test,sample1,sample1,sample1,sample2,sample2,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm
dv (ml),p (kpa),p2,p3,p1,p2,p3,p2,p3,,,
2.697777778,-0.91227422,-1.042599108,-1.496505713,-1.358967907,-1.822575968,-1.627551287,-0.837723754,-0.982547308,,,
2.702222222,-1.436391987,-1.694223551,-1.624006701,-1.041024971,-1.631425305,-1.755049326,-1.22929051,-1.16970557,,,
2.706666667,-1.502863026,-1.694223551,-1.821005278,-1.358967907,-2.083620471,-1.563898663,-0.837723754,-1.172923997,,,
2.711111111,-0.781949331,-1.436654475,-1.557331487,-1.425641661,-1.761750193,-1.306592075,-0.647362544,-1.242803551,,,
2.715555556,-1.303248886,-1.627617008,-1.557331487,-1.231598427,-2.152724859,-1.627551287,-1.429311876,-1.433573774,,,
2.72,-1.566585631,-1.042599108,-1.629648814,-1.622573093,-1.440851849,-1.36348257,-1.22929051,-1.039249172,,,
2.724444444,-1.306198342,-1.300030458,-1.305735489,-1.364872772,-1.892075082,-1.755049326,-1.03833721,-1.242803551,,,
2.728888889,-1.303248886,-1.694223551,-1.363093906,-1.171153092,-1.497881989,-1.433573774,-1.168662098,-1.045942298,,,
2.733333333,-0.778467886,-1.369985284,-1.105531047,-1.231598427,-1.631425305,-1.430355347,-1.168662098,-1.433573774,,,
2.737777778,-1.366967231,-1.300030458,-1.108874236,-1.361923316,-1.825468539,-1.891087873,-1.298986987,-1.172923997,,,
2.742222222,-1.303248886,-1.303248886,-1.496505713,-1.489424304,-1.761750193,-1.755049326,-1.298986987,-1.36690151,,,
2.746666667,-1.563898663,-1.433573774,-1.557331487,-1.104485484,-1.370775528,-1.172923997,-1.298986987,-0.84533907,,,
2.751111111,-0.975795401,-1.436654475,-1.49945517,-1.361923316,-1.631425305,-1.627551287,-0.647362544,-0.915748653,,,
2.755555556,-1.303248886,-1.303248886,-1.75715549,-1.489424304,-1.434296709,-1.82454844,-0.774205987,-1.433573774,,,
2.76,-1.042599108,-1.624724437,-1.496505713,-1.492248204,-1.561531464,-1.954873328,-0.647362544,-1.172923997,,,
2.764444444,-1.300293476,-1.760762984,-1.296286984,-1.42274909,-1.625245232,-1.306592075,-1.16557518,-1.172923997,,,
2.768888889,-1.372734905,-1.694223551,-1.369261525,-1.104485484,-1.701108091,-1.694223551,-1.298986987,-1.039249172,,,
2.773333333,-1.042599108,-1.821856049,-1.239067881,-1.556032271,-1.634506006,-1.954873328,-1.298986987,-1.303248886,,,
2.777777778,-1.627748451,-1.566848119,-1.887480379,-1.289196512,-1.761750193,-1.433573774,-0.777687433,-0.781949331,,,
2.782222222,-1.172923997,-1.243000318,-1.239067881,-0.967598714,-1.892075082,-1.627551287,-0.847960521,-1.045942298,,,
2.786666667,-1.303248886,-1.433573774,-1.435863611,-1.356006527,-1.431009213,-1.954873328,-1.101924113,-1.112675429,,,
2.791111111,-0.785423765,-1.172923997,-1.496505713,-1.231598427,-1.367425591,-1.169442552,-0.710752283,-1.433573774,,,
2.795555556,-1.045811054,-1.369985284,-1.175607368,-1.495066417,-1.894893295,-1.172923997,-0.974814375,-0.982547308,,,
2.8,-1.627748451,-1.300030458,-1.239067881,-1.364872772,-1.692053716,-1.299898949,-1.16557518,-0.781949331,,,
2.804444444,-1.042599108,-1.821856049,-1.426809235,-1.301281214,-1.76469965,-1.563898663,-0.911355511,-0.972310541,,,
2.808888889,-1.372734905,-1.694223551,-1.235855936,-1.556032271,-1.761750193,-1.566979364,-1.041549155,-0.781949331,,,
2.813333333,-1.045811054,-2.082768844,-1.496505713,-1.301281214,-1.504312361,-1.433573774,-0.837723754,-0.91227422,,,
2.817777778,-1.625119163,-1.433573774,-1.821005278,-1.231598427,-1.828355281,-1.306592075,-1.105073608,-1.042599108,,,
2.822222222,-1.566585631,-1.436654475,-1.629648814,-1.104485484,-1.631425305,-1.370050939,-0.904662385,-1.369919629,,,
2.826666667,-1.303248886,-1.694223551,-1.496505713,-1.292226838,-1.828355281,-1.688306762,-0.837723754,-1.042599108,,,
2.831111111,-1.172923997,-1.306460831,-1.105531047,-1.234679128,-1.698096048,-1.430355347,-1.03833721,-0.972310541,,,
2.835555556,-1.502863026,-1.694223551,-1.366180824,-1.031182335,-1.370775528,-1.366770067,-0.647362544,-1.303248886,,,
2.84,-1.436391987,-1.433573774,-1.626830601,-1.168009937,-1.758794784,-1.494004822,-0.774205987,-1.300161967,,,
2.844444444,-1.433573774,-1.694223551,-1.105531047,-1.231598427,-1.761750193,-1.560811744,-0.781161866,-1.172923997,,,
2.848888889,-1.369853974,-1.694223551,-1.693370034,-1.231598427,-1.631425305,-1.042599108,-0.904662385,-1.49729212,,,
2.853333333,-1.109335507,-1.172923997,-1.626830601,-1.486594699,-1.761750193,-1.688306762,-1.301936444,-0.84178829,,,
2.857777778,-1.502863026,-1.436654475,-1.426809235,-0.974291839,-1.894893295,-1.299898949,-0.647362544,-1.242803551,,,
2.862222222,-1.433573774,-1.633384682,-1.105531047,-1.364872772,-1.894893295,-1.633581449,-1.03833721,-1.2365109,,,
2.866666667,-1.169837079,-1.560943254,-1.235855936,-1.558787637,-1.892075082,-1.172923997,-1.429311876,-1.112675429,,,
2.871111111,-1.430749874,-1.433573774,-1.172333101,-0.710298873,-1.822575968,-1.563898663,-1.22929051,-1.172923997,,,
2.875555556,-1.494596912,-1.691399651,-1.624006701,-1.492248204,-1.110125751,-1.436785719,-0.837723754,-0.91227422,,,
2.88,-1.303248886,-1.172923997,-1.366180824,-1.098055111,-1.501100416,-1.169442552,-1.101924113,-1.172923997,,,
2.884444444,-1.303248886,-1.954873328,-1.496505713,-1.622573093,-1.240450639,-1.76370957,-1.03833721,-1.233355045,,,
2.888888889,-1.042599108,-1.433573774,-1.624006701,-1.431409335,-1.113731428,-1.755049326,-0.978088642,-1.500178862,,,
2.893333333,-1.169837079,-1.82454844,-1.687853739,-1.431409335,-1.501100416,-1.36348257,-0.647362544,-0.908792774,,,
2.897777778,-1.563898663,-1.691399651,-1.75715549,-1.301281214,-1.758794784,-1.694223551,-0.774205987,-0.781949331,,,
2.902222222,-1.176004698,-1.694223551,-1.626830601,-1.231598427,-1.894893295,-1.503453328,-1.298986987,-1.176135942,,,
2.906666667,-1.103030156,-1.303248886,-1.626830601,-1.492248204,-1.76469965,-1.436785719,-0.911355511,-1.109401162,,,
2.911111111,-1.494596912,-1.88576894,-1.369261525,-1.301281214,-1.892075082,-1.306592075,-1.298986987,-1.172923997,,,
2.915555556,-1.500113207,-1.760762984,-1.687853739,-0.904079222,-1.953098219,-1.433573774,-1.490335013,-1.433573774,,,
2.92,-1.625119163,-1.494202185,-1.629648814,-1.104485484,-1.761750193,-1.433573774,-0.647362544,-1.427656985,,,
2.924444444,-1.303248886,-1.697041764,-1.754463099,-1.364872772,-1.631425305,-1.169442552,-1.171742799,-1.172923997,,,
2.928888889,-1.303248886,-1.300030458,-1.426809235,-1.556032271,-1.894893295,-1.560811744,-1.035118783,-1.49729212,,,
2.933333333,-1.433573774,-1.697041764,-1.363093906,-1.231598427,-1.761750193,-1.563898663,-0.908012321,-1.436523231,,,
2.937777778,-1.172923997,-1.954873328,-1.75715549,-1.292226838,-1.825468539,-1.172923997,-0.647362544,-1.433573774,,,
2.942222222,-0.982350541,-1.758007618,-1.366180824,-1.492248204,-1.892075082,-1.36348257,-1.101924113,-1.297068813,,,
2.946666667,-1.172923997,-1.363679933,-1.948898242,-1.161704587,-1.370775528,-1.755049326,-0.777687433,-1.494399548,,,
2.951111111,-1.436391987,-1.566848119,-1.565991732,-1.101273539,-1.701108091,-1.436785719,-0.911355511,-1.436523231,,,
2.955555556,-1.112478662,-1.954873328,-1.557331487,-1.041024971,-1.755833405,-1.373325206,-0.520774577,-1.494399548,,,
2.96,-0.908924284,-1.827235408,-0.975206159,-1.364872772,-1.631425305,-1.563898663,-0.974814375,-1.172923997,,,
2.964444444,-1.172923997,-1.697041764,-0.975206159,-1.161704587,-1.894893295,-1.172923997,-0.908012321,-1.172923997,,,
2.968888889,-1.433573774,-1.755246689,-1.426809235,-1.42274909,-1.631425305,-1.755049326,-0.837723754,-1.172923997,,,
2.973333333,-1.109335507,-1.633384682,-1.366180824,-1.622573093,-1.367425591,-1.624527074,-1.301936444,-1.433573774,,,
2.977777778,-0.91227422,-1.433573774,-1.887480379,-1.101273539,-1.497881989,-1.694223551,-0.647362544,-0.781949331,,,
2.982222222,-1.300293476,-1.243000318,-1.560224058,-1.104485484,-1.758794784,-1.630569406,-1.098768258,-1.172923997,,,
2.986666667,-1.303248886,-1.82454844,-1.823629268,-1.622573093,-1.631425305,-1.373325206,-1.16557518,-1.172923997,,,
2.991111111,-1.172923997,-1.827235408,-1.496505713,-1.161704587,-1.177059114,-1.560811744,-0.974814375,-1.176135942,,,
2.995555556,-1.169837079,-1.563898663,-1.426809235,-1.364872772,-1.758794784,-1.563898663,-0.647362544,-1.433573774,,,
3,-1.039380681,-1.306460831,-1.624006701,-1.495066417,-1.894893295,-1.627551287,-0.710752283,-0.781949331,,,
3.004444444,-1.303248886,-1.563898663,-1.299442839,-1.495066417,-1.504312361,-1.299898949,-0.968246006,-1.755444052,,,
3.008888889,-0.975795401,-2.016291192,-1.75715549,-1.495066417,-1.892075082,-1.436785719,-0.774205987,-1.300161967,,,
3.013333333,-1.303248886,-1.176267186,-1.496505713,-1.361923316,-1.761750193,-1.433573774,-1.105073608,-1.566716875,,,
3.017777778,-0.915617409,-1.827235408,-1.366180824,-1.42274909,-2.01970758,-1.436785719,-1.493095942,-1.300161967,,,
3.022222222,-1.172923997,-1.563898663,-1.366180824,-1.231598427,-1.631425305,-1.76370957,-1.171742799,-1.239660395,,,
3.026666667,-1.303248886,-1.763512803,-1.75715549,-1.104485484,-1.889251182,-1.694223551,-0.978088642,-1.102832793,,,
3.031111111,-1.36407466,-1.827235408,-1.435863611,-1.041024971,-1.894893295,-1.885571577,-0.911355511,-1.233355045,,,
3.035555556,-1.303248886,-1.630503751,-1.366180824,-0.97094865,-1.367425591,-1.236379457,-1.03833721,-0.97572968,,,
3.04,-1.433573774,-1.373128439,-1.687853739,-1.034469831,-1.761750193,-1.827366652,-1.490335013,-1.102832793,,,
3.044444444,-1.109335507,-1.306460831,-1.565991732,-1.431409335,-1.634506006,-1.36348257,-1.03833721,-1.433573774,,,
3.048888889,-1.303248886,-1.694223551,-1.690614668,-0.900660083,-1.761750193,-1.563898663,-1.493095942,-1.172923997,,,
3.053333333,-1.366967231,-1.236445178,-1.232637508,-1.553271342,-1.504312361,-1.433573774,-1.168662098,-0.91227422,,,
3.057777778,-1.300293476,-1.891022218,-1.369261525,-0.967598714,-1.631425305,-1.436785719,-1.432130088,-1.500178862,,,
3.062222222,-1.039380681,-1.888398228,-1.565991732,-1.101273539,-1.892075082,-1.885571577,-1.168662098,-0.84533907,,,
3.066666667,-1.172923997,-1.697041764,-1.687853739,-1.231598427,-1.76469965,-1.306592075,-1.426487975,-1.176135942,,,
3.071111111,-1.430749874,-1.821856049,-1.296286984,-1.358967907,-1.894893295,-1.433573774,-1.041549155,-1.433573774,,,
3.075555556,-1.36407466,-1.369985284,-1.626830601,-1.295251051,-1.434296709,-1.82454844,-0.908012321,-0.781949331,,,
3.08,-1.103030156,-1.630503751,-1.235855936,-1.364872772,-1.761750193,-1.042599108,-0.781161866,-1.042599108,,,
3.084444444,-0.91227422,-1.303248886,-1.496505713,-1.171153092,-1.892075082,-1.494004822,-0.837723754,-1.2365109,,,
3.088888889,-1.233552408,-1.243000318,-1.235855936,-1.295251051,-1.822575968,-1.954873328,-0.908012321,-1.36690151,,,
3.093333333,-1.306198342,-1.172923997,-1.49945517,-1.492248204,-2.022399971,-1.563898663,-0.971533503,-1.233355045,,,
3.097777778,-1.430749874,-1.563898663,-1.493550304,-1.364872772,-1.758794784,-1.694223551,-1.041549155,-1.042599108,,,
3.102222222,-1.563898663,-1.50325656,-1.687853739,-1.104485484,-1.631425305,-1.563898663,-0.647362544,-1.36690151,,,
3.106666667,-1.045811054,-1.433573774,-1.496505713,-1.231598427,-1.37745518,-1.366770067,-1.03833721,-1.172923997,,,
3.111111111,-1.172923997,-1.760762984,-1.624006701,-1.231598427,-1.431009213,-1.691268142,-1.03833721,-1.172923997,,,
3.115555556,-1.23959474,-1.755246689,-1.496505713,-1.553271342,-1.758794784,-1.430355347,-0.908012321,-0.91227422,,,
3.12,-1.433573774,-1.763512803,-1.105531047,-1.231598427,-1.307318348,-1.560811744,-1.298986987,-1.172923997,,,
3.124444444,-1.103030156,-1.433573774,-1.560224058,-1.361923316,-1.761750193,-1.169442552,-1.559636764,-0.84533907,,,
3.128888889,-1.433573774,-1.172923997,-1.496505713,-1.104485484,-1.631425305,-1.436785719,-1.298986987,-1.433573774,,,
3.133333333,-1.306198342,-1.560943254,-1.165764732,-1.495066417,-1.631425305,-1.755049326,-1.168662098,-1.2365109,,,
3.137777778,-1.172923997,-1.172923997,-1.366180824,-1.364872772,-1.76469965,-1.563898663,-1.359812761,-1.10612029,,,
3.142222222,-1.109335507,-1.755246689,-1.823629268,-1.168009937,-2.022399971,-2.016093829,-0.777687433,-0.915748653,,,
3.146666667,-1.303248886,-1.691399651,-1.296286984,-0.840623761,-1.701108091,-1.624527074,-1.168662098,-0.781949331,,,
3.151111111,-1.694223551,-1.691399651,-1.105531047,-1.231598427,-1.695077929,-1.563898663,-1.359812761,-0.915748653,,,
3.155555556,-0.91227422,-1.243000318,-1.363093906,-1.361923316,-1.761750193,-1.172923997,-0.974814375,-1.2365109,,,
3.16,-0.84881704,-1.494202185,-1.49945517,-1.101273539,-1.504312361,-1.563898663,-1.101924113,-1.233355045,,,
3.164444444,-1.303248886,-1.566848119,-1.165764732,-1.492248204,-1.504312361,-1.306592075,-1.101924113,-1.36690151,,,
3.168888889,-1.176004698,-1.560943254,-1.235855936,-0.910896849,-1.57097997,-1.303248886,-0.774205987,-1.303248886,,,
3.173333333,-1.303248886,-1.563898663,-1.823629268,-1.104485484,-1.57097997,-1.433573774,-1.03833721,-0.908792774,,,
3.177777778,-1.758139061,-1.697041764,-1.366180824,-1.492248204,-2.086249759,-1.299898949,-1.429311876,-0.781949331,,,
3.182222222,-1.563898663,-1.109466817,-1.175607368,-1.42274909,-1.76469965,-1.433573774,-1.235332842,-1.102832793,,,
3.186666667,-1.372734905,-1.566848119,-1.239067881,-1.104485484,-2.152724859,-1.954873328,-0.844555141,-0.781949331,,,
3.191111111,-1.176004698,-1.954873328,-1.884919497,-1.358967907,-1.501100416,-1.697173008,-1.298986987,-1.433573774,,,
3.195555556,-1.169837079,-1.172923997,-1.75715549,-1.358967907,-1.631425305,-1.627551287,-0.774205987,-1.172923997,,,
3.2,-1.433573774,-1.627617008,-1.75715549,-1.622573093,-1.892075082,-1.172923997,-1.168662098,-1.176135942,,,
3.204444444,-1.563898663,-1.433573774,-1.369261525,-0.97094865,-1.758794784,-1.954873328,-1.041549155,-1.363877297,,,
3.208888889,-1.172923997,-1.172923997,-1.496505713,-1.231598427,-1.370775528,-1.494004822,-0.710752283,-1.242803551,,,
3.213333333,-1.176004698,-1.363679933,-1.232637508,-1.104485484,-1.501100416,-1.433573774,-1.359812761,-0.651624443,,,
3.217777778,-0.908924284,-1.82454844,-1.887480379,-1.171153092,-1.761750193,-1.172923997,-0.647362544,-1.363877297,,,
3.222222222,-1.430749874,-1.633384682,-1.629648814,-1.231598427,-2.152724859,-1.36348257,-0.710752283,-1.233355045,,,
3.226666667,-1.436391987,-1.494202185,-1.496505713,-1.161704587,-1.501100416,-1.563898663,-1.429311876,-0.908792774,,,
3.231111111,-1.561206272,-1.88576894,-1.629648814,-1.492248204,-1.504312361,-1.500310172,-1.298986987,-1.176135942,,,
3.235555556,-1.242606783,-1.172923997,-1.302592334,-1.031182335,-1.504312361,-1.697173008,-1.03833721,-1.306329586,,,
3.24,-1.172923997,-1.433573774,-2.015375894,-0.97094865,-1.300486961,-1.691268142,-1.03833721,-1.2365109,,,
3.244444444,-1.300293476,-1.433573774,-1.169052229,-1.161704587,-1.892075082,-1.500310172,-1.03833721,-0.781949331,,,
3.248888889,-1.303248886,-1.433573774,-1.496505713,-0.97094865,-1.822575968,-1.560811744,-1.108216763,-1.433573774,,,
3.253333333,-1.042599108,-1.563898663,-1.75715549,-1.171153092,-1.567836815,-1.494004822,-1.041549155,-1.10612029,,,
3.257777778,-0.91227422,-1.303248886,-1.366180824,-1.234679128,-2.022399971,-1.172923997,-1.03833721,-1.2365109,,,
3.262222222,-1.433573774,-1.755246689,-1.693370034,-1.231598427,-1.761750193,-1.303248886,-1.293070198,-1.172923997,,,
3.266666667,-1.372734905,-1.560943254,-1.948898242,-0.97094865,-1.567836815,-1.755049326,-0.774205987,-0.781949331,,,
3.271111111,-1.563898663,-1.563898663,-1.496505713,-1.622573093,-1.631425305,-1.82454844,-0.908012321,-1.49729212,,,
3.275555556,-0.972507905,-1.697041764,-1.887480379,-1.556032271,-1.561531464,-1.436785719,-0.777687433,-1.176135942,,,
3.28,-1.042599108,-1.243000318,-1.565991732,-1.231598427,-1.892075082,-2.018723117,-0.777687433,-1.303248886,,,
3.284444444,-1.561206272,-1.827235408,-1.105531047,-1.553271342,-1.631425305,-1.563898663,-1.168662098,-1.430618365,,,
3.288888889,-0.91227422,-1.303248886,-1.496505713,-1.361923316,-1.497881989,-1.172923997,-1.432130088,-1.6249218,,,
3.293333333,-1.303248886,-1.563898663,-1.105531047,-1.104485484,-1.692053716,-1.633581449,-1.16557518,-1.303248886,,,
3.297777778,-1.042599108,-1.433573774,-1.696119853,-1.301281214,-1.634506006,-1.633581449,-1.03833721,-1.430618365,,,
3.302222222,-1.169837079,-1.172923997,-1.369261525,-1.101273539,-1.367425591,-1.827366652,-1.298986987,-1.303248886,,,
3.306666667,-0.975795401,-1.369985284,-1.302592334,-1.098055111,-1.825468539,-1.563898663,-1.298986987,-1.303248886,,,
3.311111111,-0.908924284,-1.755246689,-1.363093906,-1.361923316,-1.240450639,-1.82454844,-0.837723754,-1.62768273,,,
3.315555556,-1.172923997,-1.560943254,-1.493550304,-1.558787637,-1.958614515,-1.433573774,-1.429311876,-1.16970557,,,
3.32,-1.169837079,-1.494202185,-1.105531047,-1.492248204,-1.504312361,-1.36348257,-0.847960521,-1.172923997,,,
3.324444444,-1.502863026,-1.88576894,-1.565991732,-1.161704587,-1.561531464,-1.760828639,-0.647362544,-1.427656985,,,
3.328888889,-1.563898663,-1.82454844,-1.75715549,-1.42274909,-1.307318348,-1.633581449,-0.847960521,-1.176135942,,,
3.333333333,-1.042599108,-1.633384682,-1.493550304,-1.428528404,-1.692053716,-1.436785719,-1.171742799,-0.908792774,,,
3.337777778,-1.433573774,-1.430486856,-1.626830601,-1.495066417,-1.695077929,-1.433573774,-0.908012321,-1.172923997,,,
3.342222222,-0.91227422,-1.303248886,-1.626830601,-1.104485484,-1.886421577,-1.303248886,-0.971533503,-1.045942298,,,
3.346666667,-0.785423765,-1.306460831,-1.496505713,-1.231598427,-1.504312361,-1.627551287,-1.098768258,-0.972310541,,,
3.351111111,-1.63037244,-1.624724437,-1.366180824,-1.492248204,-1.501100416,-1.691268142,-0.971533503,-0.972310541,,,
3.355555556,-1.039380681,-1.300030458,-1.624006701,-1.358967907,-1.822575968,-1.627551287,-1.03833721,-0.91227422,,,
3.36,-1.563898663,-1.436654475,-1.435863611,-1.231598427,-1.892075082,-1.694223551,-1.168662098,-1.300161967,,,
3.364444444,-1.233552408,-1.630503751,-1.239067881,-1.231598427,-1.701108091,-1.755049326,-1.105073608,-1.233355045,,,
3.368888889,-1.563898663,-1.300030458,-1.49945517,-1.292226838,-1.240450639,-1.433573774,-1.168662098,-1.306329586,,,
3.373333333,-1.300293476,-1.172923997,-1.363093906,-1.295251051,-1.497881989,-2.016093829,-1.03833721,-1.172923997,,,
3.377777778,-1.303248886,-1.760762984,-1.557331487,-1.495066417,-1.504312361,-1.433573774,-1.168662098,-0.781949331,,,
3.382222222,-0.91227422,-1.954873328,-1.175607368,-1.553271342,-1.625245232,-1.36348257,-1.03833721,-1.102832793,,,
3.386666667,-1.433573774,-1.363679933,-1.296286984,-1.104485484,-1.76469965,-1.433573774,-1.03833721,-1.042599108,,,
3.391111111,-1.172923997,-1.436654475,-1.626830601,-1.101273539,-1.831236213,-1.436785719,-0.968246006,-1.102832793,,,
3.395555556,-1.303248886,-1.563898663,-1.435863611,-1.492248204,-1.631425305,-1.563898663,-0.781161866,-0.979141929,,,
3.4,-1.436391987,-1.366835788,-1.884919497,-1.231598427,-1.631425305,-1.563898663,-1.03833721,-1.306329586,,,
3.404444444,-0.915617409,-1.303248886,-1.759842458,-1.101273539,-1.310723727,-1.691268142,-1.493095942,-1.242803551,,,
3.408888889,-1.758139061,-1.888398228,-1.169052229,-1.301281214,-1.892075082,-1.373325206,-1.03833721,-1.303248886,,,
3.413333333,-0.84881704,-1.563898663,-1.232637508,-1.225418354,-1.631425305,-1.563898663,-0.908012321,-1.109401162,,,
3.417777778,-1.23959474,-1.560943254,-1.496505713,-1.42274909,-1.631425305,-1.36348257,-1.03833721,-1.176135942,,,
3.422222222,-1.563898663,-1.363679933,-1.75715549,-1.031182335,-2.150163977,-1.627551287,-1.22929051,-1.303248886,,,
3.426666667,-1.372734905,-1.300030458,-1.626830601,-1.556032271,-2.022399971,-1.55771859,-0.710752283,-1.172923997,,,
3.431111111,-1.563898663,-1.560943254,-1.435863611,-1.622573093,-2.022399971,-1.172923997,-1.03833721,-1.433573774,,,
3.435555556,-1.372734905,-1.694223551,-1.496505713,-1.561537456,-1.631425305,-1.760828639,-0.908012321,-0.781949331,,,
