Test ,2folds_sample2_20220701_1753,2folds_sample2_20220701_1747,2folds_sample2_20220701_1743,2folds_sample1_20220701_1737,2folds_sample1_20220701_1723,2folds_sample0_20220701_1719,2folds_sample0_20220701_1713
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
7.775,-7.103756265,-7.037543982,-7.365461059,-5.864559328,-5.082670654,-6.189127556,-6.134419172
7.78,-7.368613699,-6.642956564,-7.235070449,-6.058599019,-5.018627244,-6.122320306,-6.265007344
7.785,-7.238223089,-7.108830005,-7.365461059,-6.125340548,-5.409799074,-5.737013338,-6.516112591
7.79,-7.166818059,-7.23513617,-7.235070449,-5.994949938,-5.151390955,-6.058736946,-6.328717558
7.795,-7.179256325,-7.23513617,-7.428518648,-6.255731158,-5.409799074,-5.667565116,-6.716726437
7.8,-7.234015499,-6.642956564,-7.108632641,-6.125340548,-5.080370343,-5.928346336,-6.322398029
7.805,-7.036624415,-6.583183121,-7.167868871,-6.195381458,-5.412435458,-5.670333142,-6.192138796
7.81,-6.981394671,-7.100669347,-7.108632641,-5.928274131,-5.217873389,-5.800855394,-6.582916496
7.815,-7.494533965,-6.650189361,-7.100735002,-6.12218397,-5.470951276,-5.800855394,-6.395595517
7.82,-6.981394671,-6.78440489,-7.369677145,-6.51296167,-5.210563987,-5.991995417,-6.656771861
7.825,-7.503483678,-7.432927746,-7.428518648,-6.315898532,-5.54295771,-5.988907641,-6.064773387
7.83,-7.431605566,-6.773150208,-7.230994236,-6.520070255,-5.409799074,-5.800855394,-6.385918946
7.835,-7.759785528,-6.773150208,-7.163862385,-6.185704887,-5.609637906,-5.800855394,-5.998163301
7.84,-7.242439175,-7.361187814,-7.239154893,-6.255731158,-5.603970208,-5.864633027,-6.582916496
7.845,-7.0406309,-7.36552678,-7.298193759,-5.997981248,-5.470951276,-5.667565116,-6.452657262
7.85,-7.242439175,-6.84015088,-7.239154893,-6.125340548,-5.409799074,-6.119101285,-6.656771861
7.855,-7.629394919,-6.914993062,-7.041427044,-6.389548003,-5.407168002,-6.316098835,-6.455945217
7.86,-7.561930455,-7.369874508,-7.298193759,-6.777293598,-5.080370343,-5.928346336,-6.526183689
7.865,-7.701609015,-7.36552678,-6.974289229,-6.128503499,-5.217873389,-6.3899542,-6.586335827
7.87,-7.0406309,-7.108830005,-7.298193759,-6.382702437,-5.670580294,-5.991995417,-6.455945217
7.875,-7.368613699,-7.558843536,-7.756632889,-6.579898573,-5.151390955,-5.800855394,-6.455945217
7.88,-7.499004309,-7.361187814,-7.239154893,-6.650592506,-5.54295771,-5.797955726,-6.77649988
7.885,-7.890176138,-6.911102156,-7.163862385,-6.710223462,-5.281913207,-5.991995417,-6.195163997
7.89,-7.687592637,-7.49591739,-7.361253469,-6.576285821,-5.606801198,-5.988907641,-6.906693524
7.895,-7.494533965,-7.033537497,-7.495851669,-6.192149425,-6.188723403,-5.73134564,-6.516112591
7.9,-7.885311666,-7.293924786,-7.365461059,-5.994949938,-6.784931458,-6.055580368,-6.526183689
7.905,-7.755052432,-7.23513617,-7.365461059,-6.777293598,-6.579501103,-6.119101285,-6.910437521
7.91,-7.755052432,-7.36552678,-7.7612439,-6.319248796,-6.326091221,-6.055580368,-6.389137967
7.915,-7.629394919,-7.50039676,-7.626242279,-6.520070255,-5.994944874,-6.122320306,-6.12848819
7.92,-7.759785528,-7.298193759,-7.756632889,-6.255731158,-6.587135724,-6.125545822,-6.850806565
7.925,-7.629394919,-7.626308,-7.239154893,-6.058599019,-6.131990596,-5.797955726,-6.843434963
7.93,-7.427205348,-7.36552678,-7.361253469,-6.058599019,-6.188723403,-5.988907641,-6.325554607
7.935,-7.63400593,-6.776894205,-7.558843536,-6.516512378,-5.991725853,-5.988907641,-6.847117047
7.94,-7.503483678,-7.630919012,-7.626242279,-6.650592506,-5.737257595,-6.3899542,-7.036887168
7.945,-7.764528182,-7.36552678,-7.554443318,-6.717734147,-5.870814251,-6.189127556,-6.847117047
7.95,-7.95290512,-7.558843536,-7.684636963,-6.319248796,-5.931361514,-6.058736946,-6.325554607
7.955,-7.301280678,-7.50039676,-7.959435158,-6.646902988,-5.670580294,-6.513294971,-6.519462855
7.96,-8.020566748,-7.75669861,-8.017414109,-6.125340548,-5.737257595,-6.446358068,-6.787360034
7.965,-7.499004309,-7.293924786,-7.495851669,-6.449573685,-5.994944874,-5.928346336,-6.787360034
7.97,-7.96278536,-7.226729461,-7.437082468,-6.516512378,-6.065046717,-5.928346336,-7.036887168
7.975,-7.499004309,-7.36552678,-8.147804719,-6.710223462,-6.065046717,-6.058736946,-6.77649988
7.98,-7.701609015,-7.42411843,-8.278195329,-6.717734147,-6.452923954,-6.259366028,-6.847117047
7.985,-7.817786281,-7.298193759,-8.220611502,-6.777293598,-6.252113142,-6.64361986,-7.036887168
7.99,-7.890176138,-7.554312074,-7.684636963,-6.650592506,-6.061752124,-6.192422149,-6.977507657
7.995,-7.755052432,-7.037543982,-7.887023499,-6.255731158,-6.322533344,-6.64361986,-6.843434963
8,-7.755052432,-7.558843536,-8.022288404,-6.970873239,-6.065046717,-6.058736946,-7.103953429
8.005,-8.223961704,-7.42411843,-7.684636963,-6.848322319,-6.326091221,-6.576617302,-6.977507657
8.01,-7.890176138,-7.621706281,-8.017414109,-6.646902988,-5.804002214,-6.841080605,-6.720284314
8.015,-7.759785528,-7.437345752,-7.495851669,-6.777293598,-6.188723403,-6.379488574,-6.519462855
8.02,-8.156094937,-7.293924786,-7.887023499,-6.646902988,-6.192142734,-6.841080605,-6.847117047
8.025,-7.832197187,-7.428518648,-7.882290403,-6.576285821,-5.800970904,-6.189127556,-6.77649988
8.03,-8.281347968,-7.626308,-8.142808869,-6.91163701,-6.001402424,-6.513294971,-6.906693524
8.035,-8.025572685,-7.88708922,-7.693709032,-6.840548351,-6.326091221,-6.379488574,-6.847117047
8.04,-7.764528182,-7.751965514,-7.630721648,-6.966866754,-6.44924187,-6.509682218,-7.107898266
8.045,-8.281347968,-8.090286614,-8.017414109,-6.650592506,-6.44924187,-6.382970083,-7.04076241
8.05,-8.150957358,-7.563384144,-7.959435158,-6.520070255,-6.125269762,-6.449908776,-6.77649988
8.055,-8.354549877,-7.761441263,-8.278195329,-6.777293598,-6.516244428,-6.322944401,-7.301412187
8.06,-7.95290512,-7.554312074,-7.814830607,-6.576285821,-5.994944874,-6.841080605,-7.238288876
8.065,-7.499004309,-7.689168425,-8.147804719,-6.706479465,-6.452923954,-6.322944401,-7.171087298
8.07,-8.020566748,-7.558843536,-7.959435158,-6.710223462,-6.650452379,-6.576617302,-7.179124551
8.075,-8.015570899,-7.36552678,-7.554443318,-6.449573685,-5.931361514,-6.710689995,-7.238288876
8.08,-8.150957358,-7.298193759,-7.949818202,-6.966866754,-6.065046717,-6.580299385,-7.431737075
8.085,-8.083230009,-7.50039676,-7.945024252,-6.710223462,-6.326091221,-6.189127556,-7.368679486
8.09,-8.406348599,-8.01747983,-8.147804719,-6.777293598,-6.322533344,-6.64361986,-7.238288876
8.095,-8.343879786,-7.50039676,-7.945024252,-7.097060398,-6.44924187,-6.975555659,-7.440300895
8.1,-8.41713944,-7.626308,-8.283332907,-7.168465427,-6.322533344,-6.710689995,-7.301412187
8.105,-8.536607833,-7.959698441,-8.351199675,-6.840548351,-5.994944874,-6.904269637,-7.431737075
8.11,-8.213554898,-7.949818202,-8.09002333,-7.109498664,-6.131990596,-6.837135768,-7.297274457
8.115,-8.07817357,-7.428518648,-8.075217896,-6.90373937,-6.131990596,-6.583988904,-6.977507657
8.12,-8.604529563,-7.50039676,-8.278195329,-6.836673109,-6.255594651,-6.382970083,-7.301412187
8.125,-8.468754503,-7.50039676,-8.147804719,-7.168465427,-6.452923954,-6.900263152,-7.364471896
8.13,-8.025572685,-7.829110269,-8.340792868,-6.90373937,-6.713705173,-6.382970083,-7.431737075
8.135,-8.020566748,-7.761441263,-8.20541154,-7.101198128,-6.583314564,-6.900263152,-7.107898266
8.14,-8.156094937,-8.012483981,-8.544377411,-7.097060398,-6.255594651,-6.64361986,-7.562061964
8.145,-8.150957358,-8.142743214,-8.210467979,-6.777293598,-6.192142734,-6.639875863,-7.624990363
8.15,-8.802910408,-8.090286614,-8.340792868,-7.227254042,-6.516244428,-6.576617302,-7.234212663
8.155,-8.411738578,-8.340792868,-8.273068103,-7.097060398,-6.322533344,-6.781718717,-7.309712723
8.16,-8.542129188,-8.205280296,-8.538976548,-7.231523016,-6.784931458,-6.449908776,-7.759851316
8.165,-8.542129188,-8.351462958,-8.283332907,-7.168465427,-6.587135724,-6.449908776,-7.629460706
8.17,-8.411738578,-7.882224747,-8.794105036,-7.097060398,-6.255594651,-6.710689995,-7.499070096
8.175,-8.485138049,-8.340792868,-8.930148378,-7.033998604,-6.393166941,-6.91230689,-7.297274457
8.18,-8.802910408,-8.01747983,-8.663845803,-7.424776304,-6.587135724,-6.710689995,-7.692386852
8.185,-8.666867066,-8.142743214,-8.403327336,-7.231523016,-6.77288772,-6.837135768,-7.70147724
8.19,-8.933301018,-7.819493314,-8.538976548,-7.433726017,-6.583314564,-7.030456796,-7.624990363
8.195,-8.411738578,-8.01747983,-8.669367158,-6.966866754,-6.84001957,-6.841080605,-7.557661746
8.2,-8.411738578,-8.14787044,-8.283332907,-7.231523016,-6.780908776,-6.639875863,-7.440300895
8.205,-8.876902566,-7.814699363,-8.53358657,-7.617834976,-6.456613472,-6.710689995,-7.629460706
8.21,-8.995504229,-7.819493314,-8.862092422,-7.294517071,-6.848180228,-6.971471215,-7.431737075
8.215,-8.547661692,-8.27826105,-8.408585938,-7.164257837,-6.903081364,-7.173483234,-7.629460706
8.22,-8.933301018,-7.944893007,-8.471117756,-7.555035537,-6.523755113,-7.173483234,-7.372895572
8.225,-8.542129188,-8.075086652,-8.612376019,-6.970873239,-6.061752124,-7.042895062,-7.692386852
8.23,-8.672519798,-8.28353027,-8.663845803,-7.294517071,-6.848180228,-7.101861825,-7.562061964
8.235,-8.468754503,-7.819493314,-8.595992473,-7.429246647,-6.978702479,-6.904269637,-7.238288876
8.24,-8.41713944,-8.40865166,-8.92436427,-7.501263181,-6.587135724,-7.042895062,-7.88550883
8.245,-8.729141792,-8.273002448,-8.538976548,-7.617834976,-6.583314564,-7.367122415,-7.953036629
8.25,-8.729141792,-8.205280296,-8.340792868,-7.294517071,-6.844095783,-6.971471215,-8.025506831
8.255,-8.411738578,-8.533520914,-8.805421914,-7.357447687,-7.176695975,-7.358172702,-7.624990363
8.26,-8.808706195,-8.40865166,-8.726186118,-7.555035537,-6.903081364,-7.232252435,-7.633940076
8.265,-9.194082238,-8.27826105,-8.465798829,-7.75282257,-6.385919539,-7.236600163,-7.633940076
8.27,-8.933301018,-8.27826105,-8.799757768,-7.690027867,-6.717657976,-6.967395002,-8.151023146
8.275,-9.194082238,-8.40865166,-8.930148378,-7.424776304,-7.365658223,-7.173483234,-7.633940076
8.28,-9.119722725,-8.210467979,-8.663845803,-7.559637257,-7.176695975,-6.908284208,-7.692386852
8.285,-8.927385533,-8.533520914,-8.930148378,-7.097060398,-6.646569317,-7.232252435,-8.025506831
8.29,-8.933301018,-7.88708922,-8.538976548,-7.617834976,-6.322533344,-7.232252435,-7.957840255
8.295,-8.808706195,-8.40865166,-8.935944166,-7.433726017,-6.907219094,-7.497644666,-8.146027297
8.3,-9.069750699,-8.482051131,-9.060538988,-7.617834976,-6.974486393,-7.367122415,-8.338823612
8.305,-8.672519798,-8.731767533,-8.731767533,-7.501263181,-6.974486393,-7.493033655,-8.27628653
8.31,-8.604529563,-8.53904227,-8.726186118,-7.631851354,-6.583314564,-7.232252435,-8.025506831
8.315,-9.069750699,-8.544574774,-9.190929598,-8.081199697,-6.709760336,-7.030456796,-7.759851316
8.32,-9.200272951,-8.080143091,-9.184882737,-7.893027698,-7.361056504,-7.106077911,-8.542194976
8.325,-8.995504229,-8.14787044,-8.930148378,-7.883147459,-7.239746983,-6.971471215,-8.338823612
8.33,-8.7971263,-8.465667585,-9.054623503,-7.893027698,-6.713705173,-7.497644666,-8.286551334
8.335,-8.734854452,-8.9302141,-9.004140536,-7.298856037,-7.033275008,-7.55589408,-8.411804366
8.34,-9.057644766,-8.414052522,-9.116767051,-7.690027867,-6.903081364,-7.681425018,-8.27628653
8.345,-9.318163233,-8.544574774,-8.862092422,-7.433726017,-7.104877003,-7.425569191,-7.764462327
8.35,-9.386478895,-8.794039381,-9.327510921,-7.555035537,-7.037543982,-7.236600163,-8.417073586
8.355,-9.063691628,-8.862092422,-9.37715434,-7.888082594,-6.907219094,-7.101861825,-8.020632536
8.36,-8.933301018,-8.726054874,-9.582101428,-8.081199697,-7.496048833,-7.290844085,-7.890241926
8.365,-9.057644766,-8.482051131,-9.066466417,-7.820418477,-7.235267613,-7.362643045,-8.015768063
8.37,-8.86517934,-8.601442645,-8.930148378,-7.820418477,-7.428518648,-7.367122415,-8.213686407
8.375,-9.001491436,-8.805619277,-9.190929598,-7.69477052,-7.163468653,-7.55589408,-7.953036629
8.38,-9.392860629,-8.726054874,-9.445401203,-8.076072471,-7.298193759,-7.362643045,-8.672585586
8.385,-9.194082238,-9.054557848,-9.060538988,-8.081199697,-7.370269234,-7.695835924,-8.604661072
8.39,-9.448422467,-8.731767533,-9.184882737,-7.69477052,-6.974486393,-7.434659579,-8.281413756
8.395,-9.510303658,-8.544574774,-9.582101428,-8.211590307,-7.163468653,-7.884205485,-8.27628653
8.4,-9.448422467,-8.805619277,-8.92436427,-8.154204043,-6.903081364,-7.367122415,-8.547595838
8.405,-9.846035287,-9.054557848,-9.507347984,-7.950809087,-6.776894205,-7.623424265,-8.151023146
8.41,-9.722361958,-8.79982349,-9.134728709,-7.883147459,-7.631313738,-7.879209636,-8.933366806
8.415,-9.722361958,-9.066663781,-9.246960695,-7.564248268,-6.911365174,-7.551231373,-8.271169626
8.42,-9.454863458,-8.86794812,-9.196988669,-7.883147459,-7.558843536,-7.826424096,-8.599210901
8.425,-9.647128672,-8.601442645,-9.445401203,-8.086337275,-6.978702479,-7.565247751,-8.406545764
8.43,-9.598438655,-8.862092422,-9.70591967,-8.143797236,-7.293662297,-8.014596095,-8.536804997
8.435,-9.318163233,-9.197186032,-9.383391976,-7.69477052,-7.43787232,-8.144986705,-8.27628653
8.44,-9.318163233,-8.805619277,-9.520098599,-8.143797236,-7.033275008,-8.077193634,-8.411804366
8.445,-9.194082238,-8.998404518,-9.321320208,-8.211590307,-7.756830053,-7.816543857,-8.020632536
8.45,-9.585254067,-9.327708284,-9.184882737,-8.274122125,-7.239746983,-7.628166918,-8.344011295
8.455,-9.324472848,-8.9302141,-9.196988669,-8.211590307,-7.239746983,-8.144986705,-8.67811809
8.46,-9.722361958,-9.190995319,-9.196988669,-8.466850171,-7.887220663,-8.150255925,-8.542194976
8.465,-9.846035287,-9.066663781,-9.588555424,-8.008415909,-7.163468653,-8.275377315,-8.740578641
8.47,-9.852884209,-9.265580165,-9.37715434,-8.143797236,-7.887220663,-7.623424265,-8.672585586
8.475,-9.461317454,-9.134991993,-9.507347984,-7.883147459,-7.887220663,-7.695835924,-8.808640341
8.48,-9.324472848,-9.190995319,-9.259185804,-8.268803197,-7.496048833,-8.009468869,-8.734985961
8.485,-9.976425897,-9.122742199,-9.507347984,-7.75282257,-7.699048664,-7.628166918,-8.933366806
8.49,-9.976425897,-9.383391976,-9.513716865,-8.534771902,-8.090813181,-7.946868745,-8.604661072
8.495,-9.852884209,-8.731767533,-9.37715434,-8.477904031,-7.558843536,-7.884205485,-9.137947136
8.5,-9.591839706,-9.190995319,-9.973273258,-8.284792215,-8.221401354,-7.748950402,-8.536804997
8.505,-9.256154006,-9.458230536,-9.767735273,-8.013472348,-7.751834204,-8.014596095,-8.927582697
8.51,-9.715644677,-9.066663781,-9.657081398,-8.284792215,-7.626439443,-8.275377315,-8.995635738
8.515,-9.852884209,-9.842948369,-9.966438137,-8.138609553,-7.882093437,-8.275377315,-8.927582697
8.52,-9.591839706,-9.190995319,-9.719077676,-8.341980917,-7.689168425,-7.879209636,-8.66706423
8.525,-9.715644677,-9.184817081,-9.507347984,-8.534771902,-7.960225009,-8.275377315,-9.057841931
8.53,-9.454863458,-9.588752788,-9.904691531,-8.341980917,-7.423855942,-8.202199595,-8.989791834
8.535,-9.846035287,-9.842948369,-9.637541628,-8.341980917,-7.568460492,-8.144986705,-9.188101164
8.54,-9.715644677,-9.197186032,-9.911467792,-8.398996842,-7.689168425,-8.462586884,-9.137947136
8.545,-9.962506927,-9.712557759,-9.70591967,-8.143797236,-7.960225009,-7.686218968,-8.989791834
8.55,-9.722361958,-8.9302141,-9.650554997,-8.472371527,-7.491315737,-8.536158534,-8.859598189
8.555,-9.770690947,-9.582167149,-9.719077676,-8.602762137,-7.631313738,-8.212848184,-9.063757415
8.56,-9.9694594,-9.451776539,-9.897928917,-8.081199697,-7.756830053,-8.144986705,-8.933366806
8.565,-9.846035287,-9.575594782,-9.588555424,-8.472371527,-8.017611273,-8.337843411,-8.933366806
8.57,-9.900884591,-9.259317313,-9.966438137,-8.795421679,-8.017611273,-7.753814875,-8.808640341
8.575,-10.29146552,-9.52675651,-9.897928917,-8.398996842,-7.960225009,-8.280778177,-8.808640341
8.58,-10.24445096,-9.327708284,-9.897928917,-8.807144905,-7.756830053,-8.144986705,-9.063757415
8.585,-9.921607945,-9.842948369,-9.513716865,-8.807144905,-7.887220663,-8.275377315,-9.119985478
8.59,-10.10681651,-9.657344682,-9.719077676,-8.529190486,-7.882093437,-8.139728102,-9.448619631
8.595,-10.31337246,-9.582167149,-10.17943409,-8.738948534,-7.882093437,-8.411300428,-9.188101164
8.6,-10.29146552,-9.458230536,-9.836178904,-8.738948534,-7.949818202,-8.54182268,-9.454929245
8.605,-10.23720712,-9.644041753,-10.02812256,-8.54596856,-8.085472753,-8.072005951,-9.250179123
8.61,-10.05219612,-9.321385929,-9.911467792,-8.341980917,-7.887220663,-8.728818077,-9.454929245
8.615,-9.77745356,-9.644041753,-10.36444509,-8.143797236,-8.148001883,-8.072005951,-9.448619631
8.62,-10.22997787,-9.712557759,-10.2269566,-8.529190486,-8.090813181,-8.536158534,-9.380372767
8.625,-10.11392871,-9.50721674,-9.712492038,-8.466850171,-8.278392493,-8.269987336,-9.380372767
8.63,-9.77745356,-9.383391976,-10.10366387,-9.254715186,-7.887220663,-8.337843411,-9.119985478
8.635,-10.23720712,-9.50721674,-10.10366387,-8.795421679,-8.205017808,-8.672344932,-9.057841931
8.64,-10.23720712,-9.644041753,-9.897928917,-9.049965064,-7.944630519,-8.33239324,-9.256285515
8.645,-10.55940289,-9.321385929,-10.15831621,-8.925746567,-7.626439443,-8.400246569,-9.324538635
8.65,-9.976425897,-9.321385929,-10.36444509,-8.999993038,-7.960225009,-8.604217377,-9.125960626
8.655,-10.50549547,-9.849797291,-10.10366387,-8.993933966,-7.76183599,-8.144986705,-9.529711653
8.66,-10.30605541,-9.842948369,-9.911467792,-9.130515289,-8.403130371,-8.479364958,-9.585319855
8.665,-9.907778449,-9.575594782,-9.98012218,-8.993933966,-7.949818202,-8.275377315,-9.4612516
8.67,-10.49049633,-9.774366642,-10.03501642,-9.124324576,-8.669564322,-8.598493188,-9.784229822
8.675,-10.29875311,-10.2341202,-10.36444509,-9.248405572,-8.669564322,-8.536158534,-9.268535309
8.68,-10.18278429,-9.787932854,-10.04884592,-8.789577775,-8.272871137,-8.598493188,-9.399123481
8.685,-10.50549547,-9.705854015,-10.37168893,-8.602762137,-8.340792868,-8.728818077,-9.591773852
8.69,-10.16127188,-9.842948369,-10.04884592,-8.993933966,-8.205017808,-8.791024269,-9.188101164
8.695,-10.24445096,-9.650686506,-9.897928917,-8.789577775,-8.476841945,-8.927330364,-9.709138098
8.7,-10.36759773,-9.767604029,-10.37168893,-9.049965064,-8.408783103,-9.188111584,-9.324538635
8.705,-10.36759773,-9.973338979,-10.50221119,-8.733152746,-8.351989526,-9.250117631,-9.516935292
8.71,-10.16842823,-10.22689095,-10.42599108,-9.06832125,-8.533389604,-9.063911687,-9.324538635
8.715,-10.10681651,-10.22689095,-10.23405448,-9.391559793,-8.340792868,-8.536158534,-9.448619631
8.72,-10.63601772,-9.767604029,-10.23405448,-9.124324576,-8.5449695,-8.604217377,-9.523317026
8.725,-10.429078,-10.17969737,-10.41870349,-9.385105796,-8.278392493,-9.057720974,-9.330729348
8.73,-10.49798834,-9.842948369,-10.44061043,-9.316721233,-8.408783103,-8.796939754,-9.901147344
8.735,-10.88916017,-9.712557759,-10.54889714,-9.254715186,-8.205017808,-8.660765036,-9.839397331
8.74,-10.49798834,-9.712557759,-10.28850985,-9.124324576,-8.283924997,-8.933389435,-9.983340607
8.745,-10.62837895,-10.09663172,-10.42599108,-9.254715186,-8.465405096,-8.989467854,-9.324538635
8.75,-10.31337246,-10.0491092,-10.36444509,-9.049965064,-8.595598741,-8.722974173,-9.846101075
8.755,-10.50549547,-9.911599301,-10.68664086,-8.863543356,-8.335211452,-8.722974173,-9.585319855
8.76,-10.70513698,-9.774366642,-10.28850985,-9.111980538,-8.414447248,-8.927330364,-9.510566411
8.765,-10.42165917,-10.1725121,-10.37168893,-9.440545997,-8.408783103,-8.859142965,-9.846101075
8.77,-10.8122401,-10.28837861,-10.76325569,-9.460085767,-8.992417311,-8.802867184,-9.852818355
8.775,-10.75876956,-10.57146189,-10.4948357,-9.515496406,-8.283924997,-8.989467854,-9.976491685
8.78,-10.70513698,-10.42599108,-10.54889714,-9.254715186,-8.148001883,-8.933389435,-9.640760056
8.785,-10.62837895,-10.36451081,-10.62522631,-9.316721233,-8.5449695,-9.318502194,-9.846101075
8.79,-10.89706222,-10.35715018,-10.70178678,-9.261037541,-7.944630519,-9.13230582,-9.901147344
8.795,-10.55185281,-10.16534131,-10.83237495,-9.385105796,-8.465405096,-9.448892804,-9.901147344
8.8,-10.95037756,-10.31028554,-10.37168893,-9.440545997,-8.5449695,-8.859142965,-10.11386286
8.805,-10.57454881,-9.904691531,-10.6177343,-9.385105796,-9.060736152,-9.579283414,-9.852818355
8.81,-11.02758447,-10.10372959,-10.28850985,-9.385105796,-8.613165871,-9.324956191,-10.10688229
8.815,-10.75876956,-10.11084179,-10.62522631,-9.590673939,-8.335211452,-9.188111584,-10.16153463
8.82,-11.01955078,-10.68664086,-10.89377794,-9.460085767,-8.272871137,-9.318502194,-9.846101075
8.825,-10.88916017,-10.62529203,-10.88600753,-9.522082044,-8.340792868,-9.194433939,-9.839397331
8.83,-11.02758447,-10.28837861,-10.74799354,-9.57737101,-8.476841945,-9.063911687,-9.715710465
8.835,-11.280332,-9.973338979,-10.41870349,-9.906668236,-8.278392493,-9.455478442,-10.10688229
8.84,-10.88916017,-10.09663172,-10.87825277,-9.645887016,-8.533389604,-9.510767408,-10.36766351
8.845,-11.280332,-10.10372959,-10.70178678,-9.590673939,-8.669564322,-9.045376936,-10.16153463
8.85,-10.88916017,-10.48740942,-10.54889714,-9.645887016,-8.221401354,-9.318502194,-10.36766351
8.855,-10.75876956,-10.42599108,-10.67909078,-9.906668236,-8.613165871,-8.99558657,-10.23017503
8.86,-10.89706222,-10.8939753,-10.93947807,-9.186396345,-8.669564322,-9.709674024,-9.976491685
8.865,-11.0887938,-10.36451081,-11.09355129,-9.57737101,-8.153402745,-9.063911687,-9.852818355
8.87,-11.1417925,-10.88607325,-11.01639814,-9.522082044,-8.669564322,-9.312061203,-9.92147617
8.875,-10.88127403,-10.67895954,-10.95511897,-9.316721233,-8.613165871,-9.504136039,-9.969656564
8.88,-11.02758447,-10.54876589,-10.93947807,-9.645887016,-8.153402745,-9.324956191,-10.18265252
8.885,-11.41072261,-10.68664086,-10.74799354,-9.838020787,-8.539173713,-9.586000694,-9.907909958
8.89,-10.89706222,-10.62529203,-10.80928443,-9.707695899,-8.221401354,-9.188111584,-10.2372729
8.895,-11.07262739,-10.2956662,-10.83237495,-9.707695899,-8.743754043,-9.386955763,-10.11386286
8.9,-11.41915123,-10.87818712,-11.20794042,-9.982438456,-8.335211452,-9.442320436,-10.2372729
8.905,-11.48866601,-10.42599108,-11.01639814,-10.03705885,-8.408783103,-9.57257967,-10.17559901
8.91,-11.280332,-10.48740942,-10.93947807,-10.02996097,-8.153402745,-9.455478442,-10.44382886
8.915,-11.01955078,-10.75568264,-11.27717936,-9.968345676,-7.756830053,-9.373942395,-10.16153463
8.92,-11.280332,-10.62529203,-10.81696575,-9.899701739,-8.142611904,-9.324956191,-10.49805412
8.925,-11.1417925,-11.02449756,-10.81696575,-9.838020787,-8.533389604,-9.318502194,-10.68985929
8.93,-11.15810673,-10.42599108,-10.89377794,-10.22899545,-8.799954932,-9.324956191,-10.827881
8.935,-11.54111322,-10.49490142,-10.89377794,-9.769442505,-8.408783103,-9.840064634,-10.75883534
8.94,-11.41072261,-10.75568264,-11.14678875,-10.09867056,-8.153402745,-9.510767408,-10.56696821
8.945,-11.22748967,-10.62529203,-11.3382653,-10.03705885,-8.408783103,-9.970455244,-10.36043426
8.95,-11.22748967,-10.96322641,-11.14678875,-9.83112693,-8.408783103,-9.647868558,-10.55211557
8.955,-11.07262739,-10.43342489,-10.93947807,-9.645887016,-8.482577698,-9.579283414,-10.5595344
8.96,-11.15810673,-10.35715018,-11.09355129,-10.02996097,-8.074824163,-10.10084585,-10.36043426
8.965,-11.61925419,-10.80915318,-11.13877124,-10.04417105,-8.669564322,-9.901742074,-10.49805412
8.97,-11.34135222,-10.55631597,-11.53796058,-9.906668236,-8.017611273,-9.901742074,-10.44382886
8.975,-11.41072261,-11.01646386,-11.40756997,-10.11302663,-8.5449695,-9.771417185,-10.2372729
8.98,-11.33301468,-10.49490142,-11.61590398,-9.899701739,-8.017611273,-9.833098137,-10.43651181
8.985,-11.54111322,-11.09381458,-11.19986536,-10.03705885,-7.887220663,-10.03206696,-10.36766351
8.99,-11.602002,-10.76345305,-11.40756997,-10.42823068,-8.153402745,-9.840064634,-10.42920951
8.995,-11.54111322,-10.88607325,-11.27717936,-9.776277626,-8.210467979,-10.23123646,-10.37490736
