test,1,2,Test #,0321_1538,0321_1530,0321_1524,0321_1522,0321_1515,FEA,R=8mm,H=20mm,t=0.5mm
dv,p,p,dv,p (kps),p,p (0.7865),p (0.8486),p (1.173),dv,p,,
3.680888889,-10.43627294,-10.03468821,3.591111111,-8.928315192,-8.285503902,-9.068529563,-8.272477206,-8.545956316,,,,
3.683166667,-10.3580792,-9.835526225,3.593333333,-8.276362142,-8.546548405,-8.676765046,-7.683455765,-9.006246807,,,,
3.685444444,-10.30575069,-10.09591351,3.595555556,-8.276362142,-8.409308874,-8.869217655,-7.887614991,-8.545956316,,,,
3.687722222,-10.42758103,-9.919691132,3.597777778,-8.742513943,-8.471117756,-8.676765046,-7.819493314,-9.321845979,,,,
3.69,-10.54916587,-9.835526225,3.6,-8.468824521,-8.080143091,-8.992759343,-8.148396211,-8.937523071,,,,
3.692277778,-10.80968434,-9.965719869,3.602222222,-8.673987969,-8.670090093,-8.656830748,-8.285109176,-8.985523453,,,,
3.694555556,-10.56679519,-9.835526225,3.604444444,-8.853167817,-8.148527654,-8.869217655,-8.285109176,-9.054098262,,,,
3.696833333,-10.61872898,-9.858222219,3.606666667,-9.120448963,-8.409308874,-9.061476063,-8.148396211,-8.937523071,,,,
3.699111111,-10.81875286,-10.23405097,3.608888889,-8.673987969,-8.539699483,-9.199117736,-8.272477206,-8.985523453,,,,
3.701388889,-10.81875286,-10.23405097,3.611111111,-8.673987969,-8.210467979,-9.253540563,-8.148396211,-9.321845979,,,,
3.703666667,-10.93994357,-10.63338001,3.613333333,-8.537143362,-8.546548405,-8.731978123,-8.340792868,-8.731767533,,,,
3.705944444,-11.13064104,-10.22610716,3.615555556,-8.935032472,-8.938115161,-8.917218037,-7.943843054,-8.807000819,,,,
3.708222222,-10.94914347,-10.56400541,3.617777778,-8.983361461,-8.731767533,-9.199117736,-8.080143091,-9.115717097,,,,
3.7105,-11.47070591,-10.29520668,3.62,-8.791352215,-8.800480703,-9.514321783,-8.024064672,-9.321845979,,,,
3.712777778,-11.3499287,-10.10372608,3.622222222,-9.051870681,-8.98512972,-8.999739907,-8.01195874,-9.398011324,,,,
3.715055556,-11.0702028,-10.04244297,3.624444444,-9.120448963,-8.98512972,-8.985792846,-8.272477206,-9.198567575,,,,
3.717333333,-11.48045095,-10.04244297,3.626666667,-9.182129915,-8.731767533,-9.46029408,-8.210467979,-9.314616729,,,,
3.719611111,-11.13064104,-10.61668809,3.628888889,-9.189096412,-8.800480703,-9.130262159,-8.272477206,-9.444875962,,,,
3.721888889,-11.47070591,-10.70282464,3.631111111,-9.526042977,-8.340792868,-9.50682978,-8.415631427,-9.321845979,,,,
3.724166667,-11.3499287,-10.61668809,3.633333333,-9.065554724,-8.992417311,-9.253540563,-8.464617631,-9.383391976,,,,
3.726444444,-11.26083468,-10.55572515,3.635555556,-9.449877632,-8.930871313,-9.590882253,-8.546153679,-9.713017809,,,,
3.728722222,-11.42003677,-10.49470075,3.637777778,-9.326599227,-9.322043143,-9.383931173,-8.340792868,-9.50629803,,,,
3.731,-11.48045095,-10.44178014,3.64,-9.250773852,-9.191652533,-9.767348247,-8.484157401,-8.992417311,,,,
3.733277778,-11.5310032,-11.08556785,3.642222222,-9.464379968,-9.18416053,-9.383931173,-8.532995673,-9.398011324,,,,
3.735555556,-11.85175821,-11.07676208,3.644444444,-9.264866632,-9.322043143,-9.177605326,-8.731767533,-9.774366642,,,,
3.737833333,-11.40067831,-10.96386915,3.646666667,-9.326599227,-8.862092422,-9.253540563,-8.800349261,-9.253067088,,,,
3.740111111,-11.60109652,-10.88567541,3.648888889,-9.841049462,-8.992417311,-9.391306662,-8.532995673,-9.329089826,,,,
3.742388889,-11.9118029,-10.68598438,3.651111111,-9.388269529,-9.452433753,-9.644712393,-8.464617631,-9.513716865,,,,
3.744666667,-11.87201771,-11.0943914,3.653333333,-9.504136039,-9.115323365,-9.852058598,-8.72500492,-9.582627199,,,,
3.746944444,-12.17219019,-11.27665008,3.655555556,-9.326599227,-9.199159664,-9.514321783,-8.415631427,-10.03501642,,,,
3.749222222,-12.43257748,-11.3554359,3.657777778,-9.504136039,-9.398801175,-9.46029408,-8.807198183,-9.789775841,,,,
3.7515,-12.38344018,-10.62502563,3.66,-8.990124075,-9.460204168,-9.46029408,-8.601442645,-9.644041753,,,,
3.753777778,-12.18262764,-11.27665008,3.662222222,-9.449877632,-9.460204168,-10.03588422,-9.06113048,-9.713017809,,,,
3.756055556,-12.45399895,-10.95517724,3.664444444,-9.841049462,-9.644041753,-9.89760748,-8.731767533,-9.713017809,,,,
3.758333333,-12.83425209,-11.47673968,3.666666667,-9.787219322,-9.245517009,-9.706061226,-8.800349261,-9.521150672,,,,
3.760611111,-12.52462896,-11.46753978,3.668888889,-9.395454804,-9.843605583,-9.637089013,-8.992417311,-9.59013433,,,,
3.762888889,-12.44327742,-11.27665008,3.671111111,-9.841049462,-9.061261923,-9.958767192,-8.340792868,-10.05095219,,,,
3.765166667,-12.52462896,-11.6164804,3.673333333,-9.319487022,-9.383391976,-9.89760748,-9.068242686,-10.03501642,,,,
3.767444444,-12.44327742,-11.72805825,3.675555556,-9.641748518,-9.322043143,-10.15812595,-8.800349261,-9.636491675,,,,
3.769722222,-12.65515122,-11.27665008,3.677777778,-9.518725927,-8.992417311,-9.852058598,-9.068242686,-9.644041753,,,,
3.772,-13.24827118,-11.7375209,3.68,-9.979210486,-9.452433753,-10.15812595,-8.992417311,-10.10418964,,,,
3.774277778,-13.15435054,-12.12869273,3.682222222,-9.381098741,-9.505904298,-10.03588422,-9.3219117,-9.904691531,,,,
3.776555556,-13.42656506,-11.59779901,3.684444444,-9.764523328,-9.636097942,-9.958767192,-8.676675931,-9.904691531,,,,
3.778833333,-13.17724022,-11.68645663,3.686666667,-9.841049462,-9.705197464,-10.24382311,-8.669958651,-10.03501642,,,,
3.781111111,-13.47412664,-11.91862453,3.688888889,-9.580268242,-9.774366642,-9.706061226,-8.862092422,-9.774366642,,,,
3.783388889,-13.34393299,-12.06840038,3.691111111,-10.09394455,-9.843605583,-10.16627483,-9.245779498,-10.15726625,,,,
3.785666667,-13.50944753,-11.78843089,3.693333333,-9.971440072,-10.03501642,-10.35768567,-8.923773373,-10.31212853,,,,
3.787944444,-13.23673734,-12.24909518,3.695555556,-9.580268242,-9.505904298,-10.43548468,-8.937720434,-10.05095219,,,,
3.790222222,-13.68734628,-12.05859941,3.697777778,-9.511423629,-9.835456697,-10.43548468,-9.06113048,-10.62575208,,,,
3.7925,-13.53332462,-12.25908334,3.7,-10.10183068,-9.590726419,-10.47954177,-9.068242686,-10.10418964,,,,
3.794777778,-13.77062387,-11.98857671,3.702222222,-10.22420378,-9.851770923,-10.16627483,-9.444810307,-10.62575208,,,,
3.797055556,-14.33929933,-12.46998567,3.704444444,-9.710658852,-10.16534131,-10.60973541,-9.459809441,-10.42599108,,,,
3.799333333,-14.33929933,-12.30920547,3.706666667,-9.979210486,-10.2262344,-10.7661758,-9.137098263,-10.10418964,,,,
3.801611111,-13.82985148,-11.99830212,3.708888889,-10.24025499,-10.15687252,-10.43548468,-9.375973142,-10.41765354,,,,
3.803888889,-14.33929933,-12.46998567,3.711111111,-9.641748518,-10.17382719,-10.22736078,-9.068242686,-10.54784719,,,,
3.806166667,-13.88901933,-12.30920547,3.713333333,-10.28529791,-10.37385993,-10.29666544,-9.253067088,-10.75614269,,,,
3.808444444,-13.87685119,-12.46998567,3.715555556,-10.30146431,-10.68664086,-10.47954177,-9.71308353,-10.89535685,,,,
3.810722222,-14.65880053,-12.32931317,3.717777778,-9.971440072,-10.49555863,-10.87898522,-9.590331693,-10.2956662,,,,
3.813,-14.78912541,-12.75963962,3.72,-10.23222129,-10.36516802,-11.0790091,-9.97386475,-10.48694983,,,,
3.815277778,-14.26782586,-13.05222517,3.722222222,-10.63182174,-10.54745345,-10.94861849,-9.45230231,-10.68664086,,,,
3.817555556,-14.9194503,-12.60057384,3.724444444,-10.50129949,-10.23477741,-11.00031635,-9.444810307,-10.62575208,,,,
3.819833333,-14.74350724,-13.12292653,3.726666667,-10.96251287,-10.62594924,-10.94861849,-9.390825783,-10.67804083,,,,
3.822111111,-14.90625672,-12.97087363,3.728888889,-10.41549155,-10.55631597,-10.61833545,-9.513716865,-11.15640135,,,,
3.824388889,-15.04977519,-12.78064578,3.731111111,-10.49300251,-10.23477741,-10.74866033,-9.774366642,-11.15640135,,,,
3.826666667,-14.99125238,-13.62249807,3.733333333,-10.48472225,-10.36516802,-11.00031635,-9.45230231,-11.07761553,,,,
3.828944444,-14.77606308,-13.18274743,3.735555556,-10.75378373,-10.37385993,-11.02735215,-9.45230231,-10.75614269,,,,
3.831222222,-14.97797981,-13.31326968,3.737777778,-10.29337296,-10.83527107,-11.08809593,-9.71308353,-10.86893949,,,,
3.8335,-15.00455175,-13.15002398,3.74,-10.68434763,-11.01712107,-10.81822788,-9.766554075,-11.09565756,,,,
3.835777778,-15.23849827,-13.49217318,3.742222222,-11.15391075,-10.88673046,-11.34914044,-9.84347414,-10.94729064,,,,
3.838055556,-15.51281482,-13.49217318,3.744444444,-11.01456495,-10.83527107,-11.46071828,-9.97386475,-11.01692391,,,,
3.840333333,-15.77359604,-13.43259883,3.746666667,-11.13601842,-10.76542668,-11.40028478,-9.766554075,-11.07761553,,,,
3.842611111,-15.57107475,-13.62249807,3.748888889,-10.81467251,-11.28751569,-11.81088118,-9.774366642,-11.27770513,,,,
3.844888889,-15.68741859,-14.03704373,3.751111111,-11.06645977,-11.07761553,-11.40028478,-10.16534131,-11.2869236,,,,
3.847166667,-16.04872976,-13.82377066,3.753333333,-10.75378373,-11.01712107,-11.60057154,-10.16534131,-11.78954216,,,,
3.849444444,-16.25179915,-13.82377066,3.755555556,-10.80607248,-10.75633985,-11.39089728,-9.896747719,-11.14731452,,,,
3.851722222,-16.03437726,-13.95416127,3.757777778,-10.96251287,-11.32861532,-11.34914044,-9.383391976,-12.06004879,,,,
3.854,-16.17925201,-13.75282296,3.76,-11.41495526,-11.20794042,-11.47018093,-9.790039125,-11.71958998,,,,
3.856277778,-16.29515848,-14.14379763,3.762222222,-11.15391075,-11.01712107,-11.91167186,-9.766554075,-11.46859019,,,,
3.858555556,-16.28057214,-14.20298368,3.764444444,-11.32684706,-11.22703559,-12.07205753,-9.71308353,-11.46859019,,,,
3.860833333,-16.70134102,-14.16763191,3.766666667,-11.32684706,-11.14751168,-12.12213398,-10.22636571,-11.93953486,,,,
3.863111111,-16.57081877,-14.47572371,3.768888889,-11.61545373,-11.60884756,-11.92158433,-10.18180364,-12.05006063,,,,
3.865388889,-16.74399874,-14.73650493,3.771111111,-11.41495526,-11.53868351,-11.98175521,-10.50398746,-11.98988975,,,,
3.867666667,-16.67134984,-14.66509718,3.773333333,-11.4570407,-11.45880896,-11.87122945,-10.04310777,-12.11017092,,,,
3.869944444,-17.00464852,-14.95116094,3.775555556,-11.53612739,-11.48821193,-11.73096215,-10.02694136,-12.06004879,,,,
3.872222222,-17.22343003,-14.86689554,3.777777778,-11.80652201,-11.20794042,-12.12213398,-10.6258178,-12.00977477,,,,
3.8745,-17.46867397,-15.11479832,3.78,-11.4570407,-12.01056462,-12.12213398,-10.4175223,-12.11017092,,,,
3.876777778,-17.36965287,-15.12767676,3.782222222,-11.79690861,-11.59891508,-11.99174337,-10.70415633,-12.32083001,,,,
3.879055556,-17.32264601,-14.93844113,3.784444444,-11.40573678,-11.8096047,-12.33323387,-10.35662494,-12.53212746,,,,
3.881333333,-17.51012961,-14.86689554,3.786666667,-12.18808044,-11.72923997,-12.64369642,-10.24294295,-12.32083001,,,,
3.883611111,-17.39562319,-15.1405812,3.788888889,-11.93704426,-11.92985534,-12.77408703,-10.54771594,-12.38086441,,,,
3.885888889,-17.61499678,-15.79319246,3.791111111,-11.78731458,-11.85956486,-12.57320877,-10.61714341,-12.6309455,,,,
3.888166667,-17.64032326,-15.44704651,3.793333333,-11.80652201,-11.97958354,-12.64369642,-10.89555421,-12.77183908,,,,
3.890444444,-18.00656354,-15.18639673,3.795555556,-12.24824629,-12.19063656,-12.57320877,-10.49542719,-12.71200184,,,,
3.892722222,-18.25101763,-15.99586632,3.797777778,-11.91757382,-12.25053952,-12.39331845,-10.75620841,-12.6309455,,,,
3.895,-18.42148512,-15.82443387,3.8,-12.10800893,-12.25053952,-12.5837988,-10.88659902,-12.90216397,,,,
3.897277778,-18.17757252,-15.63583525,3.802222222,-11.93704426,-12.33169371,-12.76331061,-10.2956662,-12.98371287,,,,
3.899555556,-18.56854718,-15.82443387,3.804444444,-12.23820257,-12.58180839,-12.96418344,-10.76503196,-12.76113914,,,,
3.901833333,-18.51179885,-16.17080164,3.806666667,-12.18808044,-12.84258961,-13.22483322,-10.95630255,-12.98371287,,,,
3.904111111,-18.9422597,-16.05423696,3.808888889,-12.30835152,-12.85378271,-13.29564947,-11.27777085,-13.44624467,,,,
3.906388889,-18.99415077,-16.28713142,3.811111111,-12.32861102,-12.59273821,-12.70353366,-11.01698963,-13.29313863,,,,
3.908666667,-19.33284063,-15.96834607,3.813333333,-12.58965552,-13.10337083,-13.29564947,-11.53855207,-13.55378841,,,,
3.910944444,-19.38591528,-16.34520844,3.815555556,-12.66015911,-13.18585817,-13.34380195,-11.27777085,-13.55378841,,,,
3.913222222,-19.46303428,-16.9531453,3.817777778,-12.63922095,-13.12630676,-13.03486825,-11.27777085,-13.6841133,,,,
3.9155,-19.4808214,-16.82275469,3.82,-12.31847105,-13.28151998,-12.96418344,-11.01698963,-13.41210736,,,,
3.917777778,-19.94609555,-16.9531453,3.822222222,-12.89987073,-13.10337083,-13.30697421,-11.26843957,-13.67249465,,,,
3.920055556,-20.07648616,-17.27159495,3.824444444,-13.16052051,-13.03248886,-13.48548299,-11.19868416,-13.35265296,,,,
3.922333333,-20.20687677,-16.6343743,3.826666667,-12.82938845,-13.36415205,-13.43749647,-11.46859019,-13.29313863,,,,
3.924611111,-20.05808991,-17.09841498,3.828888889,-12.85070002,-13.34078349,-14.07799313,-11.59891508,-13.62473611,,,,
3.926888889,-20.33726738,-17.53224473,3.831111111,-13.22016615,-13.54190727,-13.56801872,-11.20794042,-13.70742101,,,,
3.929166667,-20.20687677,-17.69351256,3.833333333,-13.37278903,-13.81443819,-14.06590295,-11.40816146,-14.2644676,,,,
3.931444444,-20.72843921,-17.79289451,3.835555556,-13.11174453,-13.76743847,-14.20838374,-11.54816547,-13.80268829,,,,
3.933722222,-20.85882982,-17.60509834,3.837777778,-13.49198654,-13.62493327,-13.61580788,-11.67868772,-13.93288194,,,,
3.936,-20.89516437,-17.71998298,3.84,-13.2908454,-14.0161051,-13.90029194,-12.18025421,-14.46606263,,,,
3.938277778,-21.11961104,-17.92321939,3.842222222,-13.62237715,-13.76743847,-14.45668065,-12.04999498,-14.15841314,,,,
3.940555556,-20.91439518,-17.64714489,3.844444444,-13.68182006,-13.62493327,-14.20838374,-11.9297239,-14.45365652,,,,
3.942833333,-21.40014208,-17.92321939,3.846666667,-13.57427632,-14.40727693,-14.65840699,-11.9297239,-14.49095005,,,,
3.945111111,-21.79170884,-18.12666078,3.848888889,-13.62237715,-13.81443819,-14.72994618,-12.18025421,-14.86986297,,,,
3.947388889,-21.17504495,-18.34645342,3.851111111,-14.00172155,-14.55057199,-14.81440915,-12.65223572,-14.41945764,,,,
3.949666667,-21.99767873,-18.57484384,3.853333333,-13.68182006,-14.33573774,-15.06247035,-12.19050512,-15.18942343,,,,
3.951944444,-22.08731917,-18.16791946,3.855555556,-14.2743302,-14.26427063,-14.58693988,-12.30015206,-14.59638752,,,,
3.954222222,-22.60861873,-18.90900444,3.857777778,-14.14393959,-14.72671241,-14.90612568,-12.63081425,-14.92864221,,,,
3.9565,-22.60861873,-18.77861383,3.86,-13.75276776,-14.20541285,-14.94499732,-12.25053952,-15.36501203,,,,
3.958777778,-22.66327458,-18.51783261,3.862222222,-14.41696705,-14.97403736,-15.20617366,-12.63081425,-15.30654147,,,,
3.961055556,-22.47829384,-18.94908133,3.864444444,-14.40472081,-14.84384372,-15.33676184,-12.45128634,-15.46363566,,,,
3.963333333,-22.36868517,-19.24350225,3.866666667,-14.5474893,-15.11768707,-15.07558549,-12.97284878,-15.11768707,,,,
3.965611111,-22.29312653,-19.07927498,3.868888889,-14.32130088,-15.05922998,-15.59793818,-12.45128634,-15.30654147,,,,
3.967888889,-22.94507958,-19.46985591,3.871111111,-14.40472081,-15.05922998,-15.49875452,-12.50062061,-15.6662436,,,,
3.970166667,-23.36884361,-19.70886001,3.873333333,-14.26224002,-15.58079242,-15.68728754,-12.5111893,-15.23481838,,,,
3.972444444,-23.23864996,-19.57833776,3.875555556,-14.5474893,-15.63898663,-15.81748119,-13.23363,-15.8275784,,,,
3.974722222,-23.49903725,-19.91351149,3.877777778,-14.74956987,-15.71118303,-15.96165588,-12.84245817,-15.8857866,,,,
3.977,-23.59703263,-20.12082413,3.88,-15.14133439,-15.71118303,-15.62901375,-13.03248886,-16.01598025,,,,
3.979277778,-23.70534845,-19.86043684,3.882222222,-14.93905605,-16.05879797,-16.09198077,-13.29313863,-15.71098587,,,,
3.981555556,-23.82591314,-20.08251993,3.884444444,-14.74956987,-15.76931152,-16.35263054,-13.24495474,-16.01598025,,,,
3.983833333,-24.27163162,-20.36147127,3.886666667,-15.31745508,-16.02996129,-16.17846375,-12.84245817,-16.27636754,,,,
3.986111111,-24.08708949,-20.73447298,3.888888889,-14.98506895,-16.36313608,-16.42502411,-13.55378841,-16.18859629,,,,
3.988388889,-23.91186761,-20.73447298,3.891111111,-15.18706447,-15.95764067,-16.07786848,-13.56543051,-16.27636754,,,,
3.990666667,-24.40215387,-20.34330115,3.893333333,-15.14133439,-16.53636109,-16.10612153,-13.6365215,-16.24676917,,,,
3.992944444,-25.03132934,-20.49199352,3.895555556,-15.11539384,-16.14578016,-16.55541472,-13.44650795,-16.49332953,,,,
3.995222222,-24.74742231,-20.75303803,3.897777778,-15.31745508,-16.17482148,-16.68580533,-13.62480183,-16.50781367,,,,
3.9975,-24.92424288,-20.88356028,3.9,-15.70862691,-16.23274547,-16.59864305,-13.67236341,-16.94223551,,,,
3.999777778,-25.42250117,-21.03217964,3.902222222,-15.44784569,-16.69664707,-17.20736777,-13.48284654,-16.88450136,,,,
4.002055556,-25.39297121,-21.44199139,3.904444444,-15.75343097,-16.60893683,-16.96159726,-13.62480183,-17.0725604,,,,
4.004333333,-25.65414756,-21.70264116,3.906666667,-15.82535082,-16.49352669,-16.94658655,-13.81443819,-16.66694847,,,,
4.006611111,-25.34544139,-22.03837908,3.908888889,-15.70862691,-16.99971453,-17.07697716,-14.46606263,-17.42146943,,,,
4.008888889,-25.45194192,-21.81334151,3.911111111,-15.75343097,-17.0725604,-16.98922399,-14.07508796,-17.14528257,,,,
4.011166667,-26.07445422,-22.13351042,3.913333333,-15.83901752,-16.56619067,-16.68580533,-14.01597366,-17.02990268,,,,
4.013444444,-26.31053311,-21.81334151,3.915555556,-16.09979874,-16.79674838,-17.03440808,-14.1586105,-16.94223551,,,,
4.015722222,-26.35998765,-22.13351042,3.917777778,-16.11375632,-17.03049477,-17.24961128,-14.36062516,-17.29094718,,,,
4.018,-26.31053311,-22.53957462,3.92,-16.02766806,-17.52075147,-17.46814899,-14.39466118,-17.49447801,,,,
4.020277778,-26.44079235,-22.52527494,3.922222222,-15.96940813,-17.62585603,-17.5985396,-14.45352527,-17.44811034,,,,
4.022555556,-26.82944111,-22.95111335,3.924444444,-16.60690622,-17.72418484,-17.5985396,-14.8570373,-17.52094843,,,,
4.024833333,-27.03966494,-23.26653983,3.926666667,-16.50532307,-17.66704218,-17.5985396,-14.59638752,-17.92762623,,,,
4.027111111,-26.51836538,-22.72469702,3.928888889,-16.47664699,-18.01762055,-17.85932082,-14.91569811,-17.70849763,,,,
4.029388889,-27.37836032,-22.87556516,3.931111111,-16.70839246,-17.74029825,-18.16096679,-14.73953809,-18.09907856,,,,
4.031666667,-27.27465294,-22.95111335,3.933333333,-16.41864272,-17.79743279,-18.26681978,-15.05909854,-18.2292722,,,,
4.033944444,-27.89992276,-23.34228518,3.935555556,-16.99768392,-17.94415053,-18.82880343,-14.81122176,-18.30250383,,,,
4.036222222,-27.79542752,-23.34228518,3.937777778,-16.76636758,-18.18860462,-18.17717898,-15.04595734,-18.2454844,,,,
4.0385,-28.03031337,-23.62452756,3.94,-17.40370484,-18.31899523,-18.52786428,-15.11768707,-18.44918867,,,,
4.040777778,-28.29109459,-24.30913893,3.942222222,-17.18556106,-18.76678395,-18.73205432,-15.46383302,-18.37580929,,,,
4.043055556,-28.03031337,-24.15682711,3.944444444,-16.93994228,-18.50613418,-19.01575382,-15.92768323,-18.61985314,,,,
4.045333333,-28.44834368,-24.43946382,3.946666667,-17.07026717,-18.84055767,-19.27627229,-15.79709505,-18.76678395,,,,
4.047611111,-28.70938818,-24.53818333,3.948888889,-17.20059205,-19.06232593,-19.35010298,-15.62526807,-19.14062771,,,,
4.049888889,-28.44639574,-24.75398159,3.951111111,-17.79487667,-19.24937305,-19.0894532,-15.92768323,-18.98773645,,,,
4.052166667,-29.12486316,-24.9069725,3.953333333,-17.40370484,-19.06232593,-19.29361753,-16.0582714,-19.08405923,,,,
4.054444444,-28.75831482,-24.93798897,3.955555556,-17.27331423,-19.08386227,-19.55439875,-15.8996364,-19.3445777,,,,
4.056722222,-29.2275576,-25.19837626,3.957777778,-17.98254139,-19.1929141,-19.42400814,-16.23261403,-19.28808351,,,,
4.059,-29.43675471,-24.83043849,3.96,-18.17001702,-19.53081491,-19.62844427,-16.02996129,-20.1442666,,,,
