Test,Sample1,Sample2,Sample3,theta=90,t1=0.25mm,t2=0.75mm,H=18mm,R=10mm,flow=0.3ml/min
dv (ml),p (kpa),p (kpa),p (kpa),,,,,,
3.573333333,-3.401262771,-3.401262771,-3.602299243,,,,,,
3.5735,-3.403722126,-3.457268755,-3.614207651,,,,,,
3.573666667,-3.361038257,-3.487900818,-3.543494472,,,,,,
3.573833333,-3.401262771,-3.474522875,-3.48877344,,,,,,
3.574,-3.387868123,-3.487900818,-3.600898437,,,,,,
3.574166667,-3.359851009,-3.487900818,-3.516804689,,,,,,
3.574333333,-3.346428709,-3.415885236,-3.587575787,,,,,,
3.5745,-3.43178169,-3.485271747,-3.574239679,,,,,,
3.574666667,-3.429265763,-3.458553706,-3.630358807,,,,,,
3.574833333,-3.374459958,-3.445174455,-3.656960936,,,,,,
3.575,-3.402491208,-3.515960382,-3.630358807,,,,,,
3.575166667,-3.345256787,-3.486584956,-3.627503448,,,,,,
3.575333333,-3.401262771,-3.498610577,-3.503439588,,,,,,
3.5755,-3.374459958,-3.43178169,-3.587575787,,,,,,
3.575666667,-3.359851009,-3.43178169,-3.574239679,,,,,,
3.575833333,-3.417129056,-3.458553706,-3.656960936,,,,,,
3.576,-3.387868123,-3.390301647,-3.656960936,,,,,,
3.576166667,-3.318397459,-3.486584956,-3.614207651,,,,,,
3.576333333,-3.414643923,-3.458553706,-3.556819195,,,,,,
3.5765,-3.402491208,-3.473219855,-3.617037579,,,,,,
3.576666667,-3.347602998,-3.457268755,-3.627503448,,,,,,
3.576833333,-3.334154162,-3.458553706,-3.546180115,,,,,,
3.577,-3.374459958,-3.429265763,-3.572867188,,,,,,
3.577166667,-3.346428709,-3.486584956,-3.556819195,,,,,,
3.577333333,-3.43178169,-3.459841254,-3.600898437,,,,,,
3.5775,-3.358666154,-3.429265763,-3.543494472,,,,,,
3.577666667,-3.318397459,-3.514616205,-3.656960936,,,,,,
3.577833333,-3.347602998,-3.458553706,-3.600898437,,,,,,
3.578,-3.374459958,-3.415885236,-3.640785848,,,,,,
3.578166667,-3.331833895,-3.529310654,-3.656960936,,,,,,
3.578333333,-3.458553706,-3.429265763,-3.612796964,,,,,,
3.5785,-3.43178169,-3.430522457,-3.656960936,,,,,,
3.578666667,-3.375662562,-3.457268755,-3.640785848,,,,,,
3.578833333,-3.373259779,-3.526599461,-3.560890094,,,,,,
3.579,-3.429265763,-3.514616205,-3.627503448,,,,,,
3.579166667,-3.459841254,-3.458553706,-3.658418371,,,,,,
3.579333333,-3.459841254,-3.485271747,-3.600898437,,,,,,
3.5795,-3.347602998,-3.458553706,-3.628929687,,,,,,
3.579666667,-3.486584956,-3.487900818,-3.602299243,,,,,,
3.579833333,-3.387868123,-3.401262771,-3.656960936,,,,,,
3.58,-3.346428709,-3.52795369,-3.658418371,,,,,,
3.580166667,-3.346428709,-3.430522457,-3.532816351,,,,,,
3.580333333,-3.374459958,-3.41837539,-3.543494472,,,,,,
3.5805,-3.374459958,-3.44390235,-3.587575787,,,,,,
3.580666667,-3.486584956,-3.486584956,-3.627503448,,,,,,
3.580833333,-3.375662562,-3.44390235,-3.587575787,,,,,,
3.581,-3.402491208,-3.445174455,-3.516804689,,,,,,
3.581166667,-3.459841254,-3.458553706,-3.600898437,,,,,,
3.581333333,-3.374459958,-3.473219855,-3.516804689,,,,,,
3.5815,-3.442632808,-3.473219855,-3.684992185,,,,,,
3.581666667,-3.402491208,-3.403722126,-3.556819195,,,,,,
3.581833333,-3.346428709,-3.402491208,-3.656960936,,,,,,
3.582,-3.373259779,-3.458553706,-3.627503448,,,,,,
3.582166667,-3.389083656,-3.41837539,-3.516804689,,,,,,
3.582333333,-3.347602998,-3.498610577,-3.543494472,,,,,,
3.5825,-3.430522457,-3.487900818,-3.574239679,,,,,,
3.582666667,-3.445174455,-3.429265763,-3.642224764,,,,,,
3.582833333,-3.375662562,-3.429265763,-3.600898437,,,,,,
3.583,-3.373259779,-3.513274739,-3.612796964,,,,,,
3.583166667,-3.387868123,-3.430522457,-3.531484988,,,,,,
3.583333333,-3.386655038,-3.415885236,-3.574239679,,,,,,
3.5835,-3.401262771,-3.486584956,-3.602299243,,,,,,
3.583666667,-3.375662562,-3.459841254,-3.516804689,,,,,,
3.583833333,-3.389083656,-3.486584956,-3.656960936,,,,,,
3.584,-3.374459958,-3.402491208,-3.656960936,,,,,,
3.584166667,-3.402491208,-3.486584956,-3.640785848,,,,,,
3.584333333,-3.375662562,-3.429265763,-3.630358807,,,,,,
3.5845,-3.471919463,-3.570678704,-3.546180115,,,,,,
3.584666667,-3.306080419,-3.514616205,-3.544835938,,,,,,
3.584833333,-3.389083656,-3.486584956,-3.571497464,,,,,,
3.585,-3.44390235,-3.542647455,-3.516804689,,,,,,
3.585166667,-3.401262771,-3.402491208,-3.544835938,,,,,,
3.585333333,-3.373259779,-3.430522457,-3.630358807,,,,,,
3.5855,-3.375662562,-3.429265763,-3.544835938,,,,,,
3.585666667,-3.374459958,-3.513274739,-3.65550644,,,,,,
3.585833333,-3.345256787,-3.458553706,-3.560890094,,,,,,
3.586,-3.401262771,-3.41837539,-3.656960936,,,,,,
3.586166667,-3.429265763,-3.514616205,-3.574239679,,,,,,
3.586333333,-3.486584956,-3.417129056,-3.630358807,,,,,,
3.5865,-3.446449132,-3.486584956,-3.640785848,,,,,,
3.586666667,-3.44390235,-3.486584956,-3.587575787,,,,,,
3.586833333,-3.386655038,-3.515960382,-3.516804689,,,,,,
3.587,-3.346428709,-3.542647455,-3.640785848,,,,,,
3.587166667,-3.345256787,-3.473219855,-3.628929687,,,,,,
3.587333333,-3.499936577,-3.417129056,-3.642224764,,,,,,
3.5875,-3.402491208,-3.515960382,-3.614207651,,,,,,
3.587666667,-3.429265763,-3.570678704,-3.560890094,,,,,,
3.587833333,-3.387868123,-3.429265763,-3.628929687,,,,,,
3.588,-3.442632808,-3.458553706,-3.658418371,,,,,,
3.588166667,-3.415885236,-3.430522457,-3.65550644,,,,,,
3.588333333,-3.401262771,-3.544019946,-3.671711985,,,,,,
3.5885,-3.499936577,-3.473219855,-3.543494472,,,,,,
3.588666667,-3.386655038,-3.513274739,-3.630358807,,,,,,
3.588833333,-3.459841254,-3.459841254,-3.571497464,,,,,,
3.589,-3.473219855,-3.458553706,-3.572867188,,,,,,
3.589166667,-3.415885236,-3.43178169,-3.684992185,,,,,,
3.589333333,-3.442632808,-3.499936577,-3.656960936,,,,,,
3.5895,-3.374459958,-3.542647455,-3.670241878,,,,,,
3.589666667,-3.402491208,-3.499936577,-3.571497464,,,,,,
3.589833333,-3.414643923,-3.515960382,-3.602299243,,,,,,
3.59,-3.374459958,-3.555970804,-3.544835938,,,,,,
3.590166667,-3.459841254,-3.43178169,-3.543494472,,,,,,
3.590333333,-3.498610577,-3.458553706,-3.65550644,,,,,,
3.5905,-3.346428709,-3.458553706,-3.516804689,,,,,,
3.590666667,-3.374459958,-3.430522457,-3.571497464,,,,,,
3.590833333,-3.346428709,-3.486584956,-3.65550644,,,,,,
3.591,-3.401262771,-3.429265763,-3.544835938,,,,,,
3.591166667,-3.486584956,-3.486584956,-3.615621186,,,,,,
3.591333333,-3.459841254,-3.459841254,-3.560890094,,,,,,
3.5915,-3.486584956,-3.529310654,-3.599500456,,,,,,
3.591666667,-3.387868123,-3.487900818,-3.65550644,,,,,,
3.591833333,-3.430522457,-3.429265763,-3.65550644,,,,,,
3.592,-3.459841254,-3.473219855,-3.668774733,,,,,,
3.592166667,-3.457268755,-3.542647455,-3.587575787,,,,,,
3.592333333,-3.401262771,-3.499936577,-3.544835938,,,,,,
3.5925,-3.430522457,-3.513274739,-3.571497464,,,,,,
3.592666667,-3.43178169,-3.445174455,-3.544835938,,,,,,
3.592833333,-3.414643923,-3.429265763,-3.65550644,,,,,,
3.593,-3.375662562,-3.583987918,-3.628929687,,,,,,
3.593166667,-3.514616205,-3.402491208,-3.518120551,,,,,,
3.593333333,-3.414643923,-3.499936577,-3.658418371,,,,,,
3.5935,-3.457268755,-3.429265763,-3.630358807,,,,,,
3.593666667,-3.402491208,-3.486584956,-3.627503448,,,,,,
3.593833333,-3.403722126,-3.473219855,-3.586190537,,,,,,
3.594,-3.459841254,-3.502596618,-3.658418371,,,,,,
3.594166667,-3.459841254,-3.473219855,-3.559530387,,,,,,
3.594333333,-3.387868123,-3.515960382,-3.656960936,,,,,,
3.5945,-3.429265763,-3.485271747,-3.602299243,,,,,,
3.594666667,-3.415885236,-3.459841254,-3.574239679,,,,,,
3.594833333,-3.43178169,-3.499936577,-3.612796964,,,,,,
3.595,-3.401262771,-3.430522457,-3.602299243,,,,,,
3.595166667,-3.442632808,-3.44390235,-3.65550644,,,,,,
3.595333333,-3.374459958,-3.513274739,-3.658418371,,,,,,
3.5955,-3.402491208,-3.473219855,-3.588963836,,,,,,
3.595666667,-3.401262771,-3.583987918,-3.656960936,,,,,,
3.595833333,-3.487900818,-3.514616205,-3.65550644,,,,,,
3.596,-3.374459958,-3.486584956,-3.602299243,,,,,,
3.596166667,-3.375662562,-3.542647455,-3.572867188,,,,,,
3.596333333,-3.44390235,-3.544019946,-3.612796964,,,,,,
3.5965,-3.401262771,-3.502596618,-3.713023435,,,,,,
3.596666667,-3.430522457,-3.470621692,-3.658418371,,,,,,
3.596833333,-3.401262771,-3.446449132,-3.643666586,,,,,,
3.597,-3.430522457,-3.570678704,-3.645111321,,,,,,
3.597166667,-3.457268755,-3.52795369,-3.628929687,,,,,,
3.597333333,-3.446449132,-3.541277731,-3.684992185,,,,,,
3.5975,-3.332992857,-3.44390235,-3.588963836,,,,,,
3.597666667,-3.402491208,-3.583987918,-3.628929687,,,,,,
3.597833333,-3.402491208,-3.486584956,-3.602299243,,,,,,
3.598,-3.514616205,-3.459841254,-3.588963836,,,,,,
3.598166667,-3.401262771,-3.542647455,-3.586190537,,,,,,
3.598333333,-3.44390235,-3.486584956,-3.668774733,,,,,,
3.5985,-3.473219855,-3.513274739,-3.714537499,,,,,,
3.598666667,-3.446449132,-3.53067036,-3.642224764,,,,,,
3.598833333,-3.457268755,-3.486584956,-3.559530387,,,,,,
3.599,-3.487900818,-3.430522457,-3.668774733,,,,,,
3.599166667,-3.374459958,-3.544019946,-3.658418371,,,,,,
3.599333333,-3.429265763,-3.486584956,-3.628929687,,,,,,
3.5995,-3.501265254,-3.474522875,-3.668774733,,,,,,
3.599666667,-3.474522875,-3.486584956,-3.571497464,,,,,,
3.599833333,-3.458553706,-3.459841254,-3.588963836,,,,,,
3.6,-3.401262771,-3.541277731,-3.600898437,,,,,,
3.600166667,-3.487900818,-3.544019946,-3.560890094,,,,,,
3.600333333,-3.44390235,-3.446449132,-3.642224764,,,,,,
3.6005,-3.334154162,-3.485271747,-3.640785848,,,,,,
3.600666667,-3.458553706,-3.513274739,-3.614207651,,,,,,
3.600833333,-3.429265763,-3.53067036,-3.628929687,,,,,,
3.601,-3.402491208,-3.513274739,-3.559530387,,,,,,
3.601166667,-3.387868123,-3.514616205,-3.642224764,,,,,,
3.601333333,-3.445174455,-3.486584956,-3.65550644,,,,,,
3.6015,-3.446449132,-3.541277731,-3.572867188,,,,,,
3.601666667,-3.457268755,-3.52795369,-3.683509432,,,,,,
3.601833333,-3.459841254,-3.486584956,-3.658418371,,,,,,
3.602,-3.457268755,-3.499936577,-3.683509432,,,,,,
3.602166667,-3.430522457,-3.486584956,-3.599500456,,,,,,
3.602333333,-3.457268755,-3.541277731,-3.630358807,,,,,,
3.6025,-3.457268755,-3.501265254,-3.571497464,,,,,,
3.602666667,-3.458553706,-3.459841254,-3.656960936,,,,,,
3.602833333,-3.554588346,-3.486584956,-3.640785848,,,,,,
3.603,-3.514616205,-3.459841254,-3.628929687,,,,,,
3.603166667,-3.403722126,-3.486584956,-3.599500456,,,,,,
3.603333333,-3.514616205,-3.570678704,-3.588963836,,,,,,
3.6035,-3.44390235,-3.514616205,-3.686477935,,,,,,
3.603666667,-3.387868123,-3.598709953,-3.572867188,,,,,,
3.603833333,-3.430522457,-3.53067036,-3.668774733,,,,,,
3.604,-3.514616205,-3.487900818,-3.628929687,,,,,,
3.604166667,-3.347602998,-3.514616205,-3.600898437,,,,,,
3.604333333,-3.458553706,-3.470621692,-3.628929687,,,,,,
3.6045,-3.485271747,-3.44390235,-3.713023435,,,,,,
3.604666667,-3.374459958,-3.598709953,-3.699757385,,,,,,
3.604833333,-3.515960382,-3.485271747,-3.602299243,,,,,,
3.605,-3.487900818,-3.514616205,-3.617037579,,,,,,
3.605166667,-3.458553706,-3.417129056,-3.627503448,,,,,,
3.605333333,-3.458553706,-3.52795369,-3.670241878,,,,,,
3.6055,-3.390301647,-3.485271747,-3.628929687,,,,,,
3.605666667,-3.43178169,-3.514616205,-3.658418371,,,,,,
3.605833333,-3.417129056,-3.474522875,-3.630358807,,,,,,
3.606,-3.387868123,-3.487900818,-3.683509432,,,,,,
3.606166667,-3.401262771,-3.57207951,-3.642224764,,,,,,
3.606333333,-3.485271747,-3.457268755,-3.696763618,,,,,,
3.6065,-3.487900818,-3.515960382,-3.668774733,,,,,,
3.606666667,-3.445174455,-3.514616205,-3.602299243,,,,,,
3.606833333,-3.458553706,-3.458553706,-3.587575787,,,,,,
3.607,-3.515960382,-3.57207951,-3.684992185,,,,,,
3.607166667,-3.501265254,-3.52795369,-3.683509432,,,,,,
3.607333333,-3.529310654,-3.515960382,-3.628929687,,,,,,
3.6075,-3.514616205,-3.52795369,-3.714537499,,,,,,
3.607666667,-3.487900818,-3.541277731,-3.627503448,,,,,,
3.607833333,-3.458553706,-3.470621692,-3.656960936,,,,,,
3.608,-3.498610577,-3.541277731,-3.684992185,,,,,,
3.608166667,-3.403722126,-3.541277731,-3.612796964,,,,,,
3.608333333,-3.514616205,-3.474522875,-3.656960936,,,,,,
3.6085,-3.414643923,-3.541277731,-3.714537499,,,,,,
3.608666667,-3.474522875,-3.485271747,-3.656960936,,,,,,
3.608833333,-3.414643923,-3.499936577,-3.656960936,,,,,,
3.609,-3.485271747,-3.53067036,-3.714537499,,,,,,
3.609166667,-3.374459958,-3.526599461,-3.696763618,,,,,,
3.609333333,-3.487900818,-3.487900818,-3.656960936,,,,,,
3.6095,-3.458553706,-3.558744103,-3.627503448,,,,,,
3.609666667,-3.502596618,-3.474522875,-3.670241878,,,,,,
3.609833333,-3.470621692,-3.544019946,-3.643666586,,,,,,
3.61,-3.474522875,-3.457268755,-3.754293219,,,,,,
3.610166667,-3.387868123,-3.515960382,-3.741054684,,,,,,
3.610333333,-3.487900818,-3.569280723,-3.617037579,,,,,,
3.6105,-3.487900818,-3.514616205,-3.670241878,,,,,,
3.610666667,-3.515960382,-3.487900818,-3.630358807,,,,,,
3.610833333,-3.471919463,-3.430522457,-3.767518408,,,,,,
3.611,-3.347602998,-3.514616205,-3.696763618,,,,,,
3.611166667,-3.515960382,-3.570678704,-3.602299243,,,,,,
3.611333333,-3.445174455,-3.514616205,-3.714537499,,,,,,
3.6115,-3.403722126,-3.585401453,-3.670241878,,,,,,
3.611666667,-3.429265763,-3.57207951,-3.670241878,,,,,,
3.611833333,-3.429265763,-3.485271747,-3.686477935,,,,,,
3.612,-3.457268755,-3.513274739,-3.656960936,,,,,,
3.612166667,-3.514616205,-3.458553706,-3.683509432,,,,,,
3.612333333,-3.402491208,-3.612005031,-3.559530387,,,,,,
3.6125,-3.458553706,-3.541277731,-3.643666586,,,,,,
3.612666667,-3.470621692,-3.513274739,-3.65550644,,,,,,
3.612833333,-3.487900818,-3.52795369,-3.617037579,,,,,,
3.613,-3.555970804,-3.486584956,-3.656960936,,,,,,
3.613166667,-3.487900818,-3.514616205,-3.627503448,,,,,,
3.613333333,-3.458553706,-3.582577231,-3.643666586,,,,,,
3.6135,-3.458553706,-3.474522875,-3.714537499,,,,,,
3.613666667,-3.529310654,-3.513274739,-3.599500456,,,,,,
3.613833333,-3.502596618,-3.485271747,-3.628929687,,,,,,
3.614,-3.486584956,-3.57207951,-3.65550644,,,,,,
3.614166667,-3.486584956,-3.600139074,-3.656960936,,,,,,
3.614333333,-3.471919463,-3.598709953,-3.65550644,,,,,,
3.6145,-3.501265254,-3.544019946,-3.599500456,,,,,,
3.614666667,-3.555970804,-3.486584956,-3.741054684,,,,,,
3.614833333,-3.515960382,-3.485271747,-3.645111321,,,,,,
3.615,-3.402491208,-3.541277731,-3.684992185,,,,,,
3.615166667,-3.429265763,-3.486584956,-3.656960936,,,,,,
3.615333333,-3.502596618,-3.486584956,-3.656960936,,,,,,
3.6155,-3.43178169,-3.52795369,-3.599500456,,,,,,
3.615666667,-3.542647455,-3.586817846,-3.614207651,,,,,,
3.615833333,-3.486584956,-3.485271747,-3.656960936,,,,,,
3.616,-3.387868123,-3.57207951,-3.643666586,,,,,,
3.616166667,-3.514616205,-3.569280723,-3.714537499,,,,,,
3.616333333,-3.487900818,-3.57207951,-3.724752502,,,,,,
3.6165,-3.515960382,-3.458553706,-3.658418371,,,,,,
3.616666667,-3.458553706,-3.515960382,-3.741054684,,,,,,
3.616833333,-3.43178169,-3.514616205,-3.670241878,,,,,,
3.617,-3.515960382,-3.485271747,-3.627503448,,,,,,
3.617166667,-3.470621692,-3.541277731,-3.696763618,,,,,,
3.617333333,-3.458553706,-3.558744103,-3.741054684,,,,,,
3.6175,-3.459841254,-3.43178169,-3.614207651,,,,,,
3.617666667,-3.457268755,-3.526599461,-3.741054684,,,,,,
3.617833333,-3.515960382,-3.557356054,-3.658418371,,,,,,
3.618,-3.542647455,-3.529310654,-3.684992185,,,,,,
3.618166667,-3.486584956,-3.529310654,-3.696763618,,,,,,
3.618333333,-3.513274739,-3.515960382,-3.684992185,,,,,,
3.6185,-3.515960382,-3.583987918,-3.600898437,,,,,,
3.618666667,-3.515960382,-3.486584956,-3.782310332,,,,,,
3.618833333,-3.515960382,-3.570678704,-3.684992185,,,,,,
3.619,-3.429265763,-3.582577231,-3.617037579,,,,,,
3.619166667,-3.459841254,-3.625286707,-3.755848184,,,,,,
3.619333333,-3.526599461,-3.486584956,-3.684992185,,,,,,
3.6195,-3.542647455,-3.569280723,-3.600898437,,,,,,
3.619666667,-3.474522875,-3.598709953,-3.640785848,,,,,,
3.619833333,-3.542647455,-3.526599461,-3.642224764,,,,,,
3.62,-3.442632808,-3.542647455,-3.587575787,,,,,,
3.620166667,-3.402491208,-3.526599461,-3.670241878,,,,,,
3.620333333,-3.557356054,-3.542647455,-3.769085934,,,,,,
3.6205,-3.44390235,-3.554588346,-3.656960936,,,,,,
3.620666667,-3.486584956,-3.598709953,-3.645111321,,,,,,
3.620833333,-3.402491208,-3.542647455,-3.668774733,,,,,,
3.621,-3.542647455,-3.597283715,-3.65550644,,,,,,
3.621166667,-3.486584956,-3.570678704,-3.600898437,,,,,,
3.621333333,-3.515960382,-3.513274739,-3.628929687,,,,,,
3.6215,-3.544019946,-3.569280723,-3.701258807,,,,,,
3.621666667,-3.53067036,-3.598709953,-3.658418371,,,,,,
3.621833333,-3.446449132,-3.526599461,-3.65550644,,,,,,
3.622,-3.402491208,-3.53067036,-3.628929687,,,,,,
3.622166667,-3.544019946,-3.513274739,-3.684992185,,,,,,
3.622333333,-3.542647455,-3.569280723,-3.668774733,,,,,,
3.6225,-3.459841254,-3.487900818,-3.724752502,,,,,,
3.622666667,-3.544019946,-3.486584956,-3.713023435,,,,,,
3.622833333,-3.459841254,-3.569280723,-3.742597063,,,,,,
3.623,-3.513274739,-3.486584956,-3.627503448,,,,,,
3.623166667,-3.402491208,-3.473219855,-3.65550644,,,,,,
3.623333333,-3.499936577,-3.515960382,-3.711512424,,,,,,
3.6235,-3.53067036,-3.486584956,-3.643666586,,,,,,
3.623666667,-3.470621692,-3.526599461,-3.65550644,,,,,,
3.623833333,-3.445174455,-3.569280723,-3.684992185,,,,,,
3.624,-3.389083656,-3.502596618,-3.724752502,,,,,,
3.624166667,-3.458553706,-3.570678704,-3.600898437,,,,,,
3.624333333,-3.515960382,-3.569280723,-3.711512424,,,,,,
3.6245,-3.541277731,-3.486584956,-3.684992185,,,,,,
3.624666667,-3.53067036,-3.502596618,-3.742597063,,,,,,
3.624833333,-3.43178169,-3.542647455,-3.714537499,,,,,,
3.625,-3.41837539,-3.542647455,-3.684992185,,,,,,
3.625166667,-3.486584956,-3.513274739,-3.628929687,,,,,,
3.625333333,-3.459841254,-3.502596618,-3.727802784,,,,,,
3.6255,-3.515960382,-3.600139074,-3.698258992,,,,,,
3.625666667,-3.486584956,-3.541277731,-3.684992185,,,,,,
3.625833333,-3.502596618,-3.53067036,-3.628929687,,,,,,
3.626,-3.43178169,-3.569280723,-3.684992185,,,,,,
3.626166667,-3.486584956,-3.486584956,-3.627503448,,,,,,
3.626333333,-3.457268755,-3.513274739,-3.741054684,,,,,,
3.6265,-3.526599461,-3.570678704,-3.742597063,,,,,,
3.626666667,-3.430522457,-3.486584956,-3.713023435,,,,,,
3.626833333,-3.53067036,-3.513274739,-3.754293219,,,,,,
3.627,-3.499936577,-3.513274739,-3.574239679,,,,,,
3.627166667,-3.486584956,-3.57207951,-3.684992185,,,,,,
3.627333333,-3.459841254,-3.542647455,-3.645111321,,,,,,
3.6275,-3.499936577,-3.600139074,-3.65550644,,,,,,
3.627666667,-3.513274739,-3.600139074,-3.769085934,,,,,,
3.627833333,-3.486584956,-3.586817846,-3.684992185,,,,,,
3.628,-3.610566115,-3.600139074,-3.729332549,,,,,,
3.628166667,-3.501265254,-3.570678704,-3.684992185,,,,,,
3.628333333,-3.459841254,-3.542647455,-3.714537499,,,,,,
3.6285,-3.459841254,-3.557356054,-3.628929687,,,,,,
3.628666667,-3.457268755,-3.626741203,-3.686477935,,,,,,
3.628833333,-3.542647455,-3.583987918,-3.683509432,,,,,,
3.629,-3.470621692,-3.586817846,-3.65550644,,,,,,
3.629166667,-3.41837539,-3.541277731,-3.642224764,,,,,,
3.629333333,-3.499936577,-3.526599461,-3.742597063,,,,,,
3.6295,-3.486584956,-3.515960382,-3.752741387,,,,,,
3.629666667,-3.430522457,-3.597283715,-3.769085934,,,,,,
3.629833333,-3.457268755,-3.526599461,-3.628929687,,,,,,
3.63,-3.513274739,-3.626741203,-3.711512424,,,,,,
3.630166667,-3.570678704,-3.486584956,-3.684992185,,,,,,
3.630333333,-3.515960382,-3.555970804,-3.600898437,,,,,,
3.6305,-3.52795369,-3.569280723,-3.769085934,,,,,,
3.630666667,-3.514616205,-3.583987918,-3.65550644,,,,,,
3.630833333,-3.514616205,-3.526599461,-3.742597063,,,,,,
3.631,-3.499936577,-3.626741203,-3.726276105,,,,,,
3.631166667,-3.513274739,-3.640022145,-3.628929687,,,,,,
3.631333333,-3.485271747,-3.600139074,-3.742597063,,,,,,
3.6315,-3.558744103,-3.570678704,-3.600898437,,,,,,
3.631666667,-3.457268755,-3.569280723,-3.65550644,,,,,,
3.631833333,-3.583987918,-3.526599461,-3.656960936,,,,,,
3.632,-3.57207951,-3.486584956,-3.658418371,,,,,,
3.632166667,-3.544019946,-3.598709953,-3.742597063,,,,,,
3.632333333,-3.541277731,-3.570678704,-3.643666586,,,,,,
3.6325,-3.430522457,-3.513274739,-3.711512424,,,,,,
3.632666667,-3.544019946,-3.600139074,-3.698258992,,,,,,
3.632833333,-3.459841254,-3.570678704,-3.783893583,,,,,,
3.633,-3.52795369,-3.569280723,-3.797117183,,,,,,
3.633166667,-3.457268755,-3.541277731,-3.670241878,,,,,,
3.633333333,-3.544019946,-3.526599461,-3.642224764,,,,,,
3.6335,-3.52795369,-3.541277731,-3.742597063,,,,,,
3.633666667,-3.557356054,-3.529310654,-3.65550644,,,,,,
3.633833333,-3.526599461,-3.600139074,-3.668774733,,,,,,
3.634,-3.515960382,-3.600139074,-3.713023435,,,,,,
3.634166667,-3.473219855,-3.544019946,-3.686477935,,,,,,
3.634333333,-3.486584956,-3.529310654,-3.752741387,,,,,,
3.6345,-3.458553706,-3.513274739,-3.658418371,,,,,,
3.634666667,-3.474522875,-3.514616205,-3.742597063,,,,,,
3.634833333,-3.459841254,-3.600139074,-3.713023435,,,,,,
3.635,-3.470621692,-3.544019946,-3.699757385,,,,,,
3.635166667,-3.487900818,-3.52795369,-3.711512424,,,,,,
3.635333333,-3.474522875,-3.610566115,-3.714537499,,,,,,
3.6355,-3.458553706,-3.541277731,-3.628929687,,,,,,
3.635666667,-3.57207951,-3.570678704,-3.711512424,,,,,,
3.635833333,-3.544019946,-3.544019946,-3.684992185,,,,,,
3.636,-3.544019946,-3.598709953,-3.741054684,,,,,,
3.636166667,-3.458553706,-3.612005031,-3.658418371,,,,,,
3.636333333,-3.53067036,-3.570678704,-3.713023435,,,,,,
