test,sample1,sample1,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
6.965,-2.758450308,,-2.872086652,-3.758048552,-3.645838964,,,,
6.965333333,-2.799960401,,-2.956222851,-3.84218475,-3.645838964,,,,
6.965666667,-2.785422665,,-2.857477104,-3.87023015,-3.572999925,,,,
6.966,-2.770899577,,-2.942830085,-3.855196098,-3.531815827,,,,
6.966333333,-2.745963295,,-2.912311166,-3.731901378,-3.615952025,,,,
6.966666667,-2.758450308,,-2.954950745,-3.84218475,-3.544968676,,,,
6.967,-2.758450308,,-2.857477104,-3.758048552,-3.561617736,,,,
6.967333333,-2.854866231,,-2.913539603,-3.84218475,-3.629062424,,,,
6.967666667,-2.759483025,,-2.885508353,-3.797170469,-3.516937426,,,,
6.968,-2.730419058,,-2.912311166,-3.84218475,-3.587906626,,,,
6.968333333,-2.842544056,,-2.953681203,-3.741164485,-3.548453356,,,,
6.968666667,-2.786481557,,-2.884308174,-3.797170469,-3.589691479,,,,
6.969,-2.729416681,,-2.957497527,-3.797170469,-3.673912707,,,,
6.969333333,-2.759483025,,-2.885508353,-3.701957753,-3.645838964,,,,
6.969666667,-2.870575305,,-2.885508353,-3.77110235,-3.643997425,,,,
6.97,-2.757419673,,-2.885508353,-3.744981568,-3.559861226,,,,
6.970333333,-2.857125304,,-2.912311166,-3.741164485,-3.531815827,,,,
6.970666667,-2.786481557,,-2.929423785,-3.786093951,-3.655243573,,,,
6.971,-2.757419673,,-2.970889649,-3.801100696,-3.599237589,,,,
6.971333333,-2.743926174,,-2.884308174,-3.868194323,-3.645838964,,,,
6.971666667,-2.843661717,,-2.96831715,-3.758048552,-3.586125373,,,,
6.972,-2.743926174,,-2.901350042,-3.758048552,-3.561617736,,,,
6.972333333,-2.770899577,,-2.941570852,-3.77110235,-3.643997425,,,,
6.972666667,-2.826877346,,-2.941570852,-3.812160096,-3.586125373,,,,
6.973,-2.786481557,,-2.997633351,-3.741164485,-3.599237589,,,,
6.973333333,-2.855994628,,-2.928177451,-3.741164485,-3.601031175,,,,
6.973666667,-2.843661717,,-2.857477104,-3.758048552,-3.587906626,,,,
6.974,-2.841428649,,-2.96831715,-3.786093951,-3.572999925,,,,
6.974333333,-2.757419673,,-2.884308174,-3.786093951,-3.627240581,,,,
6.974666667,-2.814512807,,-2.913539603,-3.797170469,-3.615952025,,,,
6.975,-2.786481557,,-2.898916518,-3.883227348,-3.645838964,,,,
6.975333333,-2.885170703,,-2.914770521,-3.77110235,-3.572999925,,,,
6.975666667,-2.814512807,,-3.096449848,-3.773041132,-3.617765222,,,,
6.976,-2.730419058,,-3.068404449,-3.853176453,-3.599237589,,,,
6.976333333,-2.786481557,,-2.901350042,-3.758048552,-3.559861226,,,,
6.976666667,-2.758450308,,-2.913539603,-3.730003152,-3.629062424,,,,
6.977,-2.843661717,,-2.885508353,-3.844196349,-3.599237589,,,,
6.977333333,-2.799960401,,-2.941570852,-3.746895898,-3.655243573,,,,
6.977666667,-2.787542589,,-2.857477104,-3.855196098,-3.586125373,,,,
6.978,-2.843661717,,-2.96831715,-3.77110235,-3.643997425,,,,
6.978333333,-2.814512807,,-2.914770521,-3.814139351,-3.672042824,,,,
6.978666667,-2.815602153,,-2.928177451,-3.788048863,-3.645838964,,,,
6.979,-2.854866231,,-2.96831715,-3.853176453,-3.683246565,,,,
6.979333333,-2.786481557,,-2.912311166,-3.87023015,-3.561617736,,,,
6.979666667,-2.841428649,,-2.885508353,-3.782195945,-3.561617736,,,,
6.98,-2.785422665,,-2.913539603,-3.741164485,-3.561617736,,,,
6.980333333,-2.771943287,,-2.873276299,-3.844196349,-3.602828384,,,,
6.980666667,-2.730419058,,-2.898916518,-3.788048863,-3.655243573,,,,
6.981,-2.842544056,,-2.941570852,-3.788048863,-3.561617736,,,,
6.981333333,-2.843661717,,-2.912311166,-3.872270091,-3.629062424,,,,
6.981666667,-2.786481557,,-2.928177451,-3.788048863,-3.673912707,,,,
6.982,-2.786481557,,-2.941570852,-3.730003152,-3.531815827,,,,
6.982333333,-2.787542589,,-2.954950745,-3.814139351,-3.655243573,,,,
6.982666667,-2.787542589,,-2.940314158,-3.797170469,-3.629062424,,,,
6.983,-2.830184523,,-2.941570852,-3.84017721,-3.673912707,,,,
6.983333333,-2.774037037,,-2.885508353,-3.730003152,-3.617765222,,,,
6.983666667,-2.854866231,,-2.998949213,-3.814139351,-3.645838964,,,,
6.984,-2.757419673,,-2.901350042,-3.80307177,-3.645838964,,,,
6.984333333,-2.870575305,,-2.886710957,-3.853176453,-3.643997425,,,,
6.984666667,-2.87172128,,-2.98426825,-3.827164849,-3.572999925,,,,
6.985,-2.743926174,,-2.928177451,-3.788048863,-3.589691479,,,,
6.985333333,-2.813425657,,-3.01231365,-3.883227348,-3.700088224,,,,
6.985666667,-2.757419673,,-2.912311166,-3.769167477,-3.615952025,,,,
6.986,-2.87172128,,-2.98557127,-3.827164849,-3.615952025,,,,
6.986333333,-2.759483025,,-2.928177451,-3.857219823,-3.655243573,,,,
6.986666667,-2.87172128,,-2.914770521,-3.801100696,-3.700088224,,,,
6.987,-2.785422665,,-2.970889649,-3.844196349,-3.673912707,,,,
6.987333333,-2.729416681,,-2.940314158,-3.84218475,-3.599237589,,,,
6.987666667,-2.841428649,,-2.996320142,-3.788048863,-3.601031175,,,,
6.988,-2.842544056,,-2.96831715,-3.855196098,-3.683246565,,,,
6.988333333,-2.758450308,,-2.96831715,-3.898275549,-3.559861226,,,,
6.988666667,-2.912028855,,-2.941570852,-3.87023015,-3.559861226,,,,
6.989,-2.842544056,,-2.914770521,-3.898275549,-3.687007075,,,,
6.989333333,-2.814512807,,-2.96831715,-3.911258597,-3.589691479,,,,
6.989666667,-2.786481557,,-2.954950745,-3.784142983,-3.589691479,,,,
6.99,-2.785422665,,-2.98557127,-3.868194323,-3.615952025,,,,
6.990333333,-2.87172128,,-3.0256646,-3.911258597,-3.627240581,,,,
6.990666667,-2.730419058,,-2.912311166,-3.797170469,-3.696303248,,,,
6.991,-2.87172128,,-2.98557127,-3.829160259,-3.657093673,,,,
6.991333333,-2.86829028,,-2.970889649,-3.881179445,-3.672042824,,,,
6.991666667,-2.842544056,,-3.024323134,-3.911258597,-3.657093673,,,,
6.992,-2.841428649,,-3.024323134,-3.84218475,-3.601031175,,,,
6.992333333,-2.815602153,,-3.024323134,-3.825173461,-3.629062424,,,,
6.992666667,-2.785422665,,-2.885508353,-3.801100696,-3.700088224,,,,
6.993,-2.785422665,,-3.0256646,-3.911258597,-3.615952025,,,,
6.993333333,-2.841428649,,-2.996320142,-3.84218475,-3.559861226,,,,
6.993666667,-2.870575305,,-2.926933631,-3.844196349,-3.711249557,,,,
6.994,-2.898606555,,-2.997633351,-3.825173461,-3.617765222,,,,
6.994333333,-2.798888461,,-2.901350042,-3.799133599,-3.559861226,,,,
6.994666667,-2.869431641,,-2.996320142,-3.84218475,-3.685124923,,,,
6.995,-2.827977514,,-2.929423785,-3.853176453,-3.739252549,,,,
6.995333333,-2.771943287,,-3.05369585,-3.900343834,-3.79724992,,,,
6.995666667,-2.758450308,,-2.982967858,-3.786093951,-3.739252549,,,,
6.996,-2.87172128,,-2.996320142,-3.881179445,-3.670176714,,,,
6.996333333,-2.843661717,,-3.05369585,-3.937185429,-3.604629227,,,,
6.996666667,-2.842544056,,-2.900132051,-3.816122606,-3.643997425,,,,
6.997,-2.87172128,,-3.024323134,-3.939289847,-3.617765222,,,,
6.997333333,-2.858258265,,-2.928177451,-3.853176453,-3.559861226,,,,
6.997666667,-2.870575305,,-2.969602101,-3.881179445,-3.629062424,,,,
6.998,-2.869431641,,-2.913539603,-3.87023015,-3.627240581,,,,
6.998333333,-2.758450308,,-2.956222851,-3.926320949,-3.688893034,,,,
6.998666667,-2.774037037,,-2.969602101,-3.87023015,-3.658947511,,,,
6.999,-2.854866231,,-2.956222851,-3.900343834,-3.70198645,,,,
6.999333333,-2.829079904,,-2.998949213,-3.855196098,-3.70198645,,,,
6.999666667,-2.841428649,,-3.027008777,-3.881179445,-3.630887948,,,,
7,-2.855994628,,-2.912311166,-3.881179445,-3.658947511,,,,
7.000333333,-2.857125304,,-2.942830085,-3.922140368,-3.683246565,,,,
7.000666667,-2.882855115,,-3.013645013,-3.831159705,-3.658947511,,,,
7.001,-2.815602153,,-2.940314158,-3.853176453,-3.730060192,,,,
7.001333333,-2.842544056,,-2.997633351,-3.853176453,-3.672042824,,,,
7.001666667,-2.869431641,,-2.997633351,-3.881179445,-3.601031175,,,,
7.002,-2.842544056,,-2.926933631,-3.853176453,-3.685124923,,,,
7.002333333,-2.758450308,,-3.027008777,-3.928417577,-3.728133623,,,,
7.002666667,-2.882855115,,-2.96831715,-3.799133599,-3.672042824,,,,
7.003,-2.814512807,,-2.942830085,-3.825173461,-3.643997425,,,,
7.003333333,-2.926637804,,-2.98426825,-3.928417577,-3.672042824,,,,
7.003666667,-2.786481557,,-2.997633351,-3.814139351,-3.728133623,,,,
7.004,-2.87172128,,-3.05369585,-3.87023015,-3.645838964,,,,
7.004333333,-2.913216103,,-3.0256646,-3.816122606,-3.728133623,,,,
7.004666667,-2.785422665,,-2.957497527,-3.844196349,-3.645838964,,,,
7.005,-2.785422665,,-3.041718755,-3.898275549,-3.615952025,,,,
7.005333333,-2.882855115,,-2.913539603,-3.827164849,-3.645838964,,,,
7.005666667,-2.786481557,,-2.997633351,-3.853176453,-3.673912707,,,,
7.006,-2.843661717,,-2.928177451,-3.939289847,-3.672042824,,,,
7.006333333,-2.897434633,,-3.013645013,-3.87023015,-3.655243573,,,,
7.006666667,-2.813425657,,-2.941570852,-3.87023015,-3.711249557,,,,
7.007,-2.886332008,,-3.040359049,-3.939289847,-3.672042824,,,,
7.007333333,-2.785422665,,-2.942830085,-3.928417577,-3.769218671,,,,
7.007666667,-2.897434633,,-2.98426825,-3.885279387,-3.685124923,,,,
7.008,-2.841428649,,-2.969602101,-3.898275549,-3.711249557,,,,
7.008333333,-2.813425657,,-2.96831715,-3.853176453,-3.728133623,,,,
7.008666667,-2.858258265,,-3.024323134,-3.909182437,-3.655243573,,,,
7.009,-2.815602153,,-3.024323134,-3.881179445,-3.672042824,,,,
7.009333333,-2.886332008,,-3.080329118,-3.844196349,-3.687007075,,,,
7.009666667,-2.857125304,,-3.111187469,-3.87023015,-3.730060192,,,,
7.01,-2.884011742,,-3.081727099,-3.928417577,-3.756179023,,,,
7.010333333,-2.842544056,,-2.942830085,-3.911258597,-3.655243573,,,,
7.010666667,-2.813425657,,-2.912311166,-3.937185429,-3.741187422,,,,
7.011,-2.798888461,,-3.013645013,-3.898275549,-3.683246565,,,,
7.011333333,-2.815602153,,-2.96831715,-3.928417577,-3.629062424,,,,
7.011666667,-2.829079904,,-2.98426825,-3.937185429,-3.70198645,,,,
7.012,-2.815602153,,-2.941570852,-3.866162599,-3.758133935,,,,
7.012333333,-2.87172128,,-2.957497527,-3.982411748,-3.629062424,,,,
7.012666667,-2.815602153,,-2.98426825,-3.900343834,-3.643997425,,,,
7.013,-2.870575305,,-2.98426825,-3.909182437,-3.683246565,,,,
7.013333333,-2.926637804,,-2.957497527,-3.857219823,-3.672042824,,,,
7.013666667,-2.829079904,,-2.941570852,-3.898275549,-3.711249557,,,,
7.014,-2.927840408,,-3.01231365,-3.814139351,-3.657093673,,,,
7.014333333,-2.870575305,,-2.970889649,-3.814139351,-3.713156172,,,,
7.014666667,-2.884011742,,-3.055068341,-3.937185429,-3.658947511,,,,
7.015,-2.899780844,,-3.024323134,-3.853176453,-3.743126203,,,,
7.015333333,-2.843661717,,-3.0256646,-3.928417577,-3.672042824,,,,
7.015666667,-2.813425657,,-2.940314158,-3.872270091,-3.672042824,,,,
7.016,-2.882855115,,-3.024323134,-3.928417577,-3.700088224,,,,
7.016333333,-2.870575305,,-2.997633351,-3.898275549,-3.673912707,,,,
7.016666667,-2.771943287,,-3.024323134,-3.885279387,-3.615952025,,,,
7.017,-2.841428649,,-3.068404449,-3.872270091,-3.645838964,,,,
7.017333333,-2.815602153,,-2.96831715,-3.943511448,-3.700088224,,,,
7.017666667,-2.80211078,,-2.997633351,-3.956491319,-3.739252549,,,,
7.018,-2.841428649,,-2.997633351,-3.954366348,-3.730060192,,,,
7.018333333,-2.786481557,,-2.96831715,-3.881179445,-3.655243573,,,,
7.018666667,-2.842544056,,-2.997633351,-3.84218475,-3.645838964,,,,
7.019,-2.926637804,,-3.024323134,-3.814139351,-3.771185767,,,,
7.019333333,-2.813425657,,-2.970889649,-3.965188421,-3.743126203,,,,
7.019666667,-2.898606555,,-3.024323134,-3.965188421,-3.683246565,,,,
7.02,-2.842544056,,-2.96831715,-3.868194323,-3.71698097,,,,
7.020333333,-2.926637804,,-2.954950745,-3.898275549,-3.730060192,,,,
7.020666667,-2.899780844,,-2.96831715,-3.900343834,-3.683246565,,,,
7.021,-2.799960401,,-3.041718755,-3.900343834,-3.758133935,,,,
7.021333333,-2.899780844,,-3.041718755,-3.928417577,-3.683246565,,,,
7.021666667,-2.855994628,,-2.941570852,-3.881179445,-3.758133935,,,,
7.022,-2.897434633,,-3.024323134,-3.995352345,-3.739252549,,,,
7.022333333,-2.842544056,,-2.928177451,-3.982411748,-3.728133623,,,,
7.022666667,-2.926637804,,-3.01231365,-3.87023015,-3.767255541,,,,
7.023,-2.899780844,,-3.0256646,-3.965188421,-3.739252549,,,,
7.023333333,-2.786481557,,-2.98426825,-3.939289847,-3.685124923,,,,
7.023666667,-2.786481557,,-3.024323134,-3.993191413,-3.739252549,,,,
7.024,-2.827977514,,-2.998949213,-3.982411748,-3.728133623,,,,
7.024333333,-2.841428649,,-3.040359049,-3.969458079,-3.672042824,,,,
7.024666667,-2.884011742,,-3.01231365,-3.898275549,-3.683246565,,,,
7.025,-2.870575305,,-2.997633351,-3.995352345,-3.673912707,,,,
7.025333333,-2.843661717,,-2.957497527,-3.909182437,-3.70198645,,,,
7.025666667,-2.786481557,,-3.041718755,-3.952245664,-3.784224422,,,,
7.026,-2.882855115,,-2.941570852,-3.900343834,-3.685124923,,,,
7.026333333,-2.897434633,,-2.997633351,-3.954366348,-3.769218671,,,,
7.026666667,-2.912028855,,-3.081727099,-3.900343834,-3.786207678,,,,
7.027,-2.912028855,,-2.96831715,-3.87023015,-3.700088224,,,,
7.027333333,-2.870575305,,-2.98557127,-3.939289847,-3.758133935,,,,
7.027666667,-2.827977514,,-2.96831715,-3.965188421,-3.672042824,,,,
7.028,-2.854866231,,-3.01231365,-3.995352345,-3.70198645,,,,
7.028333333,-2.870575305,,-3.01231365,-3.909182437,-3.700088224,,,,
7.028666667,-2.885170703,,-3.040359049,-3.982411748,-3.728133623,,,,
7.029,-2.941261503,,-3.068404449,-3.926320949,-3.670176714,,,,
7.029333333,-2.898606555,,-3.055068341,-3.909182437,-3.728133623,,,,
7.029666667,-2.801034505,,-2.998949213,-3.883227348,-3.711249557,,,,
7.03,-2.814512807,,-2.98426825,-3.911258597,-3.784224422,,,,
7.030333333,-2.841428649,,-3.041718755,-3.928417577,-3.741187422,,,,
7.030666667,-2.927840408,,-3.109758349,-3.939289847,-3.728133623,,,,
7.031,-2.858258265,,-2.996320142,-3.995352345,-3.711249557,,,,
7.031333333,-2.858258265,,-2.969602101,-3.909182437,-3.767255541,,,,
7.031666667,-2.841428649,,-3.039002086,-3.965188421,-3.687007075,,,,
7.032,-2.938832884,,-3.081727099,-3.997517643,-3.673912707,,,,
7.032333333,-2.898606555,,-2.96831715,-3.900343834,-3.741187422,,,,
7.032666667,-2.884011742,,-2.96831715,-3.954366348,-3.799245331,,,,
7.033,-2.870575305,,-2.944091865,-4.010457147,-3.70198645,,,,
7.033333333,-2.870575305,,-3.01231365,-3.993191413,-3.812269822,,,,
7.033666667,-2.898606555,,-3.01231365,-3.956491319,-3.715066639,,,,
7.034,-2.898606555,,-2.98557127,-4.038502547,-3.812269822,,,,
7.034333333,-2.927840408,,-3.010984972,-3.898275549,-3.741187422,,,,
7.034666667,-2.841428649,,-3.0256646,-3.926320949,-3.643997425,,,,
7.035,-2.854866231,,-2.998949213,-3.967321096,-3.754228054,,,,
7.035333333,-2.897434633,,-3.024323134,-3.911258597,-3.685124923,,,,
7.035666667,-2.954669054,,-2.996320142,-3.954366348,-3.728133623,,,,
7.036,-2.914405751,,-3.01231365,-3.984565062,-3.773156841,,,,
7.036333333,-2.869431641,,-2.969602101,-3.928417577,-3.728133623,,,,
7.036666667,-2.898606555,,-3.109758349,-3.937185429,-3.658947511,,,,
7.037,-2.927840408,,-3.013645013,-3.980262778,-3.754228054,,,,
7.037333333,-2.926637804,,-3.109758349,-3.995352345,-3.881343669,,,,
7.037666667,-2.925437625,,-3.024323134,-3.926320949,-3.907270501,,,,
7.038,-2.913216103,,-2.96831715,-3.995352345,-3.728133623,,,,
7.038333333,-2.968063082,,-2.996320142,-3.937185429,-3.758133935,,,,
7.038666667,-2.87172128,,-3.124495248,-3.956491319,-3.812269822,,,,
7.039,-2.898606555,,-3.040359049,-4.012638805,-3.812269822,,,,
7.039333333,-2.843661717,,-2.956222851,-3.911258597,-3.81428142,,,,
7.039666667,-2.982700303,,-2.98426825,-4.012638805,-3.786207678,,,,
7.04,-2.842544056,,-3.052326126,-3.965188421,-3.754228054,,,,
7.040333333,-2.870575305,,-3.080329118,-4.021194405,-3.730060192,,,,
7.040666667,-2.953440617,,-3.080329118,-3.954366348,-3.739252549,,,,
7.041,-2.914405751,,-3.10833211,-3.967321096,-3.756179023,,,,
7.041333333,-2.827977514,,-3.013645013,-3.926320949,-3.799245331,,,,
7.041666667,-2.898606555,,-2.996320142,-3.993191413,-3.773156841,,,,
7.042,-2.925437625,,-3.052326126,-3.928417577,-3.700088224,,,,
7.042333333,-2.926637804,,-3.01231365,-4.012638805,-3.739252549,,,,
7.042666667,-2.869431641,,-2.98557127,-3.993191413,-3.840315221,,,,
7.043,-2.829079904,,-3.040359049,-3.993191413,-3.672042824,,,,
7.043333333,-2.882855115,,-3.139247033,-4.021194405,-3.741187422,,,,
7.043666667,-2.954669054,,-3.124495248,-3.928417577,-3.739252549,,,,
7.044,-2.942479493,,-3.109758349,-4.038502547,-3.739252549,,,,
7.044333333,-2.953440617,,-2.98557127,-3.967321096,-3.79724992,,,,
7.044666667,-2.954669054,,-2.982967858,-4.038502547,-3.773156841,,,,
7.045,-2.912028855,,-3.013645013,-3.926320949,-3.767255541,,,,
7.045333333,-2.914405751,,-3.083127905,-3.965188421,-3.812269822,,,,
7.045666667,-2.87172128,,-3.068404449,-4.038502547,-3.758133935,,,,
7.046,-2.87172128,,-2.997633351,-4.021194405,-3.739252549,,,,
7.046333333,-2.954669054,,-3.10833211,-3.956491319,-3.769218671,,,,
7.046666667,-2.954669054,,-3.0256646,-4.012638805,-3.812269822,,,,
7.047,-2.897434633,,-3.024323134,-3.956491319,-3.827304895,,,,
7.047333333,-2.869431641,,-3.024323134,-3.993191413,-3.728133623,,,,
7.047666667,-2.898606555,,-3.137789598,-3.982411748,-3.70198645,,,,
7.048,-2.926637804,,-3.097866241,-3.965188421,-3.812269822,,,,
7.048333333,-2.966821769,,-3.01231365,-4.010457147,-3.795258533,,,,
7.048666667,-2.940045969,,-2.98426825,-3.995352345,-3.799245331,,,,
7.049,-2.912028855,,-3.124495248,-3.943511448,-3.730060192,,,,
7.049333333,-2.955899972,,-3.040359049,-3.982411748,-3.881343669,,,,
7.049666667,-2.842544056,,-3.024323134,-3.982411748,-3.812269822,,,,
7.05,-2.87172128,,-3.137789598,-3.984565062,-3.698193827,,,,
7.050333333,-2.898606555,,-3.068404449,-3.982411748,-3.812269822,,,,
7.050666667,-2.829079904,,-3.111187469,-3.913338951,-3.795258533,,,,
7.051,-2.926637804,,-3.024323134,-3.995352345,-3.840315221,,,,
7.051333333,-2.910844,,-2.997633351,-4.021194405,-3.784224422,,,,
7.051666667,-2.940045969,,-3.111187469,-3.982411748,-3.713156172,,,,
7.052,-2.940045969,,-3.040359049,-4.010457147,-3.767255541,,,,
7.052333333,-2.869431641,,-3.055068341,-4.010457147,-3.739252549,,,,
7.052666667,-2.940045969,,-3.097866241,-4.021194405,-3.786207678,,,,
7.053,-2.912028855,,-3.024323134,-4.023383595,-3.81428142,,,,
7.053333333,-2.913216103,,-3.097866241,-4.023383595,-3.713156172,,,,
7.053666667,-2.953440617,,-3.080329118,-3.993191413,-3.771185767,,,,
7.054,-2.885170703,,-3.068404449,-3.954366348,-3.728133623,,,,
7.054333333,-2.869431641,,-3.024323134,-4.049197397,-3.728133623,,,,
7.054666667,-2.955899972,,-3.095036313,-3.984565062,-3.853312419,,,,
7.055,-2.926637804,,-3.013645013,-3.954366348,-3.81428142,,,,
7.055333333,-2.899780844,,-3.024323134,-4.051414844,-3.713156172,,,,
7.055666667,-2.925437625,,-3.024323134,-4.06878629,-3.743126203,,,,
7.056,-2.912028855,,-3.10833211,-4.079446094,-3.784224422,,,,
7.056333333,-2.996080196,,-3.068404449,-3.965188421,-3.730060192,,,,
7.056666667,-2.869431641,,-3.052326126,-3.993191413,-3.730060192,,,,
7.057,-2.966821769,,-3.154013726,-4.049197397,-3.81428142,,,,
7.057333333,-2.983959536,,-3.01231365,-3.954366348,-3.784224422,,,,
7.057666667,-2.926637804,,-3.10833211,-4.023383595,-3.810262281,,,,
7.058,-2.938832884,,-3.055068341,-4.025577207,-3.728133623,,,,
7.058333333,-2.926637804,,-3.024323134,-4.051414844,-3.842355163,,,,
7.058666667,-2.897434633,,-2.98426825,-3.997517643,-3.758133935,,,,
7.059,-2.926637804,,-3.024323134,-4.081696335,-3.771185767,,,,
7.059333333,-2.955899972,,-3.081727099,-3.954366348,-3.771185767,,,,
7.059666667,-2.966821769,,-2.98426825,-4.021194405,-3.739252549,,,,
7.06,-2.870575305,,-3.096449848,-4.036297005,-3.700088224,,,,
7.060333333,-2.982700303,,-3.068404449,-4.038502547,-3.838279395,,,,
7.060666667,-2.953440617,,-3.095036313,-4.025577207,-3.823261525,,,,
7.061,-2.882855115,,-3.137789598,-4.049197397,-3.758133935,,,,
7.061333333,-2.910844,,-3.152540647,-4.010457147,-3.812269822,,,,
7.061666667,-2.926637804,,-3.052326126,-4.06878629,-3.842355163,,,,
7.062,-2.897434633,,-3.096449848,-3.993191413,-3.851264517,,,,
7.062333333,-2.899780844,,-2.98426825,-4.012638805,-3.842355163,,,,
7.062666667,-2.830184523,,-3.040359049,-4.135508592,-3.784224422,,,,
7.063,-2.953440617,,-3.10833211,-4.038502547,-3.784224422,,,,
7.063333333,-2.996080196,,-3.024323134,-4.023383595,-3.868360621,,,,
7.063666667,-2.982700303,,-2.98426825,-4.023383595,-3.784224422,,,,
7.064,-2.926637804,,-3.052326126,-4.064314118,-3.728133623,,,,
7.064333333,-2.955899972,,-3.024323134,-4.122638746,-3.81428142,,,,
7.064666667,-2.982700303,,-3.10833211,-4.06878629,-3.855364459,,,,
7.065,-2.886332008,,-3.136335102,-4.094593346,-3.82528117,,,,
7.065333333,-2.870575305,,-3.068404449,-4.096860033,-3.907270501,,,,
7.065666667,-2.966821769,,-3.139247033,-4.094593346,-3.851264517,,,,
7.066,-2.842544056,,-3.139247033,-4.06878629,-3.842355163,,,,
