test,sample1,sample2,sample2,sample3,sample3,R=10mm,H=18mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
3.033333333,-2.168933962,-2.316002526,-2.231130892,-2.04445916,-1.935347715,,,,
3.033666667,-2.084882621,-2.230439346,-2.217454488,-1.973392327,-1.935728429,,,,
3.034,-2.098630309,-2.287193391,-2.20376427,-2.085869781,-1.949941774,,,,
3.034333333,-2.113974161,-2.259162141,-2.259883398,-1.945713534,-1.950337814,,,,
3.034666667,-2.140916848,-2.343255889,-2.147037144,-2.04445916,-1.87966593,,,,
3.035,-2.07112106,-2.316002526,-2.202436354,-2.057401303,-1.950337814,,,,
3.035333333,-2.070627317,-2.287193391,-2.259883398,-2.03021708,-1.907697179,,,,
3.035666667,-2.112364145,-2.230439346,-2.272810615,-2.001776033,-1.949941774,,,,
3.036,-2.127734929,-2.259883398,-2.20376427,-2.029807282,-1.950337814,,,,
3.036333333,-2.043089811,-2.287193391,-2.20376427,-2.072080177,-1.907697179,,,,
3.036666667,-2.126633301,-2.258442338,-2.246207702,-2.085869781,-1.963350707,,,,
3.037,-2.001254807,-2.258442338,-2.175068393,-1.959898579,-1.963350707,,,,
3.037333333,-2.015058561,-2.343255889,-2.20376427,-2.057838532,-1.907344723,,,,
3.037666667,-2.155214808,-2.316002526,-2.272810615,-2.029398311,-1.87966593,,,,
3.038,-2.015058561,-2.287193391,-2.244793501,-2.029398311,-2.019356691,,,,
3.038333333,-2.112364145,-2.175068393,-2.259883398,-2.057401303,-2.006032573,,,,
3.038666667,-2.09915231,-2.258442338,-2.246207702,-2.04445916,-1.99222904,,,,
3.039,-2.098630309,-2.328055192,-2.203099642,-2.057401303,-1.894190328,,,,
3.039333333,-2.141481805,-2.203099642,-2.246207702,-2.04361125,-1.99222904,,,,
3.039666667,-2.126633301,-2.273545287,-2.287942962,-2.04445916,-1.99222904,,,,
3.04,-2.098630309,-2.287193391,-2.272810615,-1.945713534,-1.851634681,,,,
3.040333333,-2.057826675,-2.356861956,-2.274281445,-2.058276644,-1.949941774,,,,
3.040666667,-2.155214808,-2.314448322,-2.258442338,-2.058276644,-2.006032573,,,,
3.041,-2.043089811,-2.272077423,-2.202436354,-2.058276644,-1.907697179,,,,
3.041333333,-2.057345606,-2.343255889,-2.259883398,-2.029807282,-1.978411556,,,,
3.041666667,-2.155794493,-2.287193391,-2.231130892,-2.099645477,-1.893174319,,,,
3.042,-2.155214808,-2.231823834,-2.230439346,-2.001776033,-1.949941774,,,,
3.042333333,-2.14035303,-2.258442338,-2.20376427,-2.001776033,-1.963759678,,,,
3.042666667,-2.085900418,-2.33042893,-2.231823834,-2.03021708,-1.87966593,,,,
3.043,-2.085391006,-2.272810615,-2.216099654,-2.029807282,-2.019822177,,,,
3.043333333,-2.126633301,-2.287193391,-2.175068393,-1.945713534,-1.963759678,,,,
3.043666667,-2.155214808,-2.272810615,-2.259883398,-1.974097952,-1.879341731,,,,
3.044,-2.127183559,-2.287193391,-2.230439346,-1.945713534,-1.949941774,,,,
3.044333333,-2.155214808,-2.272810615,-2.175068393,-2.044034777,-1.991790928,,,,
3.044666667,-2.029752933,-2.287193391,-2.231130892,-2.043188577,-1.978411556,,,,
3.045,-2.085900418,-2.259883398,-2.274281445,-1.987943978,-1.991353699,,,,
3.045333333,-2.001254807,-2.230439346,-2.343255889,-1.974097952,-1.964169476,,,,
3.045666667,-2.099675365,-2.371287139,-2.188759274,-2.002157516,-1.922264071,,,,
3.046,-1.973209407,-2.230439346,-2.231130892,-2.002157516,-1.936109912,,,,
3.046333333,-2.042159776,-2.343255889,-2.28644533,-2.029398311,-1.991353699,,,,
3.046666667,-2.07112106,-2.259162141,-2.231823834,-2.058276644,-1.99222904,,,,
3.047,-2.015058561,-2.343255889,-2.231823834,-2.058276644,-1.964169476,,,,
3.047333333,-2.015058561,-2.244088538,-2.272810615,-2.099645477,-1.908050348,,,,
3.047666667,-2.098630309,-2.244088538,-2.31522464,-2.057838532,-1.949941774,,,,
3.048,-2.099675365,-2.31522464,-2.231130892,-2.04361125,-1.949941774,,,,
3.048333333,-2.085391006,-2.231130892,-2.272077423,-2.085869781,-1.894190328,,,,
3.048666667,-2.141481805,-2.300827729,-2.300066308,-2.001776033,-1.949546533,,,,
3.049,-2.070627317,-2.314448322,-2.202436354,-2.127662591,-1.908050348,,,,
3.049333333,-2.085391006,-2.316002526,-2.272810615,-2.001776033,-1.921896374,,,,
3.049666667,-2.09915231,-2.203099642,-2.20376427,-2.001776033,-1.922264071,,,,
3.05,-2.043089811,-2.258442338,-2.175068393,-2.03021708,-1.87966593,,,,
3.050333333,-2.141481805,-2.287942962,-2.31522464,-1.973392327,-1.907344723,,,,
3.050666667,-2.09915231,-2.285698776,-2.287942962,-1.974097952,-1.949941774,,,,
3.051,-2.015058561,-2.316002526,-2.217454488,-2.001776033,-1.963759678,,,,
3.051333333,-2.09915231,-2.259883398,-2.258442338,-2.029398311,-1.921529419,,,,
3.051666667,-2.09915231,-2.258442338,-2.259162141,-2.029398311,-1.977987173,,,,
3.052,-2.126633301,-2.300827729,-2.188759274,-1.973392327,-1.922264071,,,,
3.052333333,-2.042624325,-2.231130892,-2.259883398,-2.029398311,-2.006032573,,,,
3.052666667,-2.141481805,-2.273545287,-2.202436354,-2.057401303,-1.99222904,,,,
3.053,-2.014621333,-2.316002526,-2.272810615,-1.945713534,-1.991353699,,,,
3.053333333,-2.126633301,-2.314448322,-2.259162141,-2.057401303,-1.963759678,,,,
3.053666667,-2.113974161,-2.316002526,-2.231130892,-2.001776033,-1.978411556,,,,
3.054,-2.015058561,-2.259162141,-2.300066308,-1.946038388,-1.936109912,,,,
3.054333333,-2.028848394,-2.259883398,-2.259162141,-1.945713534,-2.006032573,,,,
3.054666667,-2.085391006,-2.300827729,-2.190060217,-2.04361125,-1.908050348,,,,
3.055,-2.126633301,-2.202436354,-2.272810615,-2.072080177,-1.978411556,,,,
3.055333333,-2.098630309,-2.384879069,-2.287942962,-2.071177461,-1.99222904,,,,
3.055666667,-2.126633301,-2.343255889,-2.147645143,-2.001776033,-1.865805575,,,,
3.056,-2.155214808,-2.246207702,-2.202436354,-2.029807282,-1.936109912,,,,
3.056333333,-2.155214808,-2.258442338,-2.272077423,-1.973392327,-1.977563646,,,,
3.056666667,-2.042624325,-2.287942962,-2.216099654,-1.973392327,-1.991353699,,,,
3.057,-2.155794493,-2.287193391,-2.28644533,-2.057401303,-2.006032573,,,,
3.057333333,-2.014621333,-2.203099642,-2.28644533,-2.001776033,-1.949941774,,,,
3.057666667,-2.015058561,-2.287193391,-2.28644533,-2.001395319,-1.963759678,,,,
3.058,-2.155214808,-2.34406209,-2.231130892,-2.002157516,-2.006485299,,,,
3.058333333,-2.155214808,-2.259883398,-2.287942962,-1.945713534,-1.907344723,,,,
3.058666667,-2.09915231,-2.343255889,-2.287942962,-1.931853179,-2.019822177,,,,
3.059,-2.113974161,-2.230439346,-2.287942962,-2.029807282,-1.99222904,,,,
3.059333333,-2.155214808,-2.372121654,-2.175068393,-2.058276644,-1.87966593,,,,
3.059666667,-2.015058561,-2.328844842,-2.31522464,-1.988311675,-1.87966593,,,,
3.06,-2.155214808,-2.287942962,-2.302355188,-2.086336207,-1.87966593,,,,
3.060333333,-2.071615801,-2.259883398,-2.202436354,-1.973392327,-1.963759678,,,,
3.060666667,-2.112364145,-2.258442338,-2.259162141,-2.072532903,-1.978411556,,,,
3.061,-2.09915231,-2.371287139,-2.287942962,-1.931853179,-1.935347715,,,,
3.061333333,-2.042624325,-2.31522464,-2.31522464,-2.03021708,-2.006032573,,,,
3.061666667,-2.155214808,-2.272810615,-2.188759274,-1.960237932,-2.047853427,,,,
3.062,-2.070627317,-2.34406209,-2.300827729,-1.973392327,-1.99222904,,,,
3.062333333,-2.07112106,-2.300066308,-2.259883398,-2.002157516,-1.921163204,,,,
3.062666667,-2.09915231,-2.231130892,-2.202436354,-2.072532903,-1.936109912,,,,
3.063,-2.155214808,-2.287193391,-2.175068393,-2.03021708,-1.963759678,,,,
3.063333333,-2.070627317,-2.244793501,-2.272810615,-1.973392327,-2.047853427,,,,
3.063666667,-2.029300207,-2.34406209,-2.287193391,-1.960237932,-1.963759678,,,,
3.064,-2.042624325,-2.314448322,-2.231823834,-1.973392327,-1.991353699,,,,
3.064333333,-2.141481805,-2.300827729,-2.20376427,-2.057838532,-1.894190328,,,,
3.064666667,-2.09915231,-2.203099642,-2.287942962,-2.001776033,-1.921896374,,,,
3.065,-2.127734929,-2.34406209,-2.28644533,-1.931853179,-1.865805575,,,,
3.065333333,-2.043556237,-2.356861956,-2.31522464,-2.071177461,-1.963759678,,,,
3.065666667,-2.155214808,-2.259162141,-2.231130892,-1.988311675,-2.00558076,,,,
3.066,-2.09915231,-2.329636087,-2.245499888,-2.029807282,-1.963759678,,,,
3.066333333,-2.09915231,-2.342451314,-2.216099654,-2.057401303,-1.921163204,,,,
3.066666667,-2.155214808,-2.314448322,-2.28644533,-2.085404295,-1.950337814,,,,
3.067,-2.126633301,-2.316002526,-2.316002526,-2.057401303,-1.991353699,,,,
3.067333333,-2.085391006,-2.272077423,-2.287942962,-1.945713534,-1.907344723,,,,
3.067666667,-2.155214808,-2.300827729,-2.343255889,-2.085869781,-1.991353699,,,,
3.068,-2.015058561,-2.398457298,-2.272810615,-2.002157516,-1.978411556,,,,
3.068333333,-2.043556237,-2.34406209,-2.230439346,-2.001776033,-1.894190328,,,,
3.068666667,-2.029300207,-2.231130892,-2.274281445,-2.057838532,-1.963759678,,,,
3.069,-2.141481805,-2.316002526,-2.272810615,-2.029807282,-1.907344723,,,,
3.069333333,-2.07112106,-2.272077423,-2.231823834,-2.072532903,-1.949941774,,,,
3.069666667,-2.029752933,-2.246207702,-2.356861956,-2.057401303,-1.922264071,,,,
3.07,-2.001254807,-2.259162141,-2.31522464,-2.029807282,-1.949941774,,,,
3.070333333,-2.113974161,-2.302355188,-2.230439346,-2.002157516,-2.006485299,,,,
3.070666667,-2.098630309,-2.287193391,-2.230439346,-2.086336207,-1.963759678,,,,
3.071,-2.155214808,-2.231130892,-2.258442338,-2.04361125,-1.907344723,,,,
3.071333333,-2.09915231,-2.33042893,-2.301590687,-2.029807282,-2.006485299,,,,
3.071666667,-2.09915231,-2.314448322,-2.21813396,-1.974097952,-1.977563646,,,,
3.072,-2.00167919,-2.244793501,-2.231130892,-2.029807282,-1.963759678,,,,
3.072333333,-2.09915231,-2.300827729,-2.259162141,-2.029807282,-1.949941774,,,,
3.072666667,-2.042624325,-2.272810615,-2.259162141,-2.057401303,-1.865805575,,,,
3.073,-2.126633301,-2.342451314,-2.230439346,-2.001776033,-1.963759678,,,,
3.073333333,-2.071615801,-2.300827729,-2.245499888,-1.973744783,-1.963759678,,,,
3.073666667,-2.071615801,-2.316002526,-2.314448322,-2.002157516,-1.922264071,,,,
3.074,-2.155214808,-2.259162141,-2.259162141,-2.128170976,-2.019822177,,,,
3.074333333,-2.015058561,-2.246207702,-2.314448322,-2.100125576,-1.949941774,,,,
3.074666667,-2.042624325,-2.273545287,-2.259162141,-2.029807282,-1.991353699,,,,
3.075,-2.042624325,-2.314448322,-2.258442338,-2.04361125,-1.963759678,,,,
3.075333333,-2.085391006,-2.328055192,-2.259162141,-2.128680388,-1.991353699,,,,
3.075666667,-2.154636293,-2.33042893,-2.301590687,-2.114395771,-1.935347715,,,,
3.076,-2.126633301,-2.300066308,-2.202436354,-2.03021708,-1.963759678,,,,
3.076333333,-2.09915231,-2.287193391,-2.230439346,-2.058276644,-2.020288604,,,,
3.076666667,-2.127734929,-2.287942962,-2.31522464,-2.100125576,-1.949941774,,,,
3.077,-2.057826675,-2.300827729,-2.231130892,-2.058276644,-2.006485299,,,,
3.077333333,-2.07112106,-2.302355188,-2.203099642,-2.057401303,-1.963759678,,,,
3.077666667,-2.127734929,-2.300827729,-2.202436354,-2.029807282,-1.963759678,,,,
3.078,-2.09915231,-2.272077423,-2.245499888,-2.029807282,-1.963759678,,,,
3.078333333,-2.155214808,-2.189409089,-2.287193391,-2.001395319,-1.963759678,,,,
3.078666667,-2.07112106,-2.42646029,-2.287942962,-2.085869781,-1.935347715,,,,
3.079,-2.015058561,-2.31522464,-2.175068393,-2.11390103,-2.006485299,,,,
3.079333333,-2.085391006,-2.371287139,-2.28644533,-2.04361125,-2.047853427,,,,
3.079666667,-2.14035303,-2.31522464,-2.287942962,-2.11390103,-1.922264071,,,,
3.08,-2.127183559,-2.300827729,-2.259162141,-2.001395319,-1.949941774,,,,
3.080333333,-2.071615801,-2.34406209,-2.259162141,-2.058276644,-1.963759678,,,,
3.080666667,-2.056865507,-2.342451314,-2.21813396,-1.987577023,-1.991353699,,,,
3.081,-2.127183559,-2.357681486,-2.287193391,-2.058276644,-1.935347715,,,,
3.081333333,-2.08437526,-2.287942962,-2.230439346,-2.085869781,-1.991353699,,,,
3.081666667,-2.155794493,-2.372121654,-2.28644533,-1.987210808,-1.963759678,,,,
3.082,-2.071615801,-2.287193391,-2.245499888,-2.001395319,-1.963759678,,,,
3.082333333,-2.08437526,-2.300066308,-2.258442338,-2.002157516,-1.894190328,,,,
3.082666667,-2.126633301,-2.33042893,-2.231130892,-2.058276644,-1.936109912,,,,
3.083,-2.126633301,-2.31522464,-2.21813396,-2.057401303,-1.922264071,,,,
3.083333333,-2.126633301,-2.371287139,-2.21813396,-2.001395319,-2.020288604,,,,
3.083666667,-2.028848394,-2.273545287,-2.189409089,-2.029398311,-1.935347715,,,,
3.084,-2.142047903,-2.356044077,-2.316002526,-2.029807282,-2.006485299,,,,
3.084333333,-2.168933962,-2.316002526,-2.258442338,-2.072532903,-1.977563646,,,,
3.084666667,-2.09915231,-2.259162141,-2.231130892,-1.973744783,-1.893850975,,,,
3.085,-2.070627317,-2.358502673,-2.259162141,-2.001395319,-1.963759678,,,,
3.085333333,-2.127183559,-2.258442338,-2.259162141,-2.029807282,-2.006485299,,,,
3.085666667,-2.070627317,-2.259883398,-2.328844842,-2.03021708,-1.963759678,,,,
3.086,-2.09915231,-2.385726886,-2.300066308,-2.071177461,-1.977563646,,,,
3.086333333,-2.155214808,-2.259883398,-2.300827729,-1.988311675,-2.006485299,,,,
3.086666667,-2.168341914,-2.28644533,-2.258442338,-2.001395319,-2.019822177,,,,
3.087,-2.070627317,-2.31522464,-2.343255889,-2.057401303,-1.935728429,,,,
3.087333333,-2.126633301,-2.259883398,-2.300827729,-1.988311675,-2.020288604,,,,
3.087666667,-2.042624325,-2.34406209,-2.274281445,-2.029807282,-1.935347715,,,,
3.088,-2.057345606,-2.272810615,-2.287193391,-2.029807282,-1.991353699,,,,
3.088333333,-2.09915231,-2.370454306,-2.188759274,-2.057401303,-2.019822177,,,,
3.088666667,-2.099675365,-2.287942962,-2.202436354,-2.086336207,-1.950337814,,,,
3.089,-2.057345606,-2.31522464,-2.231823834,-2.057401303,-2.006485299,,,,
3.089333333,-2.09915231,-2.28644533,-2.314448322,-2.015989378,-2.006485299,,,,
3.089666667,-2.126633301,-2.384879069,-2.259162141,-2.002157516,-1.963759678,,,,
3.09,-2.126633301,-2.328055192,-2.287942962,-2.015199692,-2.020288604,,,,
3.090333333,-2.043089811,-2.342451314,-2.231823834,-2.085869781,-1.935347715,,,,
3.090666667,-2.09915231,-2.259883398,-2.230439346,-1.959898579,-1.865805575,,,,
3.091,-2.127183559,-2.301590687,-2.31522464,-2.015199692,-1.922264071,,,,
3.091333333,-2.154636293,-2.301590687,-2.316002526,-2.072532903,-2.019356691,,,,
3.091666667,-2.154636293,-2.28644533,-2.287942962,-2.002157516,-1.949941774,,,,
3.092,-2.057826675,-2.246207702,-2.314448322,-2.002157516,-1.935347715,,,,
3.092333333,-2.070627317,-2.287942962,-2.314448322,-2.057401303,-1.935347715,,,,
3.092666667,-2.07112106,-2.314448322,-2.245499888,-2.044034777,-1.978411556,,,,
3.093,-2.14035303,-2.287942962,-2.287193391,-2.057838532,-1.87966593,,,,
3.093333333,-2.113974161,-2.329636087,-2.21813396,-2.11390103,-2.020288604,,,,
3.093666667,-2.085391006,-2.287942962,-2.272810615,-1.931853179,-1.991790928,,,,
3.094,-2.09915231,-2.28644533,-2.343255889,-1.973744783,-2.047853427,,,,
3.094333333,-2.154636293,-2.259883398,-2.31522464,-2.058276644,-1.949152088,,,,
3.094666667,-2.183246058,-2.231130892,-2.245499888,-2.085869781,-2.047853427,,,,
3.095,-2.043089811,-2.31522464,-2.259162141,-1.988311675,-1.935347715,,,,
3.095333333,-2.043089811,-2.274281445,-2.231823834,-2.029807282,-2.019356691,,,,
3.095666667,-2.085391006,-2.273545287,-2.316002526,-2.029398311,-1.87966593,,,,
3.096,-2.155214808,-2.287193391,-2.259162141,-1.988311675,-1.963759678,,,,
3.096333333,-2.071615801,-2.287942962,-2.231823834,-2.057838532,-1.991353699,,,,
3.096666667,-2.127734929,-2.301590687,-2.231823834,-1.988311675,-1.935347715,,,,
3.097,-2.154636293,-2.259883398,-2.343255889,-2.11390103,-2.020288604,,,,
3.097333333,-2.211277307,-2.399318388,-2.259162141,-1.973744783,-1.935728429,,,,
3.097666667,-2.155794493,-2.342451314,-2.259162141,-1.973392327,-1.991353699,,,,
3.098,-2.127183559,-2.314448322,-2.245499888,-2.029807282,-2.006485299,,,,
3.098333333,-2.043089811,-2.343255889,-2.302355188,-2.029807282,-1.922264071,,,,
3.098666667,-2.127183559,-2.287193391,-2.300066308,-2.100125576,-1.991353699,,,,
3.099,-2.126633301,-2.342451314,-2.259162141,-2.057401303,-1.991353699,,,,
3.099333333,-2.057826675,-2.372121654,-2.231823834,-2.015989378,-1.935347715,,,,
3.099666667,-2.142047903,-2.287193391,-2.287193391,-2.001776033,-1.865805575,,,,
3.1,-2.070627317,-2.259162141,-2.272810615,-2.142455335,-1.935347715,,,,
3.100333333,-2.126633301,-2.246207702,-2.316002526,-2.044034777,-1.893850975,,,,
3.100666667,-2.029300207,-2.314448322,-2.230439346,-2.015989378,-1.977987173,,,,
3.101,-2.127183559,-2.300827729,-2.343255889,-1.987577023,-2.006485299,,,,
3.101333333,-2.070627317,-2.342451314,-2.21813396,-2.015989378,-1.922264071,,,,
3.101666667,-2.127183559,-2.272810615,-2.314448322,-2.001395319,-1.922264071,,,,
3.102,-2.043089811,-2.259162141,-2.245499888,-2.03021708,-1.964169476,,,,
3.102333333,-2.113436405,-2.343255889,-2.231823834,-2.057401303,-2.034077972,,,,
3.102666667,-2.126633301,-2.328844842,-2.314448322,-2.057838532,-2.019356691,,,,
3.103,-2.07112106,-2.287193391,-2.328055192,-2.085869781,-1.963759678,,,,
3.103333333,-2.070627317,-2.287193391,-2.244793501,-2.001395319,-1.949941774,,,,
3.103666667,-2.071615801,-2.259883398,-2.203099642,-2.029807282,-2.020288604,,,,
3.104,-2.085900418,-2.272810615,-2.287193391,-2.015989378,-1.921896374,,,,
3.104333333,-2.043089811,-2.259162141,-2.231823834,-2.029807282,-1.949941774,,,,
3.104666667,-2.071615801,-2.301590687,-2.259883398,-2.11390103,-2.047853427,,,,
3.105,-2.127183559,-2.314448322,-2.259883398,-2.015199692,-2.006032573,,,,
3.105333333,-2.155214808,-2.372121654,-2.31522464,-2.016385418,-1.950337814,,,,
3.105666667,-2.155794493,-2.328055192,-2.343255889,-2.085404295,-2.019356691,,,,
3.106,-2.09915231,-2.399318388,-2.231130892,-2.057838532,-1.963759678,,,,
3.106333333,-2.085391006,-2.328844842,-2.343255889,-1.987577023,-1.991353699,,,,
3.106666667,-2.085391006,-2.287193391,-2.328844842,-2.04361125,-1.991353699,,,,
3.107,-2.126633301,-2.314448322,-2.203099642,-2.029398311,-1.921529419,,,,
3.107333333,-2.029300207,-2.287942962,-2.246207702,-2.057838532,-1.991353699,,,,
3.107666667,-2.142047903,-2.371287139,-2.216776388,-2.001395319,-1.893850975,,,,
3.108,-2.126633301,-2.370454306,-2.287193391,-2.057401303,-2.020288604,,,,
3.108333333,-2.127183559,-2.316002526,-2.244088538,-2.085869781,-1.991353699,,,,
3.108666667,-2.071615801,-2.342451314,-2.316002526,-2.001395319,-2.006485299,,,,
3.109,-2.09915231,-2.31522464,-2.203099642,-2.057838532,-1.963350707,,,,
3.109333333,-2.042624325,-2.328844842,-2.259162141,-2.057838532,-1.907697179,,,,
3.109666667,-2.029300207,-2.342451314,-2.231823834,-2.071628364,-1.949152088,,,,
3.11,-2.085391006,-2.259162141,-2.314448322,-2.029807282,-1.935347715,,,,
3.110333333,-2.113974161,-2.28644533,-2.203099642,-1.973744783,-1.991353699,,,,
3.110666667,-2.168341914,-2.287942962,-2.300827729,-2.029807282,-1.991790928,,,,
3.111,-2.057345606,-2.314448322,-2.231823834,-2.015989378,-1.963759678,,,,
3.111333333,-2.140916848,-2.259883398,-2.287193391,-1.988311675,-1.963350707,,,,
3.111666667,-2.155794493,-2.31522464,-2.343255889,-2.071628364,-1.935347715,,,,
3.112,-2.057826675,-2.34406209,-2.316002526,-2.002157516,-2.034559042,,,,
3.112333333,-2.142047903,-2.370454306,-2.300827729,-2.127662591,-1.991790928,,,,
3.112666667,-2.183246058,-2.34406209,-2.203099642,-1.973744783,-1.977987173,,,,
3.113,-2.09915231,-2.287193391,-2.343255889,-2.029807282,-1.949941774,,,,
3.113333333,-2.098630309,-2.272810615,-2.287193391,-2.086336207,-1.963759678,,,,
3.113666667,-2.155794493,-2.372121654,-2.314448322,-1.987577023,-1.991353699,,,,
3.114,-2.07112106,-2.42646029,-2.343255889,-2.001776033,-2.006485299,,,,
3.114333333,-2.057826675,-2.259162141,-2.246207702,-1.959898579,-1.935347715,,,,
3.114666667,-2.098630309,-2.328844842,-2.384879069,-1.959898579,-1.921896374,,,,
3.115,-2.09915231,-2.33042893,-2.302355188,-2.086336207,-1.978411556,,,,
3.115333333,-2.09915231,-2.300827729,-2.287193391,-2.001395319,-2.075884676,,,,
3.115666667,-2.071615801,-2.274281445,-2.287193391,-2.071177461,-1.935347715,,,,
3.116,-2.098630309,-2.31522464,-2.343255889,-2.11390103,-1.921896374,,,,
3.116333333,-2.085391006,-2.343255889,-2.230439346,-2.085404295,-1.964169476,,,,
3.116666667,-2.085391006,-2.372121654,-2.244088538,-2.029807282,-1.963350707,,,,
3.117,-2.043089811,-2.301590687,-2.259883398,-2.086336207,-1.977563646,,,,
3.117333333,-2.126633301,-2.287193391,-2.203099642,-1.987577023,-1.963759678,,,,
3.117666667,-2.07112106,-2.274281445,-2.343255889,-2.057401303,-1.963759678,,,,
