test,sample0,sample0,sample1,sample1,sample2,sample2,R=9mm,H=45mm,t=1.2mm,flow=1.2ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
0.178666667,-0.964535075,-1.596170543,-1.343321797,-1.455899484,-1.495252919,-1.484907019,,,,
0.179333333,-0.992566324,-1.638203626,-1.315701871,-1.484058912,-1.481521434,-1.498638505,,,,
0.18,-1.021262385,-1.652133379,-1.441998369,-1.526134439,-1.467193355,-1.498823312,,,,
0.180666667,-1.021262385,-1.652133379,-1.413981255,-1.456155583,-1.607562724,-1.498823312,,,,
0.181333333,-1.104691322,-1.60995788,-1.413981255,-1.455899484,-1.607491175,-1.457116498,,,,
0.182,-1.019931419,-1.680164628,-1.470298533,-1.442083098,-1.551628145,-1.540799054,,,,
0.182666667,-1.034287364,-1.680149708,-1.441998369,-1.596170543,-1.523312483,-1.470792063,,,,
0.183333333,-1.006241965,-1.652176527,-1.48442724,-1.442083098,-1.607491175,-1.498638505,,,,
0.184,-1.063577615,-1.62403058,-1.498032596,-1.540164559,-1.649595067,-1.58291706,,,,
0.184666667,-1.147007158,-1.666163521,-1.413981255,-1.540078176,-1.62166422,-1.526854562,,,,
0.185333333,-1.104110111,-1.708182511,-1.526049709,-1.56815266,-1.565686451,-1.555013731,,,,
0.186,-1.160229239,-1.694181395,-1.49777726,-1.554093397,-1.635680182,-1.555013731,,,,
0.186666667,-1.076660072,-1.59607088,-1.470015482,-1.484158575,-1.593589888,-1.624992587,,,,
0.187333333,-1.160229239,-1.638146407,-1.483889368,-1.498117325,-1.537555661,-1.499007747,,,,
0.188,-1.104691322,-1.708195878,-1.526276302,-1.56813774,-1.621549667,-1.499007747,,,,
0.188666667,-1.18878507,-1.66619251,-1.498032596,-1.512018612,-1.607491175,-1.59680406,,,,
0.189333333,-1.160229239,-1.764188495,-1.470015482,-1.596197304,-1.691669867,-1.526854562,,,,
0.19,-1.160753821,-1.680179519,-1.441998369,-1.568167551,-1.733675456,-1.554885811,,,,
0.190666667,-1.118423563,-1.666163521,-1.498032596,-1.512161567,-1.705685866,-1.498823312,,,,
0.191333333,-1.18878507,-1.750214861,-1.567798308,-1.596197304,-1.677640466,-1.554757632,,,,
0.192,-1.188288803,-1.680179519,-1.483619616,-1.540121411,-1.551500225,-1.526854562,,,,
0.192666667,-1.132722571,-1.708182511,-1.498032596,-1.512161567,-1.649624115,-1.554885811,,,,
0.193333333,-1.21681632,-1.764188495,-1.61010105,-1.469986306,-1.593589888,-1.625049806,,,,
0.194,-1.21681632,-1.736185503,-1.51167918,-1.56815266,-1.62166422,-1.582817196,,,,
0.194666667,-1.217283329,-1.680164628,-1.554066823,-1.610240882,-1.663610303,-1.667025699,,,,
0.195333333,-1.160753821,-1.792387964,-1.483619616,-1.526019654,-1.775652081,-1.667025699,,,,
0.196,-1.188288803,-1.764258377,-1.624045615,-1.56815266,-1.677641229,-1.638936324,,,,
0.196666667,-1.175533154,-1.750270671,-1.582083937,-1.56813774,-1.635550739,-1.667010809,,,,
0.197333333,-1.161277345,-1.792387964,-1.540376823,-1.59618391,-1.677640466,-1.666995888,,,,
0.198,-1.272878818,-1.792191487,-1.595857872,-1.652246409,-1.71972943,-1.61087676,,,,
0.198666667,-1.132722571,-1.764258377,-1.610242956,-1.540121411,-1.761692569,-1.666995888,,,,
0.199333333,-1.272878818,-1.736227127,-1.624301197,-1.610240882,-1.635550739,-1.59680406,,,,
0.2,-1.217283329,-1.722197748,-1.595857872,-1.56813774,-1.71972943,-1.638979559,,,,
0.200666667,-1.202559762,-1.77831607,-1.568351614,-1.61018578,-1.705658342,-1.653009701,,,,
0.201333333,-1.300527059,-1.848507092,-1.666135277,-1.638147196,-1.677641229,-1.624992587,,,,
0.202,-1.300527059,-1.722197748,-1.61010105,-1.624215159,-1.691669867,-1.666995888,,,,
0.202666667,-1.272467495,-1.834266202,-1.623917436,-1.568167551,-1.733731265,-1.709043928,,,,
0.203333333,-1.273289313,-1.792289626,-1.623917436,-1.56813774,-1.761692569,-1.624992587,,,,
0.204,-1.189280337,-1.820320875,-1.567798308,-1.540121411,-1.761692569,-1.695028691,,,,
0.204666667,-1.258650561,-1.876383374,-1.638118164,-1.540121411,-1.817726797,-1.61094831,,,,
0.205333333,-1.273289313,-1.750326593,-1.595857872,-1.596170543,-1.677641229,-1.695042058,,,,
0.206,-1.244847569,-1.834266202,-1.708225572,-1.680179519,-1.719604557,-1.723073307,,,,
0.206666667,-1.203041385,-1.848507092,-1.680036564,-1.59618391,-1.77555414,-1.695055452,,,,
0.207333333,-1.258650561,-1.750270671,-1.666135277,-1.56815266,-1.677641229,-1.695055452,,,,
0.208,-1.273289313,-1.764258377,-1.694152391,-1.652246409,-1.705658342,-1.737005344,,,,
0.208666667,-1.202559762,-1.820447528,-1.61010105,-1.638258703,-1.831658065,-1.751104557,,,,
0.209333333,-1.343466461,-1.778231975,-1.69420961,-1.56815266,-1.761608643,-1.667025699,,,,
0.21,-1.300910068,-1.834406869,-1.736170612,-1.652246409,-1.789597528,-1.75117458,,,,
0.210666667,-1.259075612,-1.834406869,-1.666220725,-1.596170543,-1.733731265,-1.779135806,,,,
0.211333333,-1.272467495,-1.792387964,-1.764201862,-1.624215159,-1.817586413,-1.667025699,,,,
0.212,-1.300910068,-1.876200463,-1.694095057,-1.610240882,-1.84574391,-1.695028691,,,,
0.212666667,-1.328941317,-1.764258377,-1.750186618,-1.652246409,-1.887664049,-1.723115016,,,,
0.213333333,-1.385003816,-1.792289626,-1.666220725,-1.708308908,-1.761692569,-1.751104557,,,,
0.214,-1.357298289,-1.876566655,-1.750187379,-1.694349502,-1.845912864,-1.723031683,,,,
0.214666667,-1.385301281,-1.876383374,-1.666220725,-1.680179519,-1.789709683,-1.737116851,,,,
0.215333333,-1.273289313,-1.876383374,-1.722169504,-1.610240882,-1.817726797,-1.793320259,,,,
0.216,-1.398593363,-1.904626219,-1.666135277,-1.666220007,-1.831658065,-1.835198305,,,,
0.216666667,-1.413035065,-1.890497668,-1.764215256,-1.666220007,-1.803528931,-1.793095269,,,,
0.217333333,-1.356972567,-1.876383374,-1.764215256,-1.59618391,-1.943670033,-1.695042058,,,,
0.218,-1.38470575,-1.876200463,-1.792149946,-1.624173535,-1.84574391,-1.751034675,,,,
0.218666667,-1.413304273,-1.890300429,-1.694152391,-1.722254234,-1.887664049,-1.751104557,,,,
0.219333333,-1.441066315,-1.890300429,-1.750187379,-1.666136081,-1.817586413,-1.863229555,,,,
0.22,-1.356646186,-1.904203455,-1.778203732,-1.736340157,-1.803908122,-1.75117458,,,,
0.220666667,-1.329295297,-1.97435177,-1.736155692,-1.70843556,-1.901553067,-1.863412836,,,,
0.221333333,-1.413035065,-1.904203455,-1.806165148,-1.736340157,-1.803528931,-1.792983114,,,,
0.222,-1.37051962,-1.820447528,-1.820334384,-1.610240882,-1.915667041,-1.891260804,,,,
0.222666667,-1.398877558,-1.876566655,-1.79227482,-1.666304102,-1.929795251,-1.765246516,,,,
0.223333333,-1.398877558,-1.820320875,-1.722169504,-1.708182511,-1.789709683,-1.891260804,,,,
0.224,-1.412765314,-1.848197471,-1.750187379,-1.680277658,-1.916146378,-1.779037667,,,,
0.224666667,-1.441066315,-1.834547821,-1.806220845,-1.736340157,-1.831967686,-1.79320765,,,,
0.225333333,-1.398877558,-1.932206447,-1.750187379,-1.666136081,-1.930049062,-1.779037667,,,,
0.226,-1.482814591,-1.904203455,-1.834154033,-1.722535853,-1.901778137,-1.793320259,,,,
0.226666667,-1.525160063,-1.876383374,-1.806220845,-1.680179519,-1.873564182,-1.835043651,,,,
0.227333333,-1.413304273,-1.848197471,-1.890272186,-1.624256868,-1.817586413,-1.835198305,,,,
0.228,-1.511229635,-1.848197471,-1.848393948,-1.652316432,-1.873761024,-1.779037667,,,,
0.228666667,-1.525160063,-1.820194479,-1.834237959,-1.638202893,-1.901778137,-1.835353272,,,,
0.229333333,-1.469097564,-1.876383374,-1.890272186,-1.736495124,-1.929541951,-1.849467744,,,,
0.23,-1.468884442,-1.946334656,-1.778203732,-1.680179519,-1.86002725,-1.820971998,,,,
0.230666667,-1.454740848,-1.876383374,-1.87607432,-1.652316432,-1.817726797,-1.793320259,,,,
0.231333333,-1.553191313,-1.862452269,-1.890131802,-1.708308908,-1.887453305,-1.849298449,,,,
0.232,-1.441307265,-1.876383374,-1.750185856,-1.666136081,-2.013846592,-1.835353272,,,,
0.232666667,-1.468884442,-1.960477123,-1.876200463,-1.652176527,-1.901778137,-1.877146609,,,,
0.233333333,-1.539246748,-1.960477123,-1.820264361,-1.624215159,-1.957530836,-1.835043651,,,,
0.234,-1.441066315,-1.80636147,-1.890272186,-1.652176527,-1.943402888,-1.877146609,,,,
0.234666667,-1.609253811,-1.862114703,-1.904513075,-1.70843556,-1.929541951,-1.919531964,,,,
0.235333333,-1.525160063,-1.862114703,-1.862255072,-1.70843556,-1.901778137,-1.863412836,,,,
0.236,-1.525160063,-1.904203455,-1.848393948,-1.680277658,-1.873761024,-1.947323303,,,,
0.236666667,-1.581322225,-1.876383374,-1.904513075,-1.708182511,-1.916146378,-1.891260804,,,,
0.237333333,-1.525316241,-1.97435177,-1.778203732,-1.638202893,-1.957812364,-1.947591528,,,,
0.238,-1.609253811,-1.848197471,-1.792233111,-1.694124966,-1.929541951,-1.947591528,,,,
0.238666667,-1.553191313,-1.932206447,-1.862142917,-1.652246409,-1.902003663,-1.947323303,,,,
0.239333333,-1.609182262,-1.820320875,-1.862255072,-1.680277658,-1.957812364,-1.946788474,,,,
0.24,-1.553319233,-1.890103587,-1.806220845,-1.680277658,-2.069486374,-1.891260804,,,,
0.240666667,-1.595109562,-1.960745347,-1.862142917,-1.72211385,-1.957812364,-1.947591528,,,,
0.241333333,-1.623183304,-1.848197471,-1.960420608,-1.652316432,-1.901778137,-1.891260804,,,,
0.242,-1.539246748,-1.946842792,-1.974323527,-1.652246409,-2.00032507,-1.960916421,,,,
0.242666667,-1.623183304,-1.876200463,-1.876326859,-1.680375996,-1.929541951,-1.904938652,,,,
0.243333333,-1.581222562,-1.932685783,-1.834237959,-1.736185503,-1.929795251,-1.975651091,,,,
0.244,-1.581122698,-1.848352125,-1.890272186,-1.694349502,-1.916146378,-1.877146609,,,,
0.244666667,-1.609253811,-1.960477123,-1.862367454,-1.638258703,-2.014185261,-1.975651091,,,,
0.245333333,-1.525160063,-1.820320875,-1.876453512,-1.708182511,-1.929541951,-1.919292053,,,,
0.246,-1.623240754,-1.848352125,-1.918289299,-1.764371406,-2.014185261,-1.947323303,,,,
0.246666667,-1.637285061,-1.904414624,-1.876453512,-1.680277658,-2.112125214,-1.947323303,,,,
0.247333333,-1.665331201,-1.904414624,-1.904513075,-1.792402656,-2.013846592,-1.975354552,,,,
0.248,-1.581222562,-1.848352125,-1.960420608,-1.666388368,-1.985829478,-1.919531964,,,,
0.248666667,-1.609182262,-1.918317543,-1.918289299,-1.722254234,-2.097897932,-2.031417051,,,,
0.249333333,-1.721420518,-1.988508372,-1.904358109,-1.638314625,-2.013846592,-1.905615229,,,,
0.25,-1.721420518,-1.918317543,-1.862255072,-1.792402656,-1.986139861,-1.905163723,,,,
0.250666667,-1.763383657,-1.932206447,-1.890272186,-1.694349502,-1.929795251,-1.919531964,,,,
0.251333333,-1.609182262,-1.876566655,-1.918289299,-1.736185503,-1.985829478,-1.932927537,,,,
0.252,-1.66531631,-1.876200463,-1.988451857,-1.666388368,-1.985829478,-1.947323303,,,,
0.252666667,-1.721420518,-1.876566655,-1.904513075,-1.680375996,-1.97137768,-1.975354552,,,,
0.253333333,-1.637285061,-1.904203455,-1.946306413,-1.7784857,-2.013846592,-1.919052627,,,,
0.254,-1.665331201,-1.946081357,-1.862255072,-1.652246409,-1.943670033,-2.003710655,,,,
0.254666667,-1.665331201,-1.876200463,-1.946503652,-1.624215159,-2.056444198,-2.003061603,,,,
0.255333333,-1.721337185,-1.890497668,-1.932572639,-1.652246409,-1.957812364,-1.947591528,,,,
0.256,-1.749410058,-1.960477123,-1.974098456,-1.708308908,-2.013846592,-1.891260804,,,,
0.256666667,-1.721337185,-2.002368883,-1.960420608,-1.722254234,-2.069486374,-1.933688972,,,,
0.257333333,-1.777343169,-1.904414624,-1.890272186,-1.652246409,-1.98551972,-1.975354552,,,,
0.258,-1.721378809,-1.904414624,-1.974323527,-1.666388368,-2.013846592,-1.961480047,,,,
0.258666667,-1.749410058,-1.932685783,-1.974098456,-1.750102735,-2.013846592,-2.003710655,,,,
0.259333333,-1.777539646,-1.862114703,-1.946306413,-1.792402656,-2.111251637,-2.003061603,,,,
0.26,-1.79140077,-1.904414624,-1.960632203,-1.638314625,-1.985829478,-2.031064595,,,,
0.260666667,-1.833503807,-1.876383374,-2.00234064,-1.652246409,-2.084503762,-1.975354552,,,,
0.261333333,-1.819558551,-1.960477123,-2.00234064,-1.764371406,-2.083684993,-2.0594483,,,,
0.262,-1.693334193,-1.876200463,-1.890131802,-1.736185503,-1.985829478,-2.003385802,,,,
0.262666667,-1.69334756,-1.960745347,-1.918458253,-1.652316432,-2.069486374,-2.003061603,,,,
0.263333333,-1.66531631,-1.946842792,-1.890131802,-1.736340157,-2.027679009,-2.059829783,,,,
0.264,-1.777343169,-1.988508372,-1.974098456,-1.750609596,-2.069486374,-2.031064595,,,,
0.264666667,-1.777441308,-1.848352125,-1.932389358,-1.680179519,-2.041863705,-2.044883075,,,,
0.265333333,-1.749480082,-1.862621564,-1.918289299,-1.764554688,-2.069486374,-1.947055619,,,,
0.266,-1.749410058,-1.904203455,-1.918458253,-1.722254234,-2.055682001,-1.975651091,,,,
0.266666667,-1.847773246,-1.974070241,-1.932572639,-1.680179519,-2.041863705,-2.044883075,,,,
0.267333333,-1.749410058,-1.890103587,-2.00234064,-1.680179519,-2.00032507,-1.975354552,,,,
0.268,-1.819558551,-1.960209439,-1.904513075,-1.680375996,-2.027327263,-1.975651091,,,,
0.268666667,-1.833503807,-1.904414624,-2.002594451,-1.750102735,-2.069486374,-1.947323303,,,,
0.269333333,-1.749410058,-1.820320875,-1.974323527,-1.722535853,-2.084503762,-1.989525447,,,,
0.27,-1.79162576,-1.97435177,-1.918458253,-1.750609596,-2.041863705,-1.961480047,,,,
0.270666667,-1.889566306,-1.946081357,-1.932572639,-1.666220007,-2.098321459,-1.975651091,,,,
0.271333333,-1.777343169,-1.848197471,-1.946306413,-1.708308908,-2.069880819,-2.059829783,,,,
0.272,-1.889777901,-1.918317543,-1.987973486,-1.750102735,-2.028384634,-1.989215064,,,,
0.272666667,-1.805599209,-1.862621564,-1.904049112,-1.736185503,-2.013508605,-2.059829783,,,,
0.273333333,-1.87564935,-1.918092472,-1.988691767,-1.736340157,-2.028384634,-2.003061603,,,,
0.274,-1.945628804,-1.876383374,-1.904203455,-1.764554688,-2.126366859,-2.101283518,,,,
0.274666667,-1.917837465,-1.946334656,-1.904203455,-1.722254234,-2.112563326,-2.017232177,,,,
0.275333333,-1.819699503,-1.918317543,-2.016483106,-1.750271348,-2.168682453,-2.031417051,,,,
0.276,-1.945628804,-1.904414624,-2.016483106,-1.666136081,-2.223699953,-1.961762715,,,,
0.276666667,-1.945628804,-1.946081357,-1.988691767,-1.736185503,-2.056444198,-2.003061603,,,,
0.277333333,-1.819417884,-1.848507092,-1.946306413,-1.680375996,-2.125464143,-1.975354552,,,,
0.278,-1.847266385,-1.932445873,-1.988691767,-1.722394901,-2.097897932,-2.087889347,,,,
0.278666667,-1.819699503,-1.862114703,-1.974323527,-1.792402656,-2.013846592,-2.031417051,,,,
0.279333333,-1.903469225,-1.904414624,-1.974098456,-1.722254234,-2.097897932,-2.003061603,,,,
0.28,-1.875255269,-1.904414624,-1.890131802,-1.652246409,-2.07027606,-2.016894191,,,,
0.280666667,-1.917358128,-1.960209439,-1.946306413,-1.666388368,-2.028384634,-2.128849729,,,,
0.281333333,-1.875846988,-1.960477123,-1.960632203,-1.722254234,-2.097897932,-2.003061603,,,,
0.282,-1.87564935,-1.890497668,-1.904203455,-1.792402656,-2.125464143,-1.989836457,,,,
0.282666667,-1.987830948,-1.890103587,-1.890272186,-1.69446211,-2.097897932,-2.059067587,,,,
0.283333333,-1.959785549,-1.904414624,-1.918458253,-1.694349502,-2.041863705,-2.0594483,,,,
0.284,-1.973660054,-1.960477123,-1.946306413,-1.694124966,-2.195696961,-2.129300631,,,,
0.284666667,-1.94536112,-1.876383374,-1.918120687,-1.764554688,-2.111687985,-2.087889347,,,,
0.285333333,-1.959785549,-1.960477123,-2.00234064,-1.792402656,-2.181949273,-2.129300631,,,,
0.286,-1.917597555,-1.848662372,-1.960632203,-1.736340157,-2.056444198,-2.0594483,,,,
0.286666667,-1.94536112,-1.946842792,-2.030357754,-1.652246409,-2.056444198,-2.100860844,,,,
0.287333333,-2.002016157,-1.890103587,-1.974098456,-1.70843556,-2.167693969,-2.044883075,,,,
0.288,-1.875846988,-1.960477123,-1.876326859,-1.722394901,-2.112563326,-2.0594483,,,,
0.288666667,-1.889355136,-1.876566655,-1.904513075,-1.708308908,-2.097897932,-2.045249291,,,,
0.289333333,-1.889355136,-1.848352125,-1.946306413,-1.708308908,-2.069880819,-2.003061603,,,,
0.29,-1.960068216,-1.876566655,-1.918120687,-1.764554688,-2.153932159,-2.003710655,,,,
0.290666667,-1.889355136,-1.932206447,-1.890272186,-1.722394901,-2.125915046,-2.003061603,,,,
0.291333333,-2.001691303,-1.848197471,-1.862255072,-1.792402656,-2.097897932,-2.143542049,,,,
0.292,-1.889355136,-1.918092472,-1.974323527,-1.764554688,-2.139690977,-2.031064595,,,,
0.292666667,-1.973364112,-1.960745347,-1.904203455,-1.764188495,-2.056444198,-2.0594483,,,,
0.293333333,-1.959503452,-1.876200463,-1.904513075,-1.792402656,-2.125464143,-2.0179102,,,,
0.294,-1.875846988,-1.904414624,-1.890131802,-1.680179519,-2.139690977,-2.102131428,,,,
0.294666667,-1.960068216,-1.876383374,-1.918289299,-1.680375996,-2.069486374,-2.115073571,,,,
0.295333333,-1.875452111,-1.876566655,-1.974323527,-1.764188495,-2.013846592,-2.031064595,,,,
0.296,-1.917837465,-1.820320875,-1.932572639,-1.736340157,-2.196218962,-1.989525447,,,,
0.296666667,-1.987210808,-1.960477123,-1.946306413,-1.736340157,-2.125915046,-2.003061603,,,,
0.297333333,-1.945628804,-1.834266202,-1.876326859,-1.764188495,-2.097897932,-2.171573298,,,,
0.298,-2.015537679,-1.862114703,-1.960420608,-1.680277658,-2.140156463,-2.031770219,,,,
0.298666667,-1.917837465,-1.960745347,-2.00234064,-1.694124966,-2.069486374,-2.087070579,,,,
0.299333333,-2.015537679,-1.904414624,-1.974098456,-1.750609596,-2.181949273,-2.157317745,,,,
0.3,-1.931486338,-1.946588467,-1.974098456,-1.652246409,-2.097897932,-2.044883075,,,,
0.300666667,-1.973956593,-1.876383374,-2.015948278,-1.708182511,-2.139226429,-2.115948911,,,,
0.301333333,-1.861535056,-1.988508372,-1.932572639,-1.680179519,-2.195696961,-2.08747955,,,,
0.302,-1.945628804,-1.834266202,-1.932572639,-1.764554688,-2.16720122,-2.08747955,,,,
0.302666667,-1.917837465,-1.876200463,-1.988691767,-1.652246409,-2.097897932,-2.115073571,,,,
0.303333333,-1.973364112,-2.002368883,-2.002594451,-1.792402656,-2.139226429,-2.08747955,,,,
0.304,-1.889355136,-1.862114703,-2.044218414,-1.736495124,-2.14062289,-2.115073571,,,,
0.304666667,-1.945628804,-1.988508372,-1.918289299,-1.652246409,-2.2379835,-2.115510799,,,,
0.305333333,-1.987210808,-1.876383374,-1.918120687,-1.70843556,-2.125915046,-2.115948911,,,,
0.306,-1.973364112,-1.890497668,-2.016483106,-1.69446211,-2.209966387,-2.115073571,,,,
0.306666667,-1.945897029,-1.890497668,-2.00234064,-1.680179519,-1.986450872,-2.044883075,,,,
0.307333333,-1.945628804,-1.876383374,-1.974098456,-1.736185503,-2.069880819,-2.0594483,,,,
0.308,-2.001691303,-1.848197471,-1.890412853,-1.750609596,-2.168682453,-2.171573298,,,,
0.308666667,-1.903920731,-1.848352125,-1.974323527,-1.652246409,-2.097475259,-2.059067587,,,,
0.309333333,-1.889566306,-1.918317543,-1.988451857,-1.652246409,-2.097475259,-2.115948911,,,,
0.31,-1.90369475,-1.876566655,-1.974098456,-1.750609596,-2.125915046,-2.101283518,,,,
0.310666667,-1.889566306,-1.876566655,-1.960209439,-1.764188495,-2.084503762,-2.003385802,,,,
0.311333333,-1.917358128,-1.904414624,-1.946306413,-1.652316432,-2.125915046,-2.003385802,,,,
0.312,-1.973364112,-1.848352125,-1.904203455,-1.652246409,-2.084503762,-2.08747955,,,,
0.312666667,-2.016215701,-1.890300429,-2.002594451,-1.764371406,-2.154412258,-2.128849729,,,,
0.313333333,-2.015199692,-1.904414624,-1.946109571,-1.722254234,-2.153932159,-2.129752444,,,,
0.314,-1.861535056,-1.820320875,-1.974098456,-1.834322688,-2.097475259,-2.101283518,,,,
0.314666667,-2.001367104,-1.862621564,-1.876200463,-1.792402656,-2.16720122,-2.073661645,,,,
0.315333333,-2.001367104,-1.904414624,-1.946306413,-1.736340157,-2.111251637,-2.157317745,,,,
0.316,-1.973364112,-1.890103587,-1.918289299,-1.680375996,-2.098321459,-2.129752444,,,,
0.316666667,-1.973956593,-1.904414624,-1.932023903,-1.70843556,-2.125464143,-2.044883075,,,,
0.317333333,-1.931740149,-1.876566655,-1.862480062,-1.708308908,-2.069486374,-2.08747955,,,,
0.318,-1.945628804,-1.834547821,-1.946306413,-1.722254234,-2.097897932,-2.115073571,,,,
0.318666667,-2.029722553,-1.932206447,-1.876453512,-1.680277658,-2.209966387,-2.130205171,,,,
0.319333333,-1.847603951,-1.848352125,-1.960209439,-1.680179519,-2.111687985,-2.115073571,,,,
0.32,-1.931994473,-1.904414624,-1.918120687,-1.792402656,-2.097475259,-2.130205171,,,,
0.320666667,-1.973364112,-1.820320875,-2.00234064,-1.736340157,-2.125915046,-2.073661645,,,,
0.321333333,-1.973660054,-1.960477123,-1.890272186,-1.680179519,-2.168682453,-2.031417051,,,,
0.322,-1.917837465,-1.960477123,-1.904513075,-1.69446211,-2.097897932,-2.08747955,,,,
0.322666667,-1.973660054,-1.918317543,-1.890131802,-1.680179519,-2.125915046,-2.031417051,,,,
0.323333333,-2.001691303,-1.848197471,-1.890272186,-1.764371406,-2.14062289,-2.130205171,,,,
0.324,-1.973660054,-1.834266202,-1.987973486,-1.666388368,-2.139690977,-2.059829783,,,,
0.324666667,-1.903920731,-1.918769049,-1.94670129,-1.722254234,-2.139226429,-2.08747955,,,,
0.325333333,-1.960068216,-1.876566655,-1.876200463,-1.778288461,-2.112563326,-2.128849729,,,,
