Test ,20220705_1515_4folds_sample2,20220705_1518_4folds_sample2,20220705_1521_4folds_sample2,20220705_1526_4folds_sample0,20220705_1529_4folds_sample0,20220705_1531_4folds_sample0,20220705_1548_4folds_sample3_metadata,20220705_1550_4folds_sample3
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
3.157555556,-2.347098624,-1.885646531,-2.282458255,-2.670283993,-2.606497771,-2.347030979,-2.34722252,-1.826185455
3.160444444,-2.153186664,-2.146427751,-2.606894254,-2.802377265,-2.540811327,-2.607812199,-2.672183687,-2.019314609
3.163333333,-2.608274969,-1.885646531,-2.541140501,-2.671201937,-3.192764377,-2.347815697,-2.734855128,-2.151015443
3.166222222,-1.892405445,-2.472829693,-2.412783144,-2.801592547,-2.801592547,-2.411145016,-2.279964386,-2.280095829
3.169111111,-2.544358494,-2.016037141,-2.086249759,-2.73682266,-2.540811327,-2.216640369,-2.343090611,-1.888923999
3.172,-2.220247833,-2.017347365,-2.477421589,-2.865706584,-2.998059498,-2.282261091,-2.540745606,-2.541793143
3.174888889,-1.892405445,-2.471125445,-2.544088826,-2.477284921,-2.801592547,-2.347815697,-2.801526826,-2.086572743
3.177777778,-2.415015355,-2.017347365,-2.738202809,-3.062373767,-2.801592547,-2.477421589,-2.279964386,-2.409436853
3.180666667,-2.544358494,-2.276818361,-2.477421589,-2.865706584,-3.192764377,-2.477421589,-2.605383489,-2.280095829
3.183555556,-2.087302362,-2.014724271,-2.215327499,-2.867865854,-2.477284921,-2.47807493,-2.8654433,-2.604793523
3.186444444,-1.828029885,-2.537599581,-2.477421589,-2.800806245,-2.540811327,-2.347030979,-2.343090611,-2.019314609
3.189333333,-2.022796055,-2.016037141,-2.738202809,-2.40923949,-2.671201937,-2.347030979,-2.540745606,-2.346960032
3.192222222,-2.544358494,-2.081855028,-2.412783144,-2.670283993,-2.802377265,-2.347815697,-2.607609809,-2.151015443
3.195111111,-1.828029885,-2.213291954,-2.412783144,-2.932636499,-2.802377265,-2.413304285,-2.34722252,-2.083820917
3.198,-2.283577274,-2.014724271,-2.738202809,-2.865706584,-2.931983157,-2.022723352,-2.278519875,-2.213029006
3.200888889,-2.415015355,-2.212179916,-2.412783144,-2.606497771,-2.539761741,-2.151936203,-2.540745606,-2.540877049
3.203777778,-1.892405445,-2.213291954,-2.606894254,-2.671201937,-2.802377265,-2.019380498,-2.215523106,-2.541793143
3.206666667,-2.021351543,-1.885646531,-2.477421589,-2.410420717,-2.800806245,-2.216640369,-2.217028876,-2.280095829
3.209555556,-2.479654328,-2.08309831,-2.412783144,-2.473942067,-2.473942067,-2.216640369,-2.409042126,-2.409436853
3.212444444,-2.088679662,-2.017347365,-2.216640369,-2.800806245,-2.215523106,-2.541733188,-2.606497771,-2.344733712
3.215333333,-2.544358494,-2.340537273,-2.217950593,-2.800806245,-2.996884191,-1.954677921,-2.931917436,-2.280095829
3.218222222,-2.350441478,-2.209949101,-2.47846906,-2.606497771,-2.539761741,-2.216640369,-2.473678783,-2.215523106
3.221111111,-2.153186664,-2.407208971,-2.671728673,-2.606497771,-2.671201937,-2.021611314,-2.605383489,-2.343617178
3.224,-2.085922279,-2.275768775,-2.279964156,-2.540811327,-2.801592547,-2.673235757,-2.540745606,-2.41153391
3.226888889,-2.479654328,-2.341522032,-2.477421589,-2.997472437,-2.477284921,-2.149968671,-2.540745606,-2.085198217
3.229777778,-2.415015355,-2.212179916,-2.477421589,-2.931983157,-2.671201937,-2.022723352,-2.477416165,-2.215523106
3.232666667,-1.828029885,-2.081855028,-2.738987527,-2.4750586,-2.801592547,-2.673235757,-2.279964386,-2.476172883
3.235555556,-2.413967884,-1.952904666,-2.544088826,-3.062373767,-2.800806245,-2.149968671,-2.34722252,-2.213029006
3.238444444,-2.088679662,-2.213291954,-2.738202809,-3.126882929,-2.541858798,-2.347030979,-2.540745606,-1.953364519
3.241333333,-2.283577274,-2.473679243,-2.413895182,-3.062373767,-2.606497771,-2.347030979,-2.539564378,-2.086572743
3.244222222,-1.892405445,-2.342504805,-2.215327499,-2.800806245,-2.671201937,-2.542322622,-2.34722252,-2.017870098
3.247111111,-2.088679662,-2.08309831,-2.348209826,-2.670283993,-2.607478565,-2.022723352,-2.540745606,-2.477153676
3.25,-1.892405445,-2.407208971,-2.477421589,-2.477284921,-2.867147548,-2.019380498,-2.149573776,-2.280095829
3.252888889,-2.219004551,-2.406291027,-2.544088826,-3.062373767,-2.671201937,-2.347030979,-2.149573776,-2.213029006
3.255777778,-2.216510451,-2.406291027,-2.216640369,-2.280030108,-2.476172883,-2.347815697,-2.540745606,-2.410486439
3.258666667,-1.892405445,-2.408125065,-2.802316845,-2.932636499,-2.671201937,-1.954677921,-2.34722252,-2.476172883
3.261555556,-2.022796055,-2.276818361,-2.347030979,-2.473942067,-2.801592547,-2.021611314,-2.607609809,-2.539959104
3.264444444,-2.090054189,-2.147606599,-2.608728293,-2.410420717,-2.540811327,-2.347815697,-2.343090611,-2.086572743
3.267333333,-1.828029885,-1.885646531,-2.477421589,-2.477284921,-2.931328497,-2.411145016,-2.607609809,-2.213029006
3.270222222,-2.283577274,-2.212179916,-2.216640369,-2.604530239,-2.410420717,-2.347030979,-2.149573776,-2.606497771
3.273111111,-2.085922279,-2.407208971,-2.606894254,-3.062373767,-2.410420717,-2.347030979,-2.409042126,-2.606497771
3.276,-1.956845964,-2.146427751,-2.542125259,-2.540811327,-2.476172883,-2.086249759,-2.279964386,-2.280095829
3.278888889,-2.088679662,-2.472829693,-2.412783144,-2.476172883,-2.801592547,-2.541733188,-2.67008663,-2.343617178
3.281777778,-2.350441478,-2.081855028,-2.348209826,-2.801592547,-3.192764377,-2.280556843,-2.278519875,-2.539959104
3.284666667,-2.412918298,-1.821205251,-2.413895182,-2.606497771,-2.996294756,-2.283110641,-2.215523106,-2.345847994
3.287555556,-1.956845964,-2.213291954,-2.215327499,-3.192764377,-2.932636499,-2.149968671,-2.867147548,-2.280095829
3.290444444,-2.413967884,-2.147606599,-2.216640369,-2.73682266,-2.996294756,-2.413304285,-2.672183687,-2.476172883
3.293333333,-2.350441478,-1.952904666,-2.283701538,-3.257796986,-2.671201937,-2.541733188,-2.735839887,-2.148392349
3.296222222,-2.021351543,-2.014724271,-2.348209826,-2.73682266,-2.73682266,-2.60728918,-2.734855128,-2.280095829
3.299111111,-1.892405445,-1.690880362,-2.737416506,-3.062895732,-2.4750586,-2.216640369,-2.540745606,-2.345847994
3.302,-2.153186664,-2.08309831,-2.410552328,-3.192764377,-3.062895732,-2.086249759,-2.540745606,-2.151015443
3.304888889,-1.959860544,-2.014724271,-2.541140501,-2.865706584,-2.477284921,-2.216640369,-2.607609809,-2.149705219
3.307777778,-1.828029885,-2.536813278,-2.674282471,-2.931983157,-2.672118032,-2.151936203,-2.73682266,-2.345847994
3.310666667,-2.34932944,-2.536813278,-2.737416506,-2.607478565,-2.606497771,-2.216640369,-2.67008663,-2.346960032
3.313555556,-2.283577274,-2.145246523,-2.80375781,-2.672118032,-2.73682266,-2.542910868,-2.41166522,-2.409436853
3.316444444,-1.828029885,-2.277865832,-2.607812199,-2.606497771,-2.801592547,-2.347030979,-2.800608882,-2.343617178
3.319333333,-2.219004551,-1.821205251,-2.543108032,-3.126882929,-2.604530239,-2.541733188,-2.34722252,-2.410486439
3.322222222,-2.220247833,-1.887088132,-2.607812199,-2.476172883,-2.540811327,-2.54349793,-2.671136216,-2.213029006
3.325111111,-2.088679662,-2.407208971,-2.283701538,-2.801592547,-2.539761741,-2.217556463,-2.343090611,-2.672052377
3.328,-2.350441478,-2.276818361,-2.738202809,-2.801592547,-3.062373767,-2.413304285,-2.409042126,-2.085198217
3.330888889,-2.350441478,-2.016037141,-2.348209826,-2.801592547,-3.127797325,-2.151936203,-2.672183687,-2.540877049
3.333777778,-2.34932944,-2.473679243,-2.215327499,-2.931983157,-2.737672209,-2.542910868,-2.477416165,-2.019314609
3.336666667,-2.479654328,-2.408125065,-2.283701538,-2.539761741,-2.280030108,-2.54349793,-2.278519875,-2.345847994
3.339555556,-2.087302362,-2.147606599,-2.477421589,-2.4750586,-2.671201937,-2.738202809,-2.540745606,-2.410486439
3.342444444,-2.412918298,-1.951530139,-2.671728673,-2.539761741,-2.931983157,-2.54349793,-2.734855128,-2.345847994
3.345333333,-2.153186664,-2.016037141,-2.608728293,-2.931328497,-2.931983157,-2.020497032,-2.8654433,-2.541793143
3.348222222,-2.609979217,-2.406291027,-2.738202809,-2.671201937,-2.737672209,-2.086249759,-2.476172883,-2.149705219
3.351111111,-2.085922279,-2.212179916,-2.477421589,-2.865706584,-2.670283993,-2.215722425,-2.671136216,-2.73682266
3.354,-2.090054189,-2.016037141,-2.47846906,-2.996294756,-2.996294756,-2.477421589,-2.734855128,-2.410486439
3.356888889,-2.283577274,-2.079360928,-2.606894254,-2.541858798,-2.931328497,-2.152916997,-2.409042126,-2.216766388
3.359777778,-2.090054189,-2.538384299,-2.413895182,-3.127797325,-2.671201937,-2.476766928,-2.540745606,-2.539959104
3.362666667,-2.151873795,-2.212179916,-2.738202809,-2.671201937,-2.670283993,-2.152916997,-2.409042126,-2.213029006
3.365555556,-2.216510451,-2.276818361,-2.674282471,-3.192764377,-2.802377265,-2.476766928,-2.34722252,-2.278914601
3.368444444,-2.090054189,-2.471125445,-2.868593419,-2.540811327,-3.062373767,-2.47807493,-2.672183687,-2.345847994
3.371333333,-2.412918298,-2.014724271,-2.868593419,-2.473942067,-2.931983157,-2.542910868,-2.606497771,-2.410486439
3.374222222,-2.284756122,-2.472829693,-2.804476115,-2.931983157,-2.996294756,-2.086249759,-2.281405987,-2.540877049
3.377111111,-2.021351543,-2.342504805,-2.671728673,-2.932636499,-2.735971396,-2.283110641,-2.67008663,-2.345847994
3.38,-2.022796055,-2.406291027,-2.279964156,-2.410420717,-2.996294756,-2.476766928,-2.671136216,-2.149705219
3.382888889,-2.216510451,-2.471125445,-2.606894254,-2.867865854,-2.73682266,-2.215722425,-2.671136216,-2.801658269
3.385777778,-2.34932944,-2.276818361,-2.476372003,-2.865706584,-2.540811327,-2.022723352,-2.215523106,-2.410486439
3.388666667,-2.090054189,-2.276818361,-2.217950593,-2.671201937,-2.473942067,-2.149968671,-2.607609809,-2.73682266
3.391555556,-2.412918298,-2.213291954,-2.282458255,-2.673032282,-2.931983157,-1.955859149,-2.866296284,-2.278914601
3.394444444,-2.479654328,-2.472829693,-2.477421589,-2.540811327,-2.73682266,-2.215722425,-2.8654433,-2.019314609
3.397333333,-2.220247833,-1.885646531,-2.345849751,-2.865706584,-2.737672209,-2.022723352,-2.343090611,-2.477153676
3.400222222,-2.415015355,-1.756828898,-2.477421589,-3.062373767,-3.061850748,-2.217556463,-2.477416165,-2.541793143
3.403111111,-2.022796055,-1.885646531,-2.413895182,-2.931328497,-2.998059498,-2.347030979,-2.540745606,-2.281274676
3.406,-2.154496889,-2.145246523,-2.674282471,-2.345847994,-2.801592547,-2.086249759,-2.67008663,-2.019314609
3.408888889,-2.283577274,-2.276818361,-2.672581657,-2.737672209,-2.539761741,-2.347030979,-2.997472437,-2.410486439
3.411777778,-2.219004551,-2.276818361,-2.084805247,-2.671201937,-2.672118032,-2.411866225,-2.800608882,-2.410486439
3.414666667,-2.413967884,-2.406291027,-2.607812199,-3.126882929,-3.062373767,-2.086249759,-2.540745606,-2.670481356
3.417555556,-2.608274969,-2.014724271,-2.607812199,-2.40923949,-2.672118032,-2.477421589,-2.80244292,-2.671267659
3.420444444,-2.54344055,-2.406291027,-2.737416506,-2.867865854,-2.932636499,-2.738202809,-2.34722252,-2.343617178
3.423333333,-2.544358494,-2.603154582,-2.086249759,-2.606497771,-2.801592547,-2.217556463,-2.344470694,-2.082440834
3.426222222,-2.154496889,-2.406291027,-2.80375781,-2.931328497,-2.996294756,-2.086249759,-2.734855128,-2.540877049
3.429111111,-2.151873795,-2.603154582,-2.738202809,-2.606497771,-2.801592547,-2.541733188,-2.997472437,-2.151015443
3.432,-2.674749104,-2.213291954,-2.934082698,-2.670283993,-2.606497771,-2.151936203,-2.671136216,-2.539959104
3.434888889,-2.154496889,-2.016037141,-2.674282471,-2.607478565,-2.801592547,-2.47807493,-2.997472437,-2.213029006
3.437777778,-2.151873795,-2.147606599,-2.412783144,-2.671201937,-3.062373767,-2.737811431,-2.931917436,-2.409436853
3.440666667,-1.828029885,-2.277865832,-2.802316845,-2.931328497,-2.996884191,-2.020497032,-3.062308046,-2.41153391
3.443555556,-1.959860544,-2.473679243,-2.607812199,-2.539761741,-2.800806245,-2.608334164,-2.539564378,-2.540877049
3.446444444,-2.479654328,-2.537599581,-2.412783144,-2.40923949,-2.998059498,-2.477421589,-2.604266955,-2.281274676
3.449333333,-2.153186664,-2.276818361,-2.476372003,-3.192373,-2.541858798,-2.085200173,-2.735839887,-2.801658269
3.452222222,-2.412918298,-2.536813278,-2.345849751,-2.735118412,-2.931983157,-2.151936203,-2.931917436,-2.019314609
3.455111111,-2.350441478,-2.472829693,-2.477421589,-2.931983157,-2.604530239,-2.217556463,-2.735839887,-2.540877049
3.458,-2.480635122,-2.536813278,-2.543108032,-2.670283993,-2.800806245,-2.151936203,-2.541924454,-2.73682266
3.460888889,-2.087302362,-2.146427751,-2.738987527,-2.607478565,-2.672118032,-2.67232136,-2.344470694,-2.345847994
3.463777778,-2.544358494,-2.276818361,-2.738987527,-2.672118032,-2.670283993,-1.891286426,-2.67008663,-2.345847994
3.466666667,-2.54344055,-2.603154582,-2.868593419,-2.606497771,-2.670283993,-2.215722425,-2.409042126,-2.410486439
3.469555556,-2.283577274,-2.014724271,-2.216640369,-2.996294756,-2.996294756,-2.738202809,-2.931917436,-2.540877049
3.472444444,-2.54344055,-2.146427751,-2.674282471,-2.801592547,-2.539761741,-2.346244676,-2.867997098,-1.826185455
3.475333333,-2.283577274,-2.275768775,-2.737416506,-2.865706584,-2.931983157,-2.151936203,-3.062308046,-2.343617178
3.478222222,-2.090054189,-2.668643532,-2.216640369,-2.4750586,-3.127797325,-2.085200173,-2.410354996,-2.607347321
3.481111111,-2.283577274,-2.407208971,-2.544088826,-2.541858798,-2.931983157,-2.347030979,-2.801526826,-2.73682266
3.484,-2.090054189,-2.014724271,-2.347030979,-2.998059498,-2.737672209,-2.607812199,-2.541924454,-2.409436853
3.486888889,-2.219004551,-2.667990191,-2.606894254,-2.737672209,-2.931328497,-2.738202809,-2.671136216,-2.214277314
3.489777778,-2.674749104,-2.276818361,-3.129374638,-2.932636499,-3.062373767,-2.477421589,-2.473678783,-2.149705219
3.492666667,-2.479654328,-2.342504805,-2.345849751,-2.801592547,-2.866427793,-2.477421589,-2.996031473,-2.408385145
3.495555556,-2.216510451,-2.473679243,-2.606894254,-2.802377265,-2.670283993,-2.152916997,-2.73682266,-2.474205351
3.498444444,-2.412918298,-2.667990191,-2.673432921,-2.540811327,-3.062895732,-2.542910868,-3.062308046,-2.539959104
3.501333333,-2.285932596,-2.538384299,-3.06395085,-2.931983157,-3.192764377,-2.152916997,-2.671136216,-2.019314609
3.504222222,-2.54344055,-2.407208971,-2.868593419,-2.737672209,-2.801592547,-2.021611314,-2.473678783,-2.410486439
3.507111111,-2.090054189,-2.276818361,-2.868593419,-2.541858798,-2.998059498,-2.54349793,-2.41166522,-2.801658269
3.51,-2.154496889,-2.342504805,-2.802316845,-2.670283993,-2.801592547,-2.608334164,-2.932702154,-2.80231161
3.512888889,-2.350441478,-2.213291954,-2.607812199,-3.062373767,-2.670283993,-2.086249759,-2.279964386,-2.281274676
3.515777778,-1.892405445,-1.821205251,-2.867938758,-2.607478565,-3.062895732,-2.541733188,-2.931131133,-2.671267659
3.518666667,-2.544358494,-2.343485599,-2.152133367,-2.931328497,-2.801592547,-2.54349793,-2.604266955,-2.410486439
3.521555556,-2.610828766,-2.277865832,-2.607812199,-2.473942067,-3.126882929,-2.67232136,-2.539564378,-2.213029006
3.524444444,-2.350441478,-2.212179916,-2.345849751,-2.931328497,-3.062373767,-2.477421589,-2.8654433,-2.281274676
3.527333333,-2.413967884,-1.951530139,-2.607812199,-2.801592547,-2.410420717,-2.347815697,-2.606497771,-2.410486439
3.530222222,-2.34932944,-2.209949101,-2.216640369,-2.998059498,-2.540811327,-2.54349793,-2.409042126,-2.607347321
3.533111111,-2.350441478,-2.016037141,-2.543108032,-2.866427793,-2.865706584,-2.152916997,-2.801526826,-2.476172883
3.536,-2.675533822,-2.538384299,-2.738987527,-2.476172883,-2.801592547,-2.477421589,-2.8654433,-2.410486439
3.538888889,-2.088679662,-2.536813278,-2.543108032,-2.540811327,-2.670283993,-2.41258598,-2.801526826,-2.737540965
3.541777778,-2.54344055,-2.277865832,-2.47846906,-2.998059498,-2.607478565,-2.152916997,-2.867997098,-2.281274676
3.544666667,-1.958354774,-2.538384299,-2.216640369,-2.800806245,-2.998059498,-2.152916997,-2.8654433,-2.410486439
3.547555556,-2.34932944,-2.016037141,-2.410552328,-2.997472437,-2.607478565,-2.280556843,-2.801526826,-2.475190109
3.550444444,-2.545274589,-2.407208971,-2.543108032,-3.062895732,-2.931983157,-2.477421589,-2.671136216,-2.539959104
3.553333333,-2.282396046,-2.146427751,-2.738987527,-2.540811327,-3.192764377,-2.085200173,-2.801526826,-2.346960032
3.556222222,-2.740304105,-1.951530139,-2.934082698,-3.192764377,-2.670283993,-2.347030979,-2.996031473,-2.475190109
3.559111111,-2.54344055,-2.342504805,-2.476372003,-2.867865854,-2.73682266,-2.738202809,-2.73682266,-2.672052377
3.562,-2.54344055,-2.668643532,-2.673432921,-2.541858798,-3.062373767,-2.347030979,-2.801526826,-2.672052377
3.564888889,-2.674749104,-2.276818361,-2.998984028,-2.604530239,-2.670283993,-2.608334164,-2.80244292,-2.085198217
3.567777778,-2.282396046,-2.146427751,-2.998984028,-2.540811327,-2.540811327,-2.151936203,-2.606497771,-2.083820917
3.570666667,-2.674749104,-2.603154582,-2.80375781,-2.737672209,-2.867147548,-2.215722425,-2.477416165,-2.410486439
3.573555556,-2.478671555,-2.73230179,-2.868593419,-3.062895732,-2.477284921,-2.673235757,-2.931131133,-2.540877049
3.576444444,-2.480635122,-2.537599581,-2.477421589,-2.996294756,-2.801592547,-1.891286426,-2.671136216,-2.410486439
3.579333333,-2.34932944,-2.603154582,-2.804476115,-2.802377265,-2.476172883,-2.150953429,-2.671136216,-2.149705219
3.582222222,-2.022796055,-2.66733553,-2.674282471,-3.192764377,-2.801592547,-2.215722425,-2.800608882,-2.213029006
3.585111111,-2.544358494,-2.667990191,-2.804476115,-2.867147548,-2.801592547,-1.955859149,-2.931917436,-2.604793523
3.588,-2.544358494,-2.73347947,-2.413895182,-2.931983157,-3.192764377,-2.216640369,-2.800608882,-2.476172883
3.590888889,-1.958354774,-2.213291954,-2.476372003,-2.607478565,-2.867865854,-2.283110641,-2.737803454,-2.409436853
3.593777778,-2.54344055,-2.667990191,-2.542125259,-2.867147548,-2.540811327,-2.477421589,-3.062308046,-2.346960032
3.596666667,-2.478671555,-2.145246523,-2.542125259,-2.931328497,-2.735118412,-2.151936203,-2.73682266,-2.345847994
3.599555556,-2.413967884,-2.407208971,-2.543108032,-2.801592547,-2.476172883,-2.67232136,-2.801526826,-2.41153391
3.602444444,-2.413967884,-2.667990191,-2.738202809,-2.998059498,-3.192764377,-2.086249759,-2.867147548,-2.672052377
3.605333333,-2.480635122,-2.276818361,-2.674282471,-3.322895252,-2.670283993,-2.673235757,-2.867997098,-2.540877049
3.608222222,-2.284756122,-2.668643532,-2.413895182,-2.476172883,-2.931328497,-2.41258598,-2.996031473,-2.148392349
3.611111111,-2.413967884,-2.536813278,-2.347030979,-2.607478565,-2.735118412,-2.150953429,-2.607609809,-2.932048879
3.614,-2.54344055,-2.407208971,-2.347030979,-2.801592547,-2.998059498,-2.607812199,-2.801526826,-2.540877049
3.616888889,-2.283577274,-2.342504805,-2.47846906,-2.737672209,-2.735118412,-2.215722425,-2.671136216,-2.278914601
3.619777778,-2.220247833,-2.016037141,-2.607812199,-2.801592547,-2.998059498,-2.152916997,-2.541924454,-2.605646507
3.622666667,-2.350441478,-2.734066532,-2.737416506,-2.996294756,-2.931983157,-2.608334164,-2.996031473,-2.672052377
3.625555556,-2.608274969,-2.343485599,-2.737416506,-2.737672209,-2.931328497,-2.737811431,-2.607609809,-2.409436853
3.628444444,-2.34932944,-2.080609236,-2.867938758,-2.931983157,-2.801592547,-2.282261091,-2.998190742,-2.867147548
3.631333333,-2.413967884,-2.408125065,-2.607812199,-3.127797325,-2.996294756,-2.608334164,-2.867997098,-2.215523106
3.634222222,-2.350441478,-2.66733553,-2.543108032,-2.801592547,-2.997472437,-2.41258598,-2.932702154,-2.343617178
